"GeographyCode","QS601EW0001","QS601EW0002","QS601EW0003","QS601EW0004","QS601EW0005","QS601EW0006","QS601EW0007","QS601EW0008","QS601EW0009","QS601EW0010","QS601EW0011","QS601EW0012","QS601EW0013","QS601EW0014","QS601EW0015","QS601EW0016"
"E00034165",164,87,26,28,0,1,1,2,24,5,77,19,13,20,24,1
"E00034167",301,161,49,62,1,0,0,6,33,10,140,55,14,11,54,6
"E00034168",248,170,37,89,0,0,4,5,25,10,78,22,8,15,29,4
"E00034169",241,182,37,110,0,2,2,7,18,6,59,18,5,7,26,3
"E00034170",237,154,33,81,0,2,5,6,17,10,83,24,21,12,19,7
"E00034171",191,140,31,80,1,3,2,7,11,5,51,24,6,6,12,3
"E00034172",218,161,44,90,0,1,1,7,12,6,57,26,10,7,9,5
"E00034173",178,137,21,91,0,1,3,8,9,4,41,11,6,7,12,5
"E00034174",184,127,31,74,0,0,2,7,13,0,57,22,9,8,13,5
"E00034175",184,100,24,55,0,2,1,1,16,1,84,34,9,10,23,8
"E00034176",119,97,18,64,0,3,1,2,6,3,22,11,0,9,2,0
"E00034177",198,145,35,73,1,3,2,10,12,9,53,20,6,10,10,7
"E00034178",238,171,27,102,1,1,5,5,21,9,67,30,9,4,17,7
"E00034180",269,199,60,104,0,1,8,8,12,6,70,23,16,15,11,5
"E00034182",91,49,14,24,0,1,0,0,9,1,42,10,6,6,17,3
"E00034184",181,123,33,56,0,4,3,4,20,3,58,16,11,7,20,4
"E00034185",175,100,22,53,0,0,4,5,13,3,75,36,10,4,16,9
"E00034187",181,104,17,48,1,0,0,4,25,9,77,26,7,7,32,5
"E00034188",241,157,45,83,1,0,4,6,11,7,84,31,14,15,20,4
"E00034189",206,128,30,72,0,1,0,2,23,0,78,18,14,19,19,8
"E00034190",170,108,30,52,0,0,0,1,18,7,62,16,5,8,26,7
"E00034191",182,115,27,68,0,0,1,5,13,1,67,21,7,13,23,3
"E00034192",243,146,40,76,2,2,2,0,19,5,97,28,18,17,22,12
"E00034193",206,124,40,56,0,0,0,7,17,4,82,31,4,10,24,13
"E00034194",186,104,19,53,0,0,2,4,18,8,82,22,8,18,28,6
"E00034195",177,114,36,52,1,0,0,3,15,7,63,18,9,9,15,12
"E00034196",237,147,38,56,0,1,4,9,30,9,90,20,15,27,25,3
"E00034197",241,137,36,64,0,1,3,2,21,10,104,43,13,14,23,11
"E00034199",228,107,21,53,1,0,2,6,18,6,121,36,28,16,31,10
"E00034200",479,154,23,33,0,3,1,2,14,78,325,29,242,6,34,14
"E00034201",229,123,23,52,0,3,1,6,22,16,106,29,35,8,23,11
"E00034202",212,98,28,35,0,0,2,5,19,9,114,42,23,3,34,12
"E00034203",338,161,34,52,1,1,0,3,28,42,177,23,124,7,17,6
"E00034208",203,100,25,36,2,3,1,1,27,5,103,38,14,12,33,6
"E00034209",155,81,17,38,0,0,1,2,21,2,74,31,16,0,18,9
"E00034211",201,110,19,62,1,0,1,6,15,6,91,18,32,12,20,9
"E00034212",217,121,36,39,1,0,3,5,23,14,96,18,23,7,39,9
"E00034213",336,169,43,79,2,3,3,2,21,16,167,82,20,18,38,9
"E00034215",109,48,14,13,0,0,0,3,9,9,61,14,22,2,15,8
"E00034216",333,153,41,62,2,2,2,4,20,20,180,41,74,21,29,15
"E00034219",211,108,24,30,0,1,2,7,34,10,103,29,22,10,31,11
"E00034221",204,93,24,48,0,1,1,5,10,4,111,46,11,8,34,12
"E00034222",317,162,36,69,2,2,4,6,15,28,155,33,81,4,27,10
"E00034223",199,91,31,23,0,4,5,2,13,13,108,30,36,6,27,9
"E00034224",323,164,20,42,0,5,0,3,20,74,159,24,93,15,19,8
"E00034225",271,137,13,43,1,3,3,6,24,44,134,25,66,8,22,13
"E00034227",310,145,24,43,0,0,1,5,17,55,165,17,119,8,17,4
"E00034228",366,160,21,35,1,0,0,3,19,81,206,28,160,4,10,4
"E00034230",376,184,33,59,0,1,2,6,22,61,192,17,146,5,12,12
"E00034231",311,170,18,68,0,0,1,7,9,67,141,24,93,3,14,7
"E00034234",241,145,33,63,0,1,2,4,34,8,96,18,10,28,31,9
"E00034235",231,141,36,67,0,1,0,10,22,5,90,26,15,18,24,7
"E00034236",224,142,30,70,1,0,1,2,30,8,82,25,14,6,22,15
"E00034237",226,163,52,87,0,0,0,1,19,4,63,16,15,10,14,8
"E00034238",104,58,7,36,1,0,1,0,12,1,46,16,4,9,15,2
"E00034239",246,137,33,62,1,3,3,4,25,6,109,19,19,24,33,14
"E00034240",207,120,33,62,0,1,3,2,17,2,87,39,9,9,22,8
"E00034241",217,137,31,63,1,2,1,6,25,8,80,25,11,13,27,4
"E00034242",180,102,32,45,0,3,1,2,16,3,78,24,6,13,29,6
"E00034243",281,194,58,83,1,2,2,3,39,6,87,10,15,26,25,11
"E00034244",214,123,27,69,0,2,3,6,6,10,91,30,18,19,18,6
"E00034245",205,114,21,62,0,1,2,7,18,3,91,22,11,15,35,8
"E00034246",189,99,20,53,0,4,0,4,17,1,90,28,12,18,22,10
"E00034247",185,110,27,59,0,0,0,4,13,7,75,33,4,11,19,8
"E00034248",144,84,20,44,0,2,1,5,9,3,60,28,7,3,18,4
"E00034249",179,95,24,42,0,3,3,2,17,4,84,10,15,18,34,7
"E00034250",264,164,42,64,0,1,3,7,40,7,100,29,10,25,28,8
"E00034251",222,153,32,91,1,3,1,4,17,4,69,20,7,6,29,7
"E00034252",305,209,42,120,3,7,4,7,24,2,96,20,19,24,20,13
"E00034253",280,167,36,71,0,1,2,4,46,7,113,25,13,21,40,14
"E00034254",216,122,34,54,0,1,2,0,25,6,94,25,8,19,32,10
"E00034255",221,120,28,56,0,2,0,3,26,5,101,32,12,25,24,8
"E00034256",231,134,33,73,0,1,1,5,15,6,97,33,18,17,20,9
"E00034257",238,132,30,60,0,1,2,7,30,2,106,27,7,13,47,12
"E00034258",229,139,30,65,0,0,5,4,21,14,90,17,8,23,28,14
"E00034259",214,115,38,47,2,2,1,1,23,1,99,15,28,17,28,11
"E00034260",167,93,22,45,0,2,3,8,11,2,74,27,7,13,21,6
"E00034261",203,122,31,58,0,0,2,4,23,4,81,22,16,22,16,5
"E00034262",227,146,22,78,1,2,3,6,27,7,81,28,15,19,15,4
"E00034263",178,106,23,47,1,0,4,6,21,4,72,18,8,7,32,7
"E00034264",228,144,34,71,0,0,0,3,33,3,84,22,11,13,28,10
"E00034265",424,304,66,174,0,3,6,19,24,12,120,69,12,11,25,3
"E00034266",220,144,29,79,0,5,3,8,15,5,76,31,11,7,20,7
"E00034267",210,146,29,74,1,10,4,11,10,7,64,28,15,4,8,9
"E00034268",346,248,63,123,1,4,7,11,30,9,98,24,18,20,30,6
"E00034269",147,86,17,41,0,1,1,7,18,1,61,20,3,5,29,4
"E00034270",303,203,30,109,1,2,7,13,29,12,100,26,21,5,24,24
"E00034271",231,169,38,90,1,4,5,7,13,11,62,28,12,7,12,3
"E00034272",270,155,19,83,0,0,7,6,28,12,115,26,24,6,42,17
"E00034273",137,87,7,50,0,0,4,3,18,5,50,13,8,1,26,2
"E00034274",191,135,15,53,1,2,3,9,47,5,56,8,7,5,32,4
"E00034275",241,154,35,81,0,1,4,14,10,9,87,52,19,4,12,0
"E00034276",249,157,32,86,2,2,3,8,13,11,92,41,19,10,16,6
"E00034277",189,133,26,78,0,1,3,6,8,11,56,33,7,5,6,5
"E00034278",262,182,29,101,1,4,4,14,19,10,80,13,24,11,27,5
"E00034279",283,175,25,88,1,1,5,8,32,15,108,20,28,7,39,14
"E00034280",128,65,8,15,0,1,2,2,29,8,63,20,1,2,39,1
"E00034281",164,109,20,56,0,0,5,1,18,9,55,7,9,1,30,8
"E00034282",321,217,39,123,1,1,9,11,24,9,104,24,23,15,33,9
"E00034283",300,204,43,104,2,4,6,10,20,15,96,26,17,12,33,8
"E00034284",227,153,28,74,0,2,5,12,21,11,74,25,11,8,21,9
"E00034285",225,123,23,64,0,0,6,6,19,5,102,40,10,14,33,5
"E00034286",229,138,31,50,0,3,7,4,33,10,91,28,13,11,25,14
"E00034287",187,99,23,43,0,3,2,4,19,5,88,15,18,17,30,8
"E00034288",236,170,43,84,0,1,1,8,23,10,66,32,11,4,13,6
"E00034289",166,103,30,54,0,0,2,0,11,6,63,18,4,8,24,9
"E00034290",208,129,33,65,0,1,6,4,15,5,79,24,13,20,18,4
"E00034291",163,90,25,43,0,0,1,4,8,9,73,19,10,13,24,7
"E00034292",194,131,29,68,1,0,6,6,15,6,63,13,21,10,15,4
"E00034293",193,123,25,72,0,2,0,3,14,7,70,20,10,12,16,12
"E00034294",400,312,56,193,0,5,9,16,17,16,88,24,20,16,17,11
"E00034295",164,121,23,55,0,1,2,0,29,11,43,8,6,11,10,8
"E00034296",218,154,31,92,1,3,1,12,10,4,64,25,10,13,11,5
"E00034297",214,141,23,65,0,2,4,7,27,13,73,25,13,10,20,5
"E00034298",237,162,34,90,0,1,1,8,21,7,75,23,9,8,24,11
"E00034299",179,125,32,58,0,0,3,6,19,7,54,17,8,13,12,4
"E00034300",171,106,22,62,0,1,2,3,8,8,65,29,13,7,14,2
"E00034301",202,121,21,53,2,2,0,3,34,6,81,16,14,13,24,14
"E00034302",211,146,32,86,1,3,1,13,6,4,65,10,18,10,17,10
"E00034303",194,113,25,54,0,0,4,3,22,5,81,34,6,7,26,8
"E00034304",195,120,24,60,0,2,0,7,20,7,75,25,13,3,19,15
"E00034305",221,134,26,71,0,4,2,6,19,6,87,27,14,5,28,13
"E00034306",226,145,44,57,2,1,0,11,21,9,81,20,13,17,25,6
"E00034307",200,143,17,77,1,2,5,3,35,3,57,8,15,5,18,11
"E00034308",263,191,30,108,0,0,8,5,24,16,72,21,16,11,20,4
"E00034309",208,112,21,53,0,1,2,4,19,12,96,26,27,7,23,13
"E00034310",252,156,25,76,0,1,2,6,35,11,96,18,21,15,35,7
"E00034311",234,142,29,69,1,0,6,4,28,5,92,10,40,12,25,5
"E00034312",230,153,40,71,0,3,0,4,26,9,77,23,16,13,16,9
"E00034313",238,140,35,61,0,0,1,8,22,13,98,21,21,19,25,12
"E00034314",188,118,36,58,0,0,1,1,20,2,70,20,14,11,20,5
"E00034315",149,64,15,41,0,0,0,0,8,0,85,53,4,3,18,7
"E00034316",211,111,23,56,1,1,0,6,17,7,100,34,8,11,36,11
"E00034317",266,144,28,83,0,2,4,3,20,4,122,34,16,20,39,13
"E00034318",197,108,31,46,0,0,4,2,19,6,89,30,13,16,27,3
"E00034319",213,124,32,68,0,0,1,7,9,7,89,40,16,4,23,6
"E00034320",129,75,20,30,0,0,2,4,14,5,54,17,4,8,19,6
"E00034321",71,50,16,26,0,0,0,1,6,1,21,8,3,5,4,1
"E00034322",209,128,38,56,1,1,5,5,15,7,81,30,11,11,19,10
"E00034323",235,121,30,59,0,1,2,5,21,3,114,42,19,9,40,4
"E00034324",217,94,31,36,0,0,2,0,20,5,123,43,21,15,42,2
"E00034325",188,118,28,57,0,3,5,5,16,4,70,24,5,9,29,3
"E00034326",209,119,28,60,2,0,2,11,7,9,90,54,10,4,19,3
"E00034327",214,147,37,74,2,1,2,13,11,7,67,30,13,8,12,4
"E00034328",249,196,48,97,1,9,3,14,16,8,53,21,20,4,7,1
"E00034329",193,103,32,44,1,2,0,3,17,4,90,41,8,9,31,1
"E00034330",169,89,21,45,0,1,0,4,14,4,80,42,8,8,14,8
"E00034331",202,100,19,64,0,0,0,0,11,6,102,43,9,17,28,5
"E00034332",238,156,40,85,0,3,1,5,20,2,82,33,8,15,23,3
"E00034333",224,149,33,74,0,2,4,6,19,11,75,37,11,8,18,1
"E00034334",135,62,13,27,0,1,6,0,8,7,73,41,9,2,16,5
"E00034335",166,112,38,53,1,0,2,5,11,2,54,14,12,8,16,4
"E00034336",177,103,32,48,0,0,1,6,14,2,74,31,13,7,18,5
"E00034337",275,193,34,125,0,1,3,13,10,7,82,47,16,8,7,4
"E00034338",209,155,40,87,1,5,0,9,5,8,54,35,9,2,4,4
"E00034339",226,156,36,90,0,3,2,5,13,7,70,37,12,8,11,2
"E00034340",169,115,29,63,0,2,0,9,7,5,54,24,9,7,11,3
"E00034341",247,175,37,97,0,3,5,4,12,17,72,32,14,11,13,2
"E00034342",170,128,33,67,1,2,3,10,9,3,42,28,6,5,2,1
"E00034343",187,135,28,84,0,0,3,8,7,5,52,29,5,4,9,5
"E00034344",224,174,32,103,1,3,1,12,11,11,50,27,14,2,7,0
"E00034345",175,119,13,78,1,5,2,8,4,8,56,18,17,11,5,5
"E00034346",79,40,8,24,0,0,0,1,7,0,39,21,5,4,7,2
"E00034347",187,110,19,67,0,1,2,3,16,2,77,30,11,9,18,9
"E00034348",183,90,29,46,0,0,0,4,7,4,93,38,16,13,20,6
"E00034349",199,94,30,40,0,0,0,2,19,3,105,27,12,14,38,14
"E00034350",165,68,21,29,0,0,2,0,14,2,97,37,13,14,25,8
"E00034351",252,147,33,76,0,2,4,2,23,7,105,18,14,19,40,14
"E00034352",194,94,25,36,0,4,2,3,16,8,100,26,15,20,31,8
"E00034353",203,105,32,44,0,0,0,4,23,2,98,29,19,12,31,7
"E00034354",214,117,36,36,0,0,6,6,32,1,97,20,7,12,48,10
"E00034355",245,98,28,40,1,1,0,6,17,5,147,44,15,19,48,21
"E00034356",107,48,17,17,0,1,2,0,10,1,59,23,5,11,12,8
"E00034358",278,179,39,104,0,2,2,0,26,6,99,29,17,11,33,9
"E00034359",205,137,20,87,0,4,0,7,13,6,68,15,14,9,17,13
"E00034360",134,72,14,33,1,1,3,2,13,5,62,17,6,10,20,9
"E00034361",150,80,19,38,0,0,2,3,14,4,70,27,6,7,22,8
"E00034362",148,63,18,28,0,0,0,4,12,1,85,41,2,3,34,5
"E00034363",205,124,27,55,1,5,3,5,16,12,81,31,8,13,18,11
"E00034364",176,105,22,54,1,0,4,2,18,4,71,28,13,4,19,7
"E00034365",247,128,40,65,0,0,0,4,15,4,119,30,13,19,49,8
"E00034366",256,117,33,40,0,1,1,4,28,10,139,50,18,13,46,12
"E00034368",212,142,35,66,4,1,0,4,19,13,70,20,12,9,18,11
"E00034369",206,148,32,74,0,4,2,6,21,9,58,15,15,4,15,9
"E00034371",179,74,21,27,0,0,1,0,20,5,105,30,2,14,52,7
"E00034372",197,94,18,37,0,2,0,3,23,11,103,32,13,16,36,6
"E00034373",154,74,12,24,1,1,0,4,27,5,80,20,12,7,31,10
"E00034374",205,111,32,46,1,3,0,8,17,4,94,29,13,8,33,11
"E00034375",335,258,51,147,0,6,5,16,14,19,77,39,10,6,12,10
"E00034376",243,171,36,101,0,2,4,7,10,11,72,37,10,8,14,3
"E00034377",253,192,41,112,0,2,3,12,6,16,61,21,11,5,22,2
"E00034378",235,181,40,108,0,2,5,6,13,7,54,22,4,7,14,7
"E00034379",273,219,33,144,0,2,3,10,9,18,54,27,12,3,6,6
"E00034380",246,193,50,108,0,1,1,9,12,12,53,29,4,4,15,1
"E00034381",385,296,68,159,1,7,11,26,13,11,89,32,17,14,22,4
"E00034382",270,193,31,102,0,3,3,7,36,11,77,30,9,9,23,6
"E00034383",331,250,51,142,0,5,6,11,22,13,81,22,24,14,18,3
"E00034384",233,158,22,75,0,12,7,8,26,8,75,24,17,13,16,5
"E00034386",329,231,40,119,0,2,4,17,25,24,98,19,27,8,38,6
"E00034387",195,132,25,69,0,3,2,4,21,8,63,25,3,7,25,3
"E00034388",184,87,24,33,0,0,1,6,17,6,97,31,11,9,35,11
"E00034389",162,100,20,55,0,0,4,8,6,7,62,37,9,3,11,2
"E00034390",279,206,48,117,0,2,5,13,10,11,73,36,9,9,12,7
"E00034391",307,237,52,155,0,2,2,11,6,9,70,38,12,5,12,3
"E00034392",241,165,49,88,0,1,1,8,13,5,76,35,14,14,11,2
"E00034393",184,126,28,73,1,0,3,9,7,5,58,34,8,0,12,4
"E00034394",231,176,35,112,0,0,3,8,7,11,55,23,11,5,12,4
"E00034395",175,130,25,72,0,3,0,4,20,6,45,10,10,9,9,7
"E00034396",231,163,42,92,0,0,1,5,17,6,68,29,8,9,13,9
"E00034397",248,184,42,113,0,0,1,5,18,5,64,27,14,6,15,2
"E00034398",228,172,31,104,1,4,1,6,20,5,56,28,3,4,15,6
"E00034399",265,188,33,110,0,7,1,13,12,12,77,46,8,3,13,7
"E00034400",206,143,18,79,0,3,2,2,30,9,63,26,8,8,19,2
"E00034401",288,192,45,103,0,1,5,6,14,18,96,36,15,9,26,10
"E00034402",229,174,28,94,0,4,2,7,26,13,55,30,10,7,4,4
"E00034403",246,177,29,111,1,1,3,10,14,8,69,33,11,4,17,4
"E00034404",218,168,37,103,0,1,3,9,9,6,50,22,5,10,12,1
"E00034405",272,194,38,115,0,0,6,8,16,11,78,32,13,6,21,6
"E00034406",265,206,41,115,1,2,2,20,17,8,59,26,7,10,15,1
"E00034409",287,199,46,111,0,2,6,12,16,6,88,40,16,12,19,1
"E00034410",232,164,30,105,0,0,1,4,12,12,68,32,6,10,19,1
"E00034412",279,176,24,86,0,4,3,16,28,15,103,14,26,5,49,9
"E00034413",191,122,30,68,0,0,6,9,9,0,69,33,7,12,14,3
"E00034414",207,147,24,85,0,0,0,11,19,8,60,23,8,8,19,2
"E00034415",272,177,42,74,0,1,6,5,46,3,95,22,19,10,31,13
"E00034416",248,172,42,98,0,1,4,3,13,11,76,37,9,11,16,3
"E00034417",202,104,30,26,0,0,5,3,35,5,98,22,18,12,36,10
"E00034418",322,238,67,128,0,3,0,14,14,12,84,34,17,13,10,10
"E00034419",191,135,35,65,0,2,2,9,11,11,56,23,8,5,11,9
"E00034420",189,141,37,73,0,2,1,10,11,7,48,28,7,3,10,0
"E00034421",238,164,46,85,1,3,4,8,15,2,74,41,10,7,16,0
"E00034422",227,134,29,67,0,1,5,5,21,6,93,39,9,7,34,4
"E00034424",178,68,17,40,0,1,0,3,6,1,110,42,8,17,33,10
"E00034425",231,152,40,73,0,0,5,2,26,6,79,22,8,18,26,5
"E00034426",332,213,48,105,0,2,7,10,29,12,119,21,28,9,47,14
"E00034427",177,98,23,45,0,2,1,6,17,4,79,33,9,4,29,4
"E00034428",252,159,36,80,0,5,1,6,24,7,93,23,20,13,26,11
"E00034429",204,120,28,59,1,0,3,4,21,4,84,25,11,9,32,7
"E00034430",211,146,38,61,0,1,1,7,32,6,65,16,12,12,21,4
"E00034431",183,126,28,70,2,4,4,9,8,1,57,28,13,4,7,5
"E00034432",277,224,41,137,1,3,5,8,19,10,53,23,7,9,10,4
"E00034433",214,135,24,83,2,2,3,11,5,5,79,54,11,5,4,5
"E00034434",291,191,36,97,1,16,11,18,8,4,100,52,23,10,10,5
"E00034435",234,144,33,73,1,7,6,8,7,9,90,62,15,7,5,1
"E00034436",228,153,28,93,1,10,6,12,1,2,75,41,17,6,11,0
"E00034437",270,156,29,88,0,3,1,8,16,11,114,29,13,16,48,8
"E00034438",183,124,30,64,0,6,7,6,5,6,59,43,6,4,3,3
"E00034439",228,175,23,100,2,13,10,8,8,11,53,19,12,8,8,6
"E00034440",208,144,27,73,2,9,4,8,16,5,64,27,9,9,14,5
"E00034441",207,156,38,80,0,3,4,12,7,12,51,29,6,6,10,0
"E00034442",216,166,39,89,0,10,6,8,10,4,50,27,5,1,10,7
"E00034443",200,134,35,70,0,3,5,11,10,0,66,34,13,5,13,1
"E00034444",210,140,26,91,0,0,3,6,6,8,70,37,12,5,11,5
"E00034445",213,154,31,82,1,8,5,10,12,5,59,38,5,5,7,4
"E00034446",308,209,37,114,1,16,5,19,8,9,99,60,12,10,13,4
"E00034447",253,185,29,102,2,11,9,18,7,7,68,33,27,5,2,1
"E00034448",213,151,30,76,3,6,3,15,10,8,62,40,6,4,8,4
"E00034449",116,66,12,32,1,9,2,6,2,2,50,33,4,2,5,6
"E00034451",211,151,24,94,1,10,9,5,6,2,60,19,7,7,20,7
"E00034453",184,132,21,77,0,5,4,11,8,6,52,24,6,4,14,4
"E00034454",201,65,10,38,0,1,3,4,8,1,136,82,1,3,47,3
"E00034455",186,136,18,92,2,3,5,4,4,8,50,27,8,6,7,2
"E00034456",196,145,30,82,1,2,2,3,14,11,51,28,17,2,3,1
"E00034457",168,118,29,52,1,4,3,12,11,6,50,40,6,0,1,3
"E00034458",151,86,18,44,1,1,6,9,4,3,65,43,9,3,7,3
"E00034459",216,135,30,83,0,4,3,4,4,7,81,55,12,3,5,6
"E00034460",134,63,10,32,1,9,3,4,4,0,71,59,3,5,3,1
"E00034461",133,84,16,49,1,2,4,5,6,1,49,32,6,2,6,3
"E00034462",182,121,28,73,1,0,1,10,4,4,61,51,6,1,3,0
"E00034463",171,114,30,48,2,13,9,5,2,5,57,32,11,6,3,5
"E00034464",184,132,22,72,1,4,4,16,4,9,52,43,2,3,3,1
"E00034465",194,122,23,58,0,11,8,9,6,7,72,47,7,7,6,5
"E00034466",211,145,30,89,2,3,8,5,5,3,66,57,3,2,1,3
"E00034467",210,144,27,80,1,9,5,14,6,2,66,39,14,5,6,2
"E00034468",201,143,30,70,2,8,7,13,7,6,58,38,7,3,6,4
"E00034469",211,153,31,87,0,12,2,11,5,5,58,32,13,8,0,5
"E00034470",257,172,38,75,4,16,9,17,4,9,85,50,20,10,2,3
"E00034471",211,138,27,60,1,10,8,14,12,6,73,42,8,5,12,6
"E00034472",250,185,32,103,0,4,6,14,18,8,65,20,10,8,21,6
"E00034473",226,141,30,68,3,6,11,10,8,5,85,63,10,5,3,4
"E00034474",237,170,38,89,0,1,6,4,26,6,67,20,10,8,19,10
"E00034475",199,124,28,65,1,1,3,7,14,5,75,22,13,11,22,7
"E00034476",172,116,28,55,0,3,6,8,10,6,56,41,6,0,8,1
"E00034477",229,172,40,94,2,7,3,12,11,3,57,36,9,8,2,2
"E00034478",228,141,25,81,0,5,7,7,11,5,87,58,8,6,11,4
"E00034479",247,171,30,100,1,5,6,11,11,7,76,58,10,2,6,0
"E00034480",147,58,12,34,0,0,2,3,7,0,89,59,0,1,25,4
"E00034481",185,112,25,56,0,3,2,6,12,8,73,18,6,10,36,3
"E00034482",107,65,19,34,0,2,0,4,5,1,42,34,1,0,7,0
"E00034483",229,153,31,76,0,5,3,6,20,12,76,20,13,13,23,7
"E00034484",216,148,30,82,1,3,4,9,8,11,68,15,12,6,32,3
"E00034485",209,146,21,89,1,3,2,10,6,14,63,34,10,8,8,3
"E00165671",290,198,33,123,0,0,3,8,19,12,92,35,14,15,22,6
"E00165713",100,64,12,24,1,11,6,7,1,2,36,17,8,3,6,2
"E00165714",108,65,15,41,0,2,0,1,2,4,43,21,10,4,8,0
"E00165715",333,220,31,136,0,5,4,6,29,9,113,31,21,16,34,11
"E00165716",259,151,44,57,1,1,1,5,31,11,108,22,17,9,50,10
"E00165717",126,87,14,53,0,4,1,9,3,3,39,22,7,5,4,1
"E00165718",303,221,46,137,2,2,6,13,9,6,82,41,8,9,13,11
"E00165719",185,119,20,66,0,9,5,8,9,2,66,29,9,9,15,4
"E00165720",253,185,28,100,0,4,5,13,12,23,68,21,28,4,8,7
"E00165721",108,72,7,33,3,6,4,5,8,6,36,18,4,6,3,5
"E00165722",269,198,46,107,0,2,2,4,24,13,71,25,13,4,25,4
"E00165723",170,125,24,62,1,9,4,10,9,6,45,15,10,9,5,6
"E00165724",290,222,32,141,1,1,3,12,21,11,68,37,14,5,10,2
"E00165725",131,69,14,22,0,6,9,10,6,2,62,38,12,5,7,0
"E00165726",339,179,44,99,1,1,0,4,22,8,160,60,16,22,47,15
"E00165727",136,91,23,48,0,0,3,5,10,2,45,17,8,5,12,3
"E00165729",259,172,34,88,0,3,7,14,12,14,87,46,5,10,24,2
"E00165730",362,263,51,139,7,14,13,17,11,11,99,42,19,13,13,12
"E00165731",206,157,26,96,1,5,4,1,12,12,49,16,11,10,11,1
"E00165758",123,84,21,41,0,2,3,4,3,10,39,24,7,0,6,2
"E00165759",203,145,24,98,2,4,3,6,4,4,58,27,3,1,21,6
"E00165760",107,43,14,20,0,0,0,3,6,0,64,41,4,2,15,2
"E00165762",274,206,36,122,0,4,9,11,13,11,68,28,8,11,13,8
"E00165763",170,96,28,40,0,3,0,7,16,2,74,19,7,10,32,6
"E00176596",175,117,21,70,1,3,2,2,12,6,58,21,11,4,15,7
"E00176597",193,94,20,25,0,8,1,10,21,9,99,31,12,20,28,8
"E00176598",188,162,29,107,2,3,0,8,3,10,26,4,10,9,2,1
"E00176599",158,88,19,40,0,1,0,4,19,5,70,21,8,12,24,5
"E00176600",159,121,21,78,0,0,1,11,7,3,38,7,8,10,7,6
"E00176601",266,230,52,132,0,6,7,14,13,6,36,3,12,12,6,3
"E00176602",108,86,19,40,1,0,0,6,15,5,22,3,6,1,10,2
"E00176603",169,148,6,110,0,1,3,8,8,12,21,5,11,1,1,3
"E00176604",145,122,4,98,0,2,3,6,5,4,23,0,15,2,3,3
"E00176605",191,170,11,130,0,0,4,6,9,10,21,1,18,1,0,1
"E00176606",172,145,10,114,0,0,3,7,3,8,27,6,15,0,2,4
"E00176607",174,148,14,98,0,0,3,4,7,22,26,0,24,0,0,2
"E00176608",200,174,10,137,0,2,5,5,11,4,26,8,13,2,1,2
"E00176609",230,107,44,32,0,5,2,6,12,6,123,18,18,43,23,21
"E00176610",251,127,28,53,0,0,5,5,23,13,124,34,14,8,51,17
"E00176611",185,88,8,21,0,0,1,5,8,45,97,1,87,2,3,4
"E00176612",305,149,21,42,1,1,1,11,8,64,156,14,121,6,9,6
"E00176613",218,134,13,65,1,2,4,5,6,38,84,3,77,4,0,0
"E00176614",525,211,24,50,1,2,1,6,13,114,314,12,279,6,13,4
"E00176615",267,94,10,41,0,0,1,2,2,38,173,11,151,5,3,3
"E00176616",226,142,5,56,0,0,4,1,8,68,84,3,73,1,5,2
"E00176617",847,227,11,19,1,0,0,3,8,185,620,3,609,3,4,1
"E00176618",165,99,30,43,1,1,0,3,15,6,66,29,11,5,17,4
"E00176619",230,167,18,89,0,5,4,9,7,35,63,3,48,1,9,2
"E00176620",238,176,24,70,0,11,7,13,3,48,62,6,42,0,9,5
"E00176621",134,99,8,67,0,2,1,5,1,15,35,0,32,3,0,0
"E00176622",167,148,14,94,0,3,3,19,5,10,19,7,8,1,0,3
"E00176623",97,69,14,43,0,1,2,3,4,2,28,2,14,4,8,0
"E00176624",945,370,8,47,1,1,0,2,4,307,575,19,537,2,12,5
"E00176625",160,140,9,100,0,3,2,10,7,9,20,2,14,1,2,1
"E00176626",221,180,10,130,1,2,4,10,11,12,41,3,30,3,3,2
"E00176627",173,98,5,63,0,2,3,7,9,9,75,26,22,6,16,5
"E00176628",194,158,6,112,0,1,0,7,4,28,36,0,30,2,1,3
"E00176629",202,129,11,79,0,3,3,4,7,22,73,7,61,2,2,1
"E00176630",242,171,32,103,1,6,4,9,9,7,71,38,11,2,14,6
"E00176631",153,101,23,46,2,1,0,2,10,17,52,26,4,11,10,1
"E00176632",175,144,29,88,3,2,5,4,9,4,31,11,6,3,8,3
"E00176633",137,95,20,54,1,1,0,7,3,9,42,6,16,2,12,6
"E00176634",427,137,5,17,0,1,1,2,3,108,290,0,285,1,3,1
"E00176635",249,163,7,86,0,1,4,11,5,49,86,0,82,2,0,2
"E00176636",195,107,13,56,0,1,1,3,17,16,88,0,60,1,19,8
"E00176637",118,68,9,36,0,0,4,1,8,10,50,4,37,1,8,0
"E00176638",196,153,13,105,1,6,1,12,6,9,43,16,12,3,9,3
"E00176639",584,155,3,6,0,1,0,0,7,138,429,2,424,0,2,1
"E00176640",330,219,41,102,0,0,3,10,17,46,111,22,48,6,27,8
"E00176641",99,46,10,20,0,0,0,2,7,7,53,4,31,7,11,0
"E00176642",276,217,12,156,2,3,2,19,3,20,59,3,50,2,1,3
"E00176643",189,155,8,117,0,1,2,6,5,16,34,0,29,1,1,3
