"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00034289",226,12,10,5,17,4,7,1,10,16,54,49,9,20,10,2,0,37.7079646017699,36.5,5.30973451327434,4.42477876106195,2.21238938053097,7.52212389380531,1.76991150442478,3.09734513274336,0.442477876106195,4.42477876106195,7.07964601769912,23.8938053097345,21.6814159292035,3.98230088495575,8.84955752212389,4.42477876106195,0.884955752212389,0
"E00034290",298,34,5,9,26,4,7,12,20,22,68,42,16,21,9,1,2,33.496644295302,31,11.4093959731544,1.67785234899329,3.02013422818792,8.7248322147651,1.34228187919463,2.3489932885906,4.02684563758389,6.71140939597315,7.38255033557047,22.8187919463087,14.0939597315436,5.36912751677852,7.04697986577181,3.02013422818792,0.335570469798658,0.671140939597315
"E00034291",221,17,6,3,23,4,8,2,17,16,55,36,12,17,2,1,2,34.4751131221719,32,7.69230769230769,2.71493212669683,1.35746606334842,10.4072398190045,1.80995475113122,3.61990950226244,0.904977375565611,7.69230769230769,7.23981900452489,24.8868778280543,16.289592760181,5.42986425339367,7.69230769230769,0.904977375565611,0.452488687782805,0.904977375565611
"E00034292",268,16,12,5,21,7,14,13,15,20,54,53,15,10,12,0,1,34.4253731343284,33,5.97014925373134,4.47761194029851,1.86567164179104,7.83582089552239,2.61194029850746,5.22388059701492,4.85074626865672,5.59701492537313,7.46268656716418,20.1492537313433,19.7761194029851,5.59701492537313,3.73134328358209,4.47761194029851,0,0.373134328358209
"E00034293",267,21,10,7,13,2,6,5,9,27,60,59,9,18,15,5,1,38.0711610486891,36,7.86516853932584,3.74531835205993,2.62172284644195,4.8689138576779,0.749063670411985,2.24719101123596,1.87265917602996,3.37078651685393,10.1123595505618,22.4719101123595,22.0973782771536,3.37078651685393,6.74157303370786,5.61797752808989,1.87265917602996,0.374531835205993
"E00034294",567,61,27,17,32,14,14,8,34,63,160,81,19,21,14,2,0,31.1340388007055,30,10.7583774250441,4.76190476190476,2.99823633156966,5.64373897707231,2.46913580246914,2.46913580246914,1.41093474426808,5.99647266313933,11.1111111111111,28.2186948853616,14.2857142857143,3.35097001763668,3.7037037037037,2.46913580246914,0.352733686067019,0
"E00034295",228,21,7,8,14,6,2,9,20,23,46,49,5,10,8,0,0,33.4780701754386,31.5,9.21052631578947,3.07017543859649,3.50877192982456,6.14035087719298,2.63157894736842,0.87719298245614,3.94736842105263,8.7719298245614,10.0877192982456,20.1754385964912,21.4912280701754,2.19298245614035,4.3859649122807,3.50877192982456,0,0
"E00034296",321,22,17,11,25,3,6,5,23,36,67,44,17,20,20,5,0,35.4766355140187,32,6.85358255451713,5.29595015576324,3.42679127725857,7.78816199376947,0.934579439252336,1.86915887850467,1.55763239875389,7.16510903426791,11.214953271028,20.8722741433022,13.7071651090343,5.29595015576324,6.23052959501558,6.23052959501558,1.55763239875389,0
"E00034297",288,23,6,7,16,5,10,12,26,17,53,62,10,24,15,0,2,37.1493055555556,37,7.98611111111111,2.08333333333333,2.43055555555556,5.55555555555556,1.73611111111111,3.47222222222222,4.16666666666667,9.02777777777778,5.90277777777778,18.4027777777778,21.5277777777778,3.47222222222222,8.33333333333333,5.20833333333333,0,0.694444444444444
"E00034298",323,17,9,6,18,5,10,6,18,27,68,68,21,19,26,4,1,40.3498452012384,40,5.26315789473684,2.78637770897833,1.85758513931889,5.57275541795666,1.54798761609907,3.09597523219814,1.85758513931889,5.57275541795666,8.35913312693498,21.0526315789474,21.0526315789474,6.5015479876161,5.88235294117647,8.04953560371517,1.23839009287926,0.309597523219814
"E00034299",253,24,5,7,21,1,3,5,20,20,72,32,13,14,14,2,0,35.1739130434783,34,9.48616600790514,1.97628458498024,2.76679841897233,8.300395256917,0.395256916996047,1.18577075098814,1.97628458498024,7.90513833992095,7.90513833992095,28.4584980237154,12.6482213438735,5.13833992094862,5.53359683794466,5.53359683794466,0.790513833992095,0
"E00034300",244,7,6,8,20,7,11,8,10,15,42,45,13,27,20,5,0,41.0901639344262,42.5,2.86885245901639,2.45901639344262,3.27868852459016,8.19672131147541,2.86885245901639,4.50819672131148,3.27868852459016,4.0983606557377,6.14754098360656,17.2131147540984,18.4426229508197,5.32786885245902,11.0655737704918,8.19672131147541,2.04918032786885,0
"E00034301",266,19,10,7,9,7,5,5,14,28,79,52,7,12,10,1,1,35.4586466165414,34,7.14285714285714,3.7593984962406,2.63157894736842,3.38345864661654,2.63157894736842,1.8796992481203,1.8796992481203,5.26315789473684,10.5263157894737,29.6992481203008,19.5488721804511,2.63157894736842,4.51127819548872,3.7593984962406,0.37593984962406,0.37593984962406
"E00034302",289,15,9,14,18,9,12,9,25,19,71,56,12,7,8,4,1,34.0346020761246,34,5.19031141868512,3.11418685121107,4.84429065743945,6.22837370242214,3.11418685121107,4.1522491349481,3.11418685121107,8.65051903114187,6.57439446366782,24.5674740484429,19.3771626297578,4.1522491349481,2.42214532871972,2.7681660899654,1.3840830449827,0.346020761245675
"E00034303",259,8,7,6,12,6,8,2,11,18,53,54,21,27,20,1,5,43.6254826254826,43,3.08880308880309,2.7027027027027,2.31660231660232,4.63320463320463,2.31660231660232,3.08880308880309,0.772200772200772,4.24710424710425,6.94980694980695,20.4633204633205,20.8494208494208,8.10810810810811,10.4247104247104,7.72200772200772,0.386100386100386,1.93050193050193
"E00034304",259,11,5,10,21,4,7,7,28,28,49,40,21,15,13,0,0,35.5173745173745,32,4.24710424710425,1.93050193050193,3.86100386100386,8.10810810810811,1.54440154440154,2.7027027027027,2.7027027027027,10.8108108108108,10.8108108108108,18.9189189189189,15.4440154440154,8.10810810810811,5.79150579150579,5.01930501930502,0,0
"E00034305",285,9,6,1,16,0,10,12,19,14,58,67,13,28,26,3,3,43.5228070175439,44,3.15789473684211,2.10526315789474,0.350877192982456,5.6140350877193,0,3.50877192982456,4.21052631578947,6.66666666666667,4.91228070175439,20.3508771929825,23.5087719298246,4.56140350877193,9.82456140350877,9.12280701754386,1.05263157894737,1.05263157894737
"E00034306",315,23,9,8,28,6,9,13,37,33,59,44,15,16,12,3,0,32.6634920634921,27,7.3015873015873,2.85714285714286,2.53968253968254,8.88888888888889,1.9047619047619,2.85714285714286,4.12698412698413,11.7460317460317,10.4761904761905,18.7301587301587,13.968253968254,4.76190476190476,5.07936507936508,3.80952380952381,0.952380952380952,0
"E00034307",244,14,6,1,12,7,11,6,13,22,63,56,19,10,4,0,0,35.9262295081967,36.5,5.73770491803279,2.45901639344262,0.409836065573771,4.91803278688525,2.86885245901639,4.50819672131148,2.45901639344262,5.32786885245902,9.01639344262295,25.8196721311475,22.9508196721311,7.78688524590164,4.0983606557377,1.63934426229508,0,0
"E00034308",353,21,11,9,18,10,14,12,23,33,82,65,20,14,17,3,1,36.028328611898,35,5.94900849858357,3.11614730878187,2.54957507082153,5.09915014164306,2.8328611898017,3.96600566572238,3.39943342776204,6.51558073654391,9.34844192634561,23.2294617563739,18.413597733711,5.6657223796034,3.96600566572238,4.81586402266289,0.84985835694051,0.28328611898017
"E00034309",292,19,9,6,19,5,12,6,33,22,53,42,15,25,16,7,3,37.3321917808219,31,6.50684931506849,3.08219178082192,2.05479452054794,6.50684931506849,1.71232876712329,4.10958904109589,2.05479452054794,11.3013698630137,7.53424657534247,18.1506849315068,14.3835616438356,5.13698630136986,8.56164383561644,5.47945205479452,2.3972602739726,1.02739726027397
"E00034310",337,25,13,8,26,3,13,9,21,31,77,75,16,10,9,1,0,33.6439169139466,32,7.41839762611276,3.85756676557863,2.37388724035608,7.71513353115727,0.890207715133531,3.85756676557863,2.67062314540059,6.23145400593472,9.19881305637982,22.8486646884273,22.2551928783383,4.74777448071217,2.9673590504451,2.67062314540059,0.29673590504451,0
"E00034311",298,27,5,3,10,4,6,12,55,30,80,37,5,9,13,2,0,31.989932885906,29,9.06040268456376,1.67785234899329,1.00671140939597,3.35570469798658,1.34228187919463,2.01342281879195,4.02684563758389,18.4563758389262,10.0671140939597,26.8456375838926,12.4161073825503,1.67785234899329,3.02013422818792,4.36241610738255,0.671140939597315,0
"E00034312",302,25,7,5,16,5,6,6,27,44,69,54,7,17,11,3,0,34.4271523178808,31,8.27814569536424,2.31788079470199,1.65562913907285,5.29801324503311,1.65562913907285,1.98675496688742,1.98675496688742,8.94039735099338,14.5695364238411,22.8476821192053,17.8807947019868,2.31788079470199,5.62913907284768,3.64238410596026,0.993377483443709,0
"E00034313",332,34,18,14,13,5,9,8,23,40,86,42,14,16,7,1,2,31.8584337349398,30,10.2409638554217,5.42168674698795,4.21686746987952,3.91566265060241,1.50602409638554,2.71084337349398,2.40963855421687,6.92771084337349,12.0481927710843,25.9036144578313,12.6506024096386,4.21686746987952,4.81927710843374,2.10843373493976,0.301204819277108,0.602409638554217
"E00034314",259,22,9,1,20,5,5,5,18,31,56,48,12,13,13,1,0,35.0656370656371,32,8.49420849420849,3.47490347490348,0.386100386100386,7.72200772200772,1.93050193050193,1.93050193050193,1.93050193050193,6.94980694980695,11.969111969112,21.6216216216216,18.5328185328185,4.63320463320463,5.01930501930502,5.01930501930502,0.386100386100386,0
"E00034315",228,3,0,1,5,1,3,2,2,5,33,31,24,49,44,12,13,60.7587719298246,65,1.31578947368421,0,0.43859649122807,2.19298245614035,0.43859649122807,1.31578947368421,0.87719298245614,0.87719298245614,2.19298245614035,14.4736842105263,13.5964912280702,10.5263157894737,21.4912280701754,19.2982456140351,5.26315789473684,5.70175438596491
"E00034316",273,10,10,4,18,3,5,13,23,16,50,56,24,24,16,1,0,39.5567765567766,41,3.66300366300366,3.66300366300366,1.46520146520147,6.59340659340659,1.0989010989011,1.83150183150183,4.76190476190476,8.42490842490843,5.86080586080586,18.3150183150183,20.5128205128205,8.79120879120879,8.79120879120879,5.86080586080586,0.366300366300366,0
"E00034317",391,29,17,17,38,4,9,11,15,28,94,63,21,25,14,5,1,34.7877237851662,33,7.41687979539642,4.34782608695652,4.34782608695652,9.71867007672634,1.0230179028133,2.30179028132992,2.81329923273657,3.83631713554987,7.16112531969309,24.0409207161125,16.1125319693095,5.37084398976982,6.39386189258312,3.58056265984655,1.27877237851662,0.255754475703325
"E00034318",285,14,12,13,22,7,11,11,22,12,48,52,14,27,16,3,1,37.1614035087719,37,4.91228070175439,4.21052631578947,4.56140350877193,7.71929824561404,2.45614035087719,3.85964912280702,3.85964912280702,7.71929824561404,4.21052631578947,16.8421052631579,18.2456140350877,4.91228070175439,9.47368421052632,5.6140350877193,1.05263157894737,0.350877192982456
"E00034319",310,21,11,9,19,3,9,8,13,12,70,50,15,36,28,5,1,40.8838709677419,41,6.7741935483871,3.54838709677419,2.90322580645161,6.12903225806452,0.967741935483871,2.90322580645161,2.58064516129032,4.19354838709677,3.87096774193548,22.5806451612903,16.1290322580645,4.83870967741935,11.6129032258065,9.03225806451613,1.61290322580645,0.32258064516129
"E00034320",180,8,6,1,15,1,3,3,13,12,31,35,13,19,17,2,1,42.6722222222222,44,4.44444444444444,3.33333333333333,0.555555555555556,8.33333333333333,0.555555555555556,1.66666666666667,1.66666666666667,7.22222222222222,6.66666666666667,17.2222222222222,19.4444444444444,7.22222222222222,10.5555555555556,9.44444444444444,1.11111111111111,0.555555555555556
"E00034321",109,13,4,4,5,2,3,3,10,7,22,15,6,5,7,1,2,34.954128440367,32,11.9266055045872,3.6697247706422,3.6697247706422,4.58715596330275,1.8348623853211,2.75229357798165,2.75229357798165,9.1743119266055,6.42201834862385,20.1834862385321,13.7614678899083,5.5045871559633,4.58715596330275,6.42201834862385,0.917431192660551,1.8348623853211
"E00034322",288,9,10,7,19,3,12,11,23,12,48,65,13,25,21,5,5,41.2256944444444,41.5,3.125,3.47222222222222,2.43055555555556,6.59722222222222,1.04166666666667,4.16666666666667,3.81944444444444,7.98611111111111,4.16666666666667,16.6666666666667,22.5694444444444,4.51388888888889,8.68055555555556,7.29166666666667,1.73611111111111,1.73611111111111
"E00034323",298,18,5,7,19,4,13,10,19,18,55,61,16,43,9,1,0,38.9832214765101,39,6.04026845637584,1.67785234899329,2.3489932885906,6.3758389261745,1.34228187919463,4.36241610738255,3.35570469798658,6.3758389261745,6.04026845637584,18.4563758389262,20.4697986577181,5.36912751677852,14.4295302013423,3.02013422818792,0.335570469798658,0
"E00034324",296,16,8,4,26,5,19,6,18,8,45,57,31,33,11,4,5,40.6756756756757,42.5,5.40540540540541,2.7027027027027,1.35135135135135,8.78378378378378,1.68918918918919,6.41891891891892,2.02702702702703,6.08108108108108,2.7027027027027,15.2027027027027,19.2567567567568,10.472972972973,11.1486486486486,3.71621621621622,1.35135135135135,1.68918918918919
"E00034325",275,20,9,9,11,8,6,7,15,9,52,58,21,20,24,5,1,40.9454545454545,42,7.27272727272727,3.27272727272727,3.27272727272727,4,2.90909090909091,2.18181818181818,2.54545454545455,5.45454545454545,3.27272727272727,18.9090909090909,21.0909090909091,7.63636363636364,7.27272727272727,8.72727272727273,1.81818181818182,0.363636363636364
"E00034326",256,6,4,4,8,0,6,5,16,8,33,74,31,36,22,3,0,48.59765625,54,2.34375,1.5625,1.5625,3.125,0,2.34375,1.953125,6.25,3.125,12.890625,28.90625,12.109375,14.0625,8.59375,1.171875,0
"E00034327",272,10,8,6,18,4,7,9,24,10,38,86,23,17,9,2,1,40.4889705882353,45.5,3.67647058823529,2.94117647058824,2.20588235294118,6.61764705882353,1.47058823529412,2.57352941176471,3.30882352941176,8.82352941176471,3.67647058823529,13.9705882352941,31.6176470588235,8.45588235294118,6.25,3.30882352941176,0.735294117647059,0.367647058823529
"E00034328",336,11,6,7,34,11,12,11,21,11,67,96,12,19,15,3,0,38.1607142857143,41,3.27380952380952,1.78571428571429,2.08333333333333,10.1190476190476,3.27380952380952,3.57142857142857,3.27380952380952,6.25,3.27380952380952,19.9404761904762,28.5714285714286,3.57142857142857,5.65476190476191,4.46428571428571,0.892857142857143,0
"E00034329",244,5,3,2,13,3,7,7,10,14,40,57,23,35,24,1,0,46.8237704918033,50,2.04918032786885,1.22950819672131,0.819672131147541,5.32786885245902,1.22950819672131,2.86885245901639,2.86885245901639,4.0983606557377,5.73770491803279,16.3934426229508,23.3606557377049,9.42622950819672,14.344262295082,9.83606557377049,0.409836065573771,0
"E00034330",231,10,6,6,12,3,5,9,14,4,44,29,31,33,18,6,1,44.6233766233766,46,4.32900432900433,2.5974025974026,2.5974025974026,5.19480519480519,1.2987012987013,2.16450216450216,3.8961038961039,6.06060606060606,1.73160173160173,19.047619047619,12.5541125541126,13.4199134199134,14.2857142857143,7.79220779220779,2.5974025974026,0.432900432900433
"E00034331",271,22,7,6,11,5,4,12,19,9,53,43,20,42,16,2,0,40.8782287822878,40,8.11808118081181,2.5830258302583,2.2140221402214,4.0590405904059,1.8450184501845,1.4760147601476,4.4280442804428,7.01107011070111,3.3210332103321,19.5571955719557,15.8671586715867,7.38007380073801,15.4981549815498,5.90405904059041,0.738007380073801,0
"E00034332",324,30,13,4,19,4,6,4,24,23,70,70,14,27,14,2,0,37.3148148148148,38,9.25925925925926,4.01234567901235,1.23456790123457,5.8641975308642,1.23456790123457,1.85185185185185,1.23456790123457,7.40740740740741,7.09876543209876,21.6049382716049,21.6049382716049,4.32098765432099,8.33333333333333,4.32098765432099,0.617283950617284,0
"E00034333",300,17,10,7,12,0,10,7,18,19,50,71,9,40,28,2,0,42.0866666666667,44.5,5.66666666666667,3.33333333333333,2.33333333333333,4,0,3.33333333333333,2.33333333333333,6,6.33333333333333,16.6666666666667,23.6666666666667,3,13.3333333333333,9.33333333333333,0.666666666666667,0
"E00034334",207,4,5,2,9,5,4,6,6,7,32,29,16,35,36,8,3,51.951690821256,58,1.93236714975845,2.41545893719807,0.966183574879227,4.34782608695652,2.41545893719807,1.93236714975845,2.89855072463768,2.89855072463768,3.38164251207729,15.4589371980676,14.0096618357488,7.72946859903382,16.9082125603865,17.3913043478261,3.86473429951691,1.44927536231884
"E00034335",254,23,10,9,20,6,6,8,19,21,46,46,8,12,17,1,2,34.6102362204724,31,9.05511811023622,3.93700787401575,3.54330708661417,7.8740157480315,2.36220472440945,2.36220472440945,3.1496062992126,7.48031496062992,8.26771653543307,18.1102362204724,18.1102362204724,3.1496062992126,4.7244094488189,6.69291338582677,0.393700787401575,0.78740157480315
"E00034336",228,11,6,2,9,2,8,6,15,18,28,55,17,30,13,7,1,43.8508771929825,47.5,4.82456140350877,2.63157894736842,0.87719298245614,3.94736842105263,0.87719298245614,3.50877192982456,2.63157894736842,6.57894736842105,7.89473684210526,12.280701754386,24.1228070175439,7.45614035087719,13.1578947368421,5.70175438596491,3.07017543859649,0.43859649122807
"E00034337",350,17,15,10,14,2,7,8,21,24,91,64,27,33,13,2,2,39.4714285714286,39,4.85714285714286,4.28571428571429,2.85714285714286,4,0.571428571428571,2,2.28571428571429,6,6.85714285714286,26,18.2857142857143,7.71428571428571,9.42857142857143,3.71428571428571,0.571428571428571,0.571428571428571
"E00034338",273,12,11,4,20,5,7,7,26,11,59,59,13,27,8,3,1,38.2454212454212,39,4.3956043956044,4.02930402930403,1.46520146520147,7.32600732600733,1.83150183150183,2.56410256410256,2.56410256410256,9.52380952380952,4.02930402930403,21.6117216117216,21.6117216117216,4.76190476190476,9.89010989010989,2.93040293040293,1.0989010989011,0.366300366300366
"E00034339",302,13,12,6,16,5,9,11,17,13,44,78,24,30,20,2,2,42.0165562913907,45,4.3046357615894,3.97350993377483,1.98675496688742,5.29801324503311,1.65562913907285,2.98013245033113,3.64238410596026,5.62913907284768,4.3046357615894,14.5695364238411,25.8278145695364,7.94701986754967,9.93377483443709,6.62251655629139,0.662251655629139,0.662251655629139
"E00034340",230,12,6,4,14,3,3,6,10,18,48,50,16,18,18,3,1,41.3,42,5.21739130434783,2.60869565217391,1.73913043478261,6.08695652173913,1.30434782608696,1.30434782608696,2.60869565217391,4.34782608695652,7.82608695652174,20.8695652173913,21.7391304347826,6.95652173913043,7.82608695652174,7.82608695652174,1.30434782608696,0.434782608695652
"E00034341",342,28,10,7,15,5,7,14,26,18,57,84,15,26,19,7,4,39.3801169590643,39,8.18713450292398,2.92397660818713,2.04678362573099,4.3859649122807,1.46198830409357,2.04678362573099,4.09356725146199,7.60233918128655,5.26315789473684,16.6666666666667,24.5614035087719,4.3859649122807,7.60233918128655,5.55555555555556,2.04678362573099,1.16959064327485
"E00034342",224,11,9,8,8,4,1,4,16,10,46,53,18,22,8,3,3,41.5535714285714,41.5,4.91071428571429,4.01785714285714,3.57142857142857,3.57142857142857,1.78571428571429,0.446428571428571,1.78571428571429,7.14285714285714,4.46428571428571,20.5357142857143,23.6607142857143,8.03571428571429,9.82142857142857,3.57142857142857,1.33928571428571,1.33928571428571
"E00034343",258,15,7,14,11,3,5,3,11,14,56,62,21,15,15,3,3,40.7403100775194,42,5.81395348837209,2.71317829457364,5.42635658914729,4.26356589147287,1.16279069767442,1.93798449612403,1.16279069767442,4.26356589147287,5.42635658914729,21.7054263565891,24.031007751938,8.13953488372093,5.81395348837209,5.81395348837209,1.16279069767442,1.16279069767442
"E00034344",277,10,7,6,15,4,12,11,14,22,56,71,21,17,11,0,0,38.4223826714801,41,3.6101083032491,2.52707581227437,2.16606498194946,5.41516245487365,1.44404332129964,4.33212996389892,3.97111913357401,5.05415162454874,7.94223826714801,20.2166064981949,25.6317689530686,7.5812274368231,6.13718411552347,3.97111913357401,0,0
"E00034345",232,14,8,1,21,5,12,8,12,12,48,64,6,13,7,1,0,36.0431034482759,39,6.03448275862069,3.44827586206897,0.431034482758621,9.05172413793103,2.1551724137931,5.17241379310345,3.44827586206897,5.17241379310345,5.17241379310345,20.6896551724138,27.5862068965517,2.58620689655172,5.60344827586207,3.01724137931034,0.431034482758621,0
"E00034346",111,1,0,0,2,1,1,1,5,9,12,24,10,17,17,8,3,55.8288288288288,59,0.900900900900901,0,0,1.8018018018018,0.900900900900901,0.900900900900901,0.900900900900901,4.5045045045045,8.10810810810811,10.8108108108108,21.6216216216216,9.00900900900901,15.3153153153153,15.3153153153153,7.20720720720721,2.7027027027027
"E00034347",230,10,6,0,9,4,7,2,12,22,52,52,11,29,12,2,0,42.2608695652174,43,4.34782608695652,2.60869565217391,0,3.91304347826087,1.73913043478261,3.04347826086957,0.869565217391304,5.21739130434783,9.56521739130435,22.6086956521739,22.6086956521739,4.78260869565217,12.6086956521739,5.21739130434783,0.869565217391304,0
"E00034348",246,10,9,4,9,5,8,10,13,13,37,50,20,32,23,3,0,43.4715447154472,45.5,4.0650406504065,3.65853658536585,1.6260162601626,3.65853658536585,2.03252032520325,3.2520325203252,4.0650406504065,5.28455284552846,5.28455284552846,15.0406504065041,20.3252032520325,8.13008130081301,13.0081300813008,9.34959349593496,1.21951219512195,0
"E00034349",301,28,6,4,11,6,9,8,23,23,46,49,20,21,28,11,8,41.7740863787375,38,9.30232558139535,1.99335548172757,1.32890365448505,3.65448504983389,1.99335548172757,2.99003322259136,2.6578073089701,7.64119601328904,7.64119601328904,15.2823920265781,16.2790697674419,6.64451827242525,6.97674418604651,9.30232558139535,3.65448504983389,2.6578073089701
"E00034350",252,12,12,7,14,4,6,4,14,12,39,41,10,39,28,7,3,44.4563492063492,45,4.76190476190476,4.76190476190476,2.77777777777778,5.55555555555556,1.58730158730159,2.38095238095238,1.58730158730159,5.55555555555556,4.76190476190476,15.4761904761905,16.2698412698413,3.96825396825397,15.4761904761905,11.1111111111111,2.77777777777778,1.19047619047619
"E00034351",332,28,14,4,14,4,7,6,40,32,71,62,19,15,13,2,1,35.2710843373494,33,8.43373493975904,4.21686746987952,1.20481927710843,4.21686746987952,1.20481927710843,2.10843373493976,1.80722891566265,12.0481927710843,9.63855421686747,21.3855421686747,18.6746987951807,5.72289156626506,4.51807228915663,3.91566265060241,0.602409638554217,0.301204819277108
"E00034352",268,12,11,2,24,8,11,9,23,15,48,50,20,18,16,1,0,37.1119402985075,33.5,4.47761194029851,4.1044776119403,0.746268656716418,8.95522388059701,2.98507462686567,4.1044776119403,3.35820895522388,8.58208955223881,5.59701492537313,17.910447761194,18.6567164179104,7.46268656716418,6.71641791044776,5.97014925373134,0.373134328358209,0
"E00034353",277,12,3,4,24,10,14,12,19,15,32,69,13,29,17,2,2,40.028880866426,42,4.33212996389892,1.08303249097473,1.44404332129964,8.66425992779783,3.6101083032491,5.05415162454874,4.33212996389892,6.85920577617329,5.41516245487365,11.5523465703971,24.9097472924188,4.69314079422383,10.4693140794224,6.13718411552347,0.72202166064982,0.72202166064982
"E00034354",258,13,3,4,11,5,6,2,10,23,60,74,17,22,4,4,0,41.015503875969,42.5,5.03875968992248,1.16279069767442,1.55038759689922,4.26356589147287,1.93798449612403,2.32558139534884,0.775193798449612,3.87596899224806,8.91472868217054,23.2558139534884,28.6821705426357,6.58914728682171,8.52713178294574,1.55038759689922,1.55038759689922,0
"E00034355",322,12,11,3,23,6,10,10,11,31,67,46,34,36,17,3,2,41.1211180124224,41,3.72670807453416,3.41614906832298,0.93167701863354,7.14285714285714,1.86335403726708,3.1055900621118,3.1055900621118,3.41614906832298,9.62732919254658,20.8074534161491,14.2857142857143,10.5590062111801,11.1801242236025,5.27950310559006,0.93167701863354,0.62111801242236
"E00034356",136,0,3,4,11,5,3,4,6,7,23,31,17,16,6,0,0,43.5588235294118,46.5,0,2.20588235294118,2.94117647058824,8.08823529411765,3.67647058823529,2.20588235294118,2.94117647058824,4.41176470588235,5.14705882352941,16.9117647058824,22.7941176470588,12.5,11.7647058823529,4.41176470588235,0,0
"E00034358",362,21,7,10,24,4,10,14,34,40,79,58,18,25,17,1,0,35.5966850828729,32,5.80110497237569,1.93370165745856,2.76243093922652,6.62983425414365,1.10497237569061,2.76243093922652,3.86740331491713,9.39226519337017,11.0497237569061,21.8232044198895,16.0220994475138,4.97237569060773,6.9060773480663,4.69613259668508,0.276243093922652,0
"E00034359",253,13,5,4,17,4,8,11,25,16,63,56,10,16,5,0,0,35.1660079051383,35,5.13833992094862,1.97628458498024,1.58102766798419,6.71936758893281,1.58102766798419,3.16205533596838,4.34782608695652,9.88142292490119,6.32411067193676,24.901185770751,22.1343873517787,3.95256916996047,6.32411067193676,1.97628458498024,0,0
"E00034360",177,18,8,2,8,0,3,6,16,12,42,26,12,17,5,2,0,36.3276836158192,34,10.1694915254237,4.51977401129944,1.12994350282486,4.51977401129944,0,1.69491525423729,3.38983050847458,9.03954802259887,6.77966101694915,23.728813559322,14.6892655367232,6.77966101694915,9.6045197740113,2.82485875706215,1.12994350282486,0
"E00034361",198,7,4,3,8,0,2,4,16,19,24,42,18,25,22,4,0,46.5252525252525,51,3.53535353535354,2.02020202020202,1.51515151515152,4.04040404040404,0,1.01010101010101,2.02020202020202,8.08080808080808,9.5959595959596,12.1212121212121,21.2121212121212,9.09090909090909,12.6262626262626,11.1111111111111,2.02020202020202,0
"E00034362",225,3,1,3,8,2,1,5,7,5,24,45,25,36,40,13,7,57.2977777777778,62,1.33333333333333,0.444444444444444,1.33333333333333,3.55555555555556,0.888888888888889,0.444444444444444,2.22222222222222,3.11111111111111,2.22222222222222,10.6666666666667,20,11.1111111111111,16,17.7777777777778,5.77777777777778,3.11111111111111
"E00034363",263,12,5,5,16,3,8,3,14,16,51,66,19,28,16,0,1,41.7756653992395,44,4.56273764258555,1.90114068441065,1.90114068441065,6.08365019011407,1.14068441064639,3.04182509505703,1.14068441064639,5.32319391634981,6.08365019011407,19.3916349809886,25.0950570342205,7.22433460076046,10.6463878326996,6.08365019011407,0,0.380228136882129
"E00034364",216,6,3,5,8,1,8,2,15,27,42,44,11,27,15,2,0,42.0694444444444,40,2.77777777777778,1.38888888888889,2.31481481481481,3.7037037037037,0.462962962962963,3.7037037037037,0.925925925925926,6.94444444444444,12.5,19.4444444444444,20.3703703703704,5.09259259259259,12.5,6.94444444444444,0.925925925925926,0
"E00034365",308,12,8,3,19,4,9,10,28,23,60,73,21,23,13,0,2,39.4253246753247,40,3.8961038961039,2.5974025974026,0.974025974025974,6.16883116883117,1.2987012987013,2.92207792207792,3.24675324675325,9.09090909090909,7.46753246753247,19.4805194805195,23.7012987012987,6.81818181818182,7.46753246753247,4.22077922077922,0,0.649350649350649
"E00034366",345,21,8,9,20,4,13,12,19,19,65,52,41,35,20,5,2,40.8869565217391,40,6.08695652173913,2.31884057971015,2.60869565217391,5.79710144927536,1.15942028985507,3.76811594202899,3.47826086956522,5.50724637681159,5.50724637681159,18.8405797101449,15.0724637681159,11.8840579710145,10.1449275362319,5.79710144927536,1.44927536231884,0.579710144927536
"E00034368",271,23,11,4,6,1,6,5,34,31,51,48,18,19,10,3,1,36.4833948339483,33,8.48708487084871,4.0590405904059,1.4760147601476,2.2140221402214,0.3690036900369,2.2140221402214,1.8450184501845,12.5461254612546,11.4391143911439,18.8191881918819,17.7121771217712,6.64206642066421,7.01107011070111,3.690036900369,1.1070110701107,0.3690036900369
"E00034369",255,23,6,2,2,1,4,5,34,43,48,45,12,15,14,0,1,36.5058823529412,31,9.01960784313725,2.35294117647059,0.784313725490196,0.784313725490196,0.392156862745098,1.56862745098039,1.96078431372549,13.3333333333333,16.8627450980392,18.8235294117647,17.6470588235294,4.70588235294118,5.88235294117647,5.49019607843137,0,0.392156862745098
