"GeographyCode","QS204EW0001","QS204EW0002","QS204EW0003","QS204EW0004","QS204EW0005","QS204EW0006","QS204EW0007","QS204EW0008","QS204EW0009","QS204EW0010","QS204EW0011","QS204EW0012","QS204EW0013","QS204EW0014","QS204EW0015","QS204EW0016","QS204EW0017","QS204EW0018","QS204EW0019","QS204EW0020","QS204EW0021","QS204EW0022","QS204EW0023","QS204EW0024","QS204EW0025","QS204EW0026","QS204EW0027","QS204EW0028","QS204EW0029","QS204EW0030","QS204EW0031","QS204EW0032","QS204EW0033","QS204EW0034","QS204EW0035","QS204EW0036","QS204EW0037","QS204EW0038","QS204EW0039","QS204EW0040","QS204EW0041","QS204EW0042","QS204EW0043","QS204EW0044","QS204EW0045","QS204EW0046","QS204EW0047","QS204EW0048","QS204EW0049","QS204EW0050","QS204EW0051","QS204EW0052","QS204EW0053","QS204EW0054","QS204EW0055","QS204EW0056","QS204EW0057","QS204EW0058","QS204EW0059","QS204EW0060","QS204EW0061","QS204EW0062","QS204EW0063","QS204EW0064","QS204EW0065","QS204EW0066","QS204EW0067","QS204EW0068","QS204EW0069","QS204EW0070","QS204EW0071","QS204EW0072","QS204EW0073","QS204EW0074","QS204EW0075","QS204EW0076","QS204EW0077","QS204EW0078","QS204EW0079","QS204EW0080","QS204EW0081","QS204EW0082","QS204EW0083","QS204EW0084","QS204EW0085","QS204EW0086","QS204EW0087","QS204EW0088","QS204EW0089","QS204EW0090","QS204EW0091","QS204EW0092","QS204EW0093","QS204EW0094","QS204EW0095","QS204EW0096","QS204EW0097","QS204EW0098","QS204EW0099","QS204EW0100","QS204EW0101","QS204EW0102","QS204EW0103","QS204EW0104"
"E01006702",1541,1479,0,0,0,0,0,0,0,0,0,2,0,0,19,0,1,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,20,3,1,6,0,0,0,1,0,9,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006703",1518,1450,0,0,0,0,0,0,0,0,0,11,0,0,21,2,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,7,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0
"E01006705",1337,1291,1,0,0,0,0,0,0,0,0,0,0,1,16,0,1,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,12,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,7,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006706",1314,1304,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006707",1277,1266,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E01006708",1729,1700,0,1,0,0,0,0,0,1,0,1,0,1,16,0,0,7,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,2,2,0
"E01006709",1385,1378,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E01006710",1426,1423,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006711",1473,1403,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,0,0,4,0,1,10,0,0,0,0,4,0,0,0,0,6,0,0,0,17,1,0,13,0,0,0,1,0,2,0,0,0,0,0,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0
"E01006712",1274,1234,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,6,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,3,3,0,2,12,3,5,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01006713",1312,1284,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,2,0,0,1,0,0,0,0,4,0,0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006716",1498,1403,0,0,0,0,0,0,0,0,0,1,0,2,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,2,1,1,0,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,45,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006717",1399,1348,0,0,0,0,0,0,0,0,0,0,6,0,19,2,0,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,2,6,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"E01006718",1535,1486,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,2,1,0,6,0,0,1,0,2,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01006719",1473,1449,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"E01006720",1993,1482,2,0,0,0,0,0,0,0,0,13,5,5,183,1,0,69,39,51,5,5,5,5,3,0,0,0,0,0,0,0,0,0,4,1,0,2,0,1,0,0,0,12,4,81,25,0,16,3,6,0,78,10,3,5,0,37,0,0,0,5,4,5,6,3,39,6,15,15,0,0,0,2,1,0,0,0,0,0,0,0,54,2,10,13,0,0,1,1,11,0,0,5,0,0,1,10,4,4,2,2,0,0
"E01006721",1574,1395,2,0,0,0,0,0,0,0,0,9,4,9,35,0,2,15,2,8,3,0,0,2,1,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,2,3,31,22,0,17,4,0,1,30,13,0,1,0,6,0,0,8,1,0,0,0,1,17,1,6,9,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0
"E01006722",1754,1494,6,1,0,0,0,1,0,0,0,4,2,9,33,0,3,12,4,0,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,19,1,11,2,5,0,113,18,11,7,0,53,0,0,6,9,5,0,4,0,15,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,4,1,5,0,1,3,0,0,1,0,1,0,1,0,0,0,0,0,0
"E01006723",1831,1646,1,6,5,0,0,0,0,0,1,2,4,7,40,0,1,22,5,0,0,7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,28,6,0,3,2,1,0,58,13,7,2,0,8,0,0,10,10,0,2,4,2,11,0,0,8,0,0,0,1,2,0,0,0,0,0,0,0,14,0,0,7,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0
"E01006724",1764,1653,9,1,1,0,0,0,0,0,0,6,0,6,17,2,4,3,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,0,2,0,6,0,32,16,0,3,0,6,0,0,0,2,2,3,0,0,9,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0
"E01006725",1473,1398,1,0,0,0,0,0,0,0,0,0,0,2,16,2,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,11,3,0,0,3,0,0,12,2,1,0,0,2,0,0,0,4,2,0,1,0,25,2,3,16,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006726",1506,1298,4,0,0,0,0,0,0,0,0,11,0,5,58,6,2,20,1,20,0,1,1,4,0,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,5,17,8,0,1,4,3,0,38,9,4,6,0,13,1,0,1,1,0,0,0,3,35,7,9,12,0,0,1,1,1,0,4,0,0,0,0,0,25,2,2,2,1,0,0,2,9,0,0,0,0,2,1,4,0,0,0,0,0,0
"E01006727",1382,1303,1,0,0,0,0,0,0,0,0,2,0,5,23,2,4,13,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,2,0,2,0,0,0,0,0,3,0,4,2,0,2,0,0,0,11,2,0,0,0,4,0,0,0,2,0,0,3,0,11,1,1,6,0,0,0,3,0,0,0,0,0,0,0,0,11,1,5,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,0
"E01006728",1545,1422,1,0,0,0,0,0,0,0,0,5,1,3,36,0,0,19,0,12,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,7,0,4,1,2,0,20,8,2,3,0,2,0,0,1,3,0,0,0,1,16,7,0,8,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E01006729",1330,1308,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"E01006730",1282,1253,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,0,1,0,3,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"E01006731",1158,1122,0,1,1,0,0,0,0,0,0,0,3,0,13,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,9,0,0,0,0,4,0,0,0,0,5,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006732",1553,1506,0,0,0,0,0,0,0,0,0,0,6,0,25,0,1,15,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"E01006734",1331,1243,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,38,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,4,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,2,2,3,3,0,0
"E01006735",1252,1222,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,14,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"E01006736",1408,1355,0,0,0,0,0,0,0,0,0,0,1,3,31,0,0,25,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0
"E01006737",1384,1360,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,5,0,0
"E01006738",1437,1429,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006739",1690,1642,0,0,0,0,0,0,0,0,0,2,0,2,11,0,0,6,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,6,0,0,5,0,1,0,0,0,0,0,0,0,0,8,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"E01006740",1231,1124,1,0,0,0,0,0,0,0,0,0,2,0,64,0,0,28,2,8,0,20,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,0,0,0,10,3,5,0,0,2,0,0,0,0,0,0,0,0,10,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006741",1754,1736,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006742",1336,1310,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,9,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"E01006743",2062,1938,1,0,0,0,0,0,0,0,0,6,11,4,65,0,1,44,9,1,0,2,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,0,16,0,0,3,0,5,0,0,0,4,4,0,0,0,14,3,2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"E01006744",1416,1379,2,0,0,0,0,0,0,0,0,0,0,5,24,0,0,15,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006745",1801,1701,1,0,0,0,0,0,0,0,0,0,0,3,66,0,0,31,11,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,8,12,0,1,0,9,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006746",1474,1297,0,0,0,0,0,0,0,0,0,7,0,4,24,1,1,6,0,1,0,8,1,1,3,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,9,10,12,0,1,11,0,0,31,0,4,0,0,5,0,2,0,6,14,0,0,0,46,10,4,16,0,0,0,0,12,4,0,0,0,0,0,0,31,0,5,1,0,0,0,5,0,0,0,10,0,10,0,0,1,1,0,0,0,0
"E01006747",3522,2732,11,0,0,0,0,0,0,0,0,8,1,7,98,3,18,25,0,7,8,3,4,1,10,7,3,4,0,0,3,0,0,2,4,0,1,0,0,3,0,0,0,3,2,26,22,0,7,12,1,2,74,14,6,0,0,3,1,1,2,0,32,11,0,4,512,26,14,426,4,0,0,11,15,16,0,0,0,0,0,0,20,1,0,2,0,0,1,4,2,2,0,1,2,3,0,2,0,0,2,2,0,0
"E01006748",1903,1563,4,0,0,0,0,0,0,0,0,4,1,36,58,0,6,28,0,6,0,11,0,1,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,11,8,0,4,1,2,1,59,5,31,1,0,2,1,1,8,0,5,2,0,3,131,9,6,63,0,0,0,1,43,8,1,0,0,0,0,0,25,0,0,0,0,4,0,0,11,0,0,3,0,5,0,2,0,0,0,0,0,0
"E01006751",2503,1867,4,2,1,0,0,0,0,0,1,5,0,6,49,3,4,18,2,6,2,3,0,0,0,8,0,1,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,3,0,70,27,0,18,5,3,1,72,11,11,1,0,2,11,2,13,4,7,3,0,7,348,20,14,294,2,1,4,1,11,1,0,0,0,0,0,0,39,0,0,27,0,3,0,1,1,0,0,3,0,3,0,1,3,3,0,0,0,0
"E01006752",977,759,0,0,0,0,0,0,0,0,0,8,1,2,25,0,1,15,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,46,38,0,23,15,0,0,36,0,1,0,0,23,0,0,8,0,0,0,4,0,35,0,9,17,0,0,2,2,1,4,0,0,0,0,0,0,20,0,0,5,0,4,0,0,0,0,8,0,0,1,2,0,0,0,0,0,0,0
"E01006753",1471,1451,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01006754",1555,1434,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,75,0,0,0,30,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0
"E01006755",1505,1461,0,0,0,0,0,0,0,0,0,2,0,0,22,0,0,18,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"E01006756",1708,1600,1,1,0,0,0,0,0,1,0,4,14,0,63,0,3,38,2,5,1,6,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,5,0,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0
"E01006757",1402,1358,0,0,0,0,0,0,0,0,0,2,0,1,33,1,0,26,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006758",1440,1399,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,1,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,2,0,0
"E01006759",1066,999,0,0,0,0,0,0,0,0,0,5,0,3,34,1,3,12,1,0,4,4,0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"E01006760",1565,1365,0,1,1,0,0,0,0,0,0,15,6,1,89,0,3,53,4,7,0,9,6,1,1,3,1,0,0,1,0,0,0,0,12,6,0,1,0,5,0,0,0,3,1,39,9,0,8,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,13,3,0,8,0,1,0,1,0,0,0,0,0,0,0,0,7,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006761",1600,1528,1,2,0,0,0,0,0,2,0,2,0,1,20,0,3,3,0,0,2,4,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,7,0,6,1,0,0,12,2,0,0,0,0,0,0,0,2,4,0,0,4,21,4,0,13,0,0,1,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E01006762",1627,1581,0,0,0,0,0,0,0,0,0,0,0,1,14,3,1,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,7,3,0,0,0,0,0,0,0,4,0,0,0,0,12,2,3,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"E01006763",1405,1383,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"E01006764",1455,1371,0,3,0,0,0,0,0,3,0,4,2,1,41,0,0,16,5,0,2,10,0,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,7,2,4,0,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006765",1427,1381,5,0,0,0,0,0,0,0,0,2,0,1,21,0,0,16,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,4,0,0,0,0,0,1,0,0,3,0,0,0,0,7,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006766",1199,1118,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,25,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,13,0,1,5,0,7,13,1,0,0,0,0,0,0,0,5,7,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
"E01006767",1679,1597,0,0,0,0,0,0,0,0,0,6,0,0,41,2,0,27,2,2,1,2,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,4,5,0,0,0,13,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
