"GeographyCode","QS405EW0001","QS405EW0002","QS405EW0003","QS405EW0004","QS405EW0005","QS405EW0006","QS405EW0007","QS405EW0008","QS405EW0009","QS405EW0010","QS405EW0011","QS405EW0012","QS405EW0013","QS405EW0014"
"E00034315",168,24,14,10,7,129,8,121,6,5,0,0,1,2
"E00034316",111,36,20,16,1,67,7,60,3,3,0,0,0,4
"E00034317",185,25,12,13,6,141,21,120,7,7,0,0,0,6
"E00034318",106,31,20,11,0,67,8,59,6,6,0,0,0,2
"E00034319",161,60,22,38,1,85,10,75,12,10,0,2,0,3
"E00034320",94,31,15,16,0,57,12,45,5,5,0,0,0,1
"E00034321",47,24,8,16,0,19,5,14,4,4,0,0,0,0
"E00034322",127,62,36,26,0,53,14,39,7,5,0,1,1,5
"E00034323",142,55,29,26,0,70,11,59,12,12,0,0,0,5
"E00034324",128,23,9,14,0,96,10,86,9,9,0,0,0,0
"E00034325",126,78,37,41,1,33,12,21,11,9,0,1,1,3
"E00034326",119,92,46,46,17,6,3,3,4,4,0,0,0,0
"E00034327",108,97,36,61,0,3,0,3,7,7,0,0,0,1
"E00034328",125,118,44,74,0,1,0,1,6,5,0,1,0,0
"E00034329",112,55,29,26,0,55,11,44,1,1,0,0,0,1
"E00034330",103,60,36,24,1,34,6,28,3,3,0,0,0,5
"E00034331",116,44,19,25,0,59,15,44,7,7,0,0,0,6
"E00034332",146,40,15,25,0,92,13,79,8,5,0,2,1,6
"E00034333",138,73,37,36,0,47,8,39,13,10,0,3,0,5
"E00034334",140,15,9,6,0,100,5,95,23,19,0,4,0,2
"E00034335",95,47,18,29,0,41,4,37,7,7,0,0,0,0
"E00034336",106,52,24,28,0,44,7,37,8,6,0,2,0,2
"E00034337",140,124,52,72,1,1,0,1,13,13,0,0,0,1
"E00034338",107,91,38,53,0,2,0,2,14,13,0,1,0,0
"E00034339",120,112,57,55,0,4,0,4,2,2,0,0,0,2
"E00034340",93,79,31,48,0,2,0,2,12,8,0,4,0,0
"E00034341",136,105,49,56,0,18,3,15,7,4,0,3,0,6
"E00034342",94,74,31,43,0,9,4,5,10,10,0,0,0,1
"E00034343",103,81,32,49,0,11,3,8,10,9,0,1,0,1
"E00034344",105,92,32,60,0,2,1,1,10,9,0,1,0,1
"E00034345",83,80,25,55,0,1,0,1,0,0,0,0,0,2
"E00034346",76,25,14,11,13,35,5,30,0,0,0,0,0,3
"E00034347",122,55,28,27,3,50,16,34,8,6,0,1,1,6
"E00034348",111,26,12,14,0,74,10,64,8,8,0,0,0,3
"E00034349",119,16,6,10,4,86,25,61,5,5,0,0,0,8
"E00034350",139,18,11,7,0,110,28,82,10,8,0,1,1,1
"E00034351",179,21,10,11,0,70,26,44,82,81,0,0,1,6
"E00034352",114,19,8,11,0,85,13,72,7,5,0,2,0,3
"E00034353",121,4,0,4,0,114,1,113,3,3,0,0,0,0
"E00034354",150,24,10,14,0,112,45,67,13,10,1,0,2,1
"E00034355",172,34,21,13,0,129,35,94,6,5,0,1,0,3
"E00034356",78,6,4,2,0,63,20,43,9,8,0,0,1,0
"E00034358",173,38,8,30,16,89,9,80,26,23,0,1,2,4
"E00034359",111,49,12,37,16,25,0,25,20,20,0,0,0,1
"E00034360",80,25,13,12,0,40,10,30,15,15,0,0,0,0
"E00034361",101,1,0,1,0,92,2,90,6,5,0,1,0,2
"E00034362",127,8,7,1,0,107,9,98,10,10,0,0,0,2
"E00034363",129,66,31,35,0,44,13,31,18,15,0,2,1,1
"E00034364",124,39,22,17,1,44,9,35,39,36,0,3,0,1
"E00034365",152,32,16,16,0,103,55,48,16,15,0,1,0,1
"E00034366",179,33,10,23,2,124,39,85,16,15,0,0,1,4
"E00034368",136,50,37,13,0,11,0,11,72,68,2,1,1,3
"E00034369",125,55,21,34,2,9,5,4,57,57,0,0,0,2
"E00034371",119,25,10,15,0,91,25,66,3,3,0,0,0,0
"E00034372",117,26,8,18,2,80,33,47,6,6,0,0,0,3
"E00034373",122,8,6,2,0,109,21,88,0,0,0,0,0,5
"E00034374",121,35,14,21,0,79,33,46,4,3,0,0,1,3
"E00034375",159,150,59,91,0,1,0,1,8,7,0,1,0,0
"E00034376",132,99,42,57,0,6,1,5,26,25,0,1,0,1
"E00034377",127,112,45,67,1,0,0,0,14,13,0,0,1,0
"E00034378",130,100,40,60,0,1,0,1,28,28,0,0,0,1
"E00034379",161,108,35,73,2,6,0,6,45,43,0,2,0,0
"E00034380",128,110,50,60,0,0,0,0,14,12,0,2,0,4
"E00034381",222,179,67,112,0,7,0,7,32,27,0,4,1,4
"E00034382",163,72,30,42,0,0,0,0,87,87,0,0,0,4
"E00034383",158,126,38,88,0,3,1,2,26,23,0,3,0,3
"E00034384",127,65,25,40,0,20,12,8,42,40,0,1,1,0
"E00034386",203,64,20,44,1,24,1,23,111,111,0,0,0,3
"E00034387",153,68,27,41,0,36,4,32,48,47,0,1,0,1
"E00034388",137,23,13,10,0,106,10,96,6,6,0,0,0,2
"E00034389",93,81,47,34,0,0,0,0,10,8,0,2,0,2
"E00034390",143,88,39,49,0,1,1,0,53,50,0,3,0,1
"E00034391",153,134,33,101,0,7,0,7,11,6,0,4,1,1
"E00034392",124,106,47,59,0,1,1,0,16,16,0,0,0,1
"E00034393",111,93,47,46,0,6,1,5,10,10,0,0,0,2
"E00034394",127,105,37,68,0,2,0,2,20,20,0,0,0,0
"E00034395",119,52,19,33,0,11,0,11,55,55,0,0,0,1
"E00034396",136,82,40,42,0,9,2,7,41,40,0,1,0,4
"E00034397",134,100,39,61,0,3,0,3,30,28,0,2,0,1
"E00034398",139,88,39,49,0,22,10,12,29,28,0,0,1,0
"E00034399",161,115,52,63,1,20,5,15,23,22,0,1,0,2
"E00034400",138,68,32,36,0,16,5,11,51,49,0,2,0,3
"E00034401",167,81,31,50,0,32,1,31,53,51,0,2,0,1
"E00034402",129,84,44,40,0,1,0,1,43,42,0,1,0,1
"E00034403",145,109,46,63,0,22,8,14,14,13,0,1,0,0
"E00034404",126,94,35,59,0,2,1,1,28,27,0,1,0,2
"E00034405",148,117,50,67,0,3,1,2,26,23,0,3,0,2
"E00034406",151,89,35,54,0,12,1,11,50,44,0,4,2,0
"E00034409",156,111,52,59,0,5,0,5,39,38,0,1,0,1
"E00034410",130,88,35,53,0,26,0,26,16,15,0,0,1,0
"E00034412",176,42,20,22,0,48,0,48,81,77,0,4,0,5
"E00034413",117,88,42,46,0,6,2,4,23,22,0,1,0,0
"E00034414",110,66,23,43,0,10,3,7,34,31,0,3,0,0
"E00034415",176,36,8,28,1,38,4,34,96,92,1,1,2,5
"E00034416",138,106,59,47,0,15,5,10,14,14,0,0,0,3
"E00034417",122,13,3,10,0,101,37,64,7,5,0,1,1,1
"E00034418",158,110,35,75,0,13,2,11,34,30,0,4,0,1
"E00034419",113,65,25,40,1,39,17,22,8,7,0,1,0,0
"E00034420",106,91,42,49,0,0,0,0,14,13,0,1,0,1
"E00034421",132,103,46,57,0,11,0,11,18,16,0,2,0,0
"E00034422",138,49,20,29,0,73,28,45,13,12,0,1,0,3
"E00034424",118,28,7,21,0,81,24,57,3,1,0,0,2,6
"E00034425",147,55,21,34,0,65,22,43,22,21,0,1,0,5
"E00034426",220,34,10,24,0,111,7,104,73,71,0,1,1,2
"E00034427",141,38,22,16,0,86,17,69,16,15,0,0,1,1
"E00034428",148,56,32,24,0,56,3,53,35,33,1,1,0,1
"E00034429",146,50,26,24,0,63,7,56,30,27,0,2,1,3
"E00034430",150,46,19,27,0,53,5,48,50,50,0,0,0,1
"E00034431",108,74,29,45,0,1,0,1,31,28,0,3,0,2
"E00034432",164,110,30,80,0,24,2,22,29,27,0,2,0,1
"E00034433",123,110,58,52,0,0,0,0,13,11,0,2,0,0
"E00034434",145,121,71,50,0,2,0,2,18,18,0,0,0,4
"E00034435",138,121,76,45,0,2,0,2,14,13,0,1,0,1
"E00034436",152,100,57,43,0,19,2,17,31,29,0,2,0,2
"E00034437",172,64,23,41,0,92,27,65,11,11,0,0,0,5
"E00034438",117,104,61,43,0,0,0,0,12,11,0,1,0,1
"E00034439",137,90,37,53,0,0,0,0,39,38,0,1,0,8
"E00034440",135,100,45,55,0,23,6,17,12,12,0,0,0,0
"E00034441",122,114,52,62,1,2,0,2,5,5,0,0,0,0
"E00034442",142,100,47,53,0,10,3,7,31,30,0,1,0,1
"E00034443",132,116,68,48,0,0,0,0,14,12,1,1,0,2
"E00034444",128,116,56,60,0,2,0,2,10,8,0,2,0,0
"E00034445",120,109,59,50,0,0,0,0,11,10,0,1,0,0
"E00034446",186,124,74,50,0,8,0,8,52,50,1,1,0,2
"E00034447",111,107,43,64,0,1,0,1,3,3,0,0,0,0
"E00034448",112,94,40,54,0,0,0,0,14,13,0,1,0,4
"E00034449",93,59,38,21,0,30,0,30,4,3,0,1,0,0
"E00034451",150,71,36,35,3,13,2,11,59,53,0,5,1,4
"E00034453",143,81,49,32,1,11,2,9,48,46,0,2,0,2
"E00034454",218,41,35,6,0,159,0,159,11,11,0,0,0,7
"E00034455",99,90,46,44,0,1,0,1,7,6,0,1,0,1
"E00034456",96,93,42,51,0,2,0,2,1,1,0,0,0,0
"E00034457",100,94,55,39,0,1,0,1,5,5,0,0,0,0
"E00034458",101,95,57,38,1,1,0,1,4,2,0,2,0,0
"E00034459",127,117,75,42,0,1,0,1,7,7,0,0,0,2
"E00034460",109,104,76,28,0,0,0,0,3,1,0,2,0,2
"E00034461",110,78,49,29,0,5,0,5,24,20,0,4,0,3
"E00034462",110,99,57,42,1,1,0,1,7,5,0,2,0,2
"E00034463",89,86,54,32,0,1,0,1,1,1,0,0,0,1
"E00034464",119,113,72,41,0,0,0,0,5,4,0,1,0,1
"E00034465",112,107,64,43,0,1,0,1,2,2,0,0,0,2
"E00034466",132,125,80,45,0,0,0,0,6,3,0,3,0,1
"E00034467",111,107,62,45,0,2,0,2,2,2,0,0,0,0
"E00034468",121,106,66,40,0,1,1,0,14,13,0,1,0,0
"E00034469",98,89,39,50,1,1,0,1,4,2,2,0,0,3
"E00034470",124,118,57,61,0,1,1,0,5,5,0,0,0,0
"E00034471",128,113,71,42,0,1,1,0,10,10,0,0,0,4
"E00034472",162,70,32,38,0,29,4,25,62,57,1,3,1,1
"E00034473",134,118,75,43,10,3,2,1,2,2,0,0,0,1
"E00034474",202,51,38,13,0,56,10,46,92,86,0,6,0,3
"E00034475",130,56,22,34,0,53,3,50,20,20,0,0,0,1
"E00034476",137,77,41,36,1,35,5,30,20,18,1,1,0,4
"E00034477",136,121,61,60,0,2,0,2,12,12,0,0,0,1
"E00034478",202,115,56,59,0,55,0,55,27,25,0,2,0,5
"E00034479",132,121,71,50,0,1,0,1,10,10,0,0,0,0
"E00034480",153,6,3,3,0,135,2,133,12,11,0,0,1,0
"E00034481",137,36,21,15,0,74,13,61,23,23,0,0,0,4
"E00034482",130,23,9,14,0,94,6,88,11,11,0,0,0,2
"E00034483",141,64,30,34,0,60,11,49,11,11,0,0,0,6
"E00034484",149,91,43,48,0,35,9,26,23,21,0,0,2,0
"E00034485",127,97,45,52,0,15,5,10,15,14,0,1,0,0
"E00165671",173,111,40,71,0,30,12,18,27,26,0,1,0,5
"E00165713",52,44,19,25,0,2,1,1,5,4,0,1,0,1
"E00165714",53,41,22,19,0,8,3,5,3,2,0,1,0,1
"E00165715",199,25,10,15,0,82,10,72,91,89,0,2,0,1
"E00165716",161,15,8,7,3,93,10,83,49,49,0,0,0,1
"E00165717",76,59,35,24,0,1,1,0,15,15,0,0,0,1
"E00165718",175,148,78,70,1,4,2,2,22,19,1,2,0,0
"E00165719",133,51,18,33,0,50,15,35,30,27,0,3,0,2
"E00165720",128,88,38,50,1,4,0,4,33,29,0,4,0,2
"E00165721",54,47,25,22,1,2,0,2,4,4,0,0,0,0
"E00165722",167,94,46,48,0,37,0,37,36,35,0,1,0,0
"E00165723",85,72,25,47,0,2,0,2,11,11,0,0,0,0
"E00165724",166,102,46,56,0,14,1,13,49,48,0,1,0,1
"E00165725",75,61,41,20,1,1,0,1,10,9,0,1,0,2
"E00165726",210,81,43,38,0,115,19,96,10,9,0,0,1,4
"E00165727",85,57,28,29,0,3,1,2,23,22,0,1,0,2
"E00165729",143,126,68,58,0,4,2,2,13,13,0,0,0,0
"E00165730",176,162,52,110,1,3,1,2,9,9,0,0,0,1
"E00165731",108,56,26,30,0,16,0,16,36,35,0,1,0,0
"E00165758",66,57,29,28,0,4,1,3,5,5,0,0,0,0
"E00165759",93,62,31,31,0,13,1,12,17,17,0,0,0,1
"E00165760",137,21,14,7,0,102,5,97,9,9,0,0,0,5
"E00165762",163,125,32,93,8,5,0,5,25,23,1,1,0,0
"E00165763",119,28,17,11,1,80,22,58,6,6,0,0,0,4
"E00176596",136,40,13,27,1,63,3,60,32,27,0,4,1,0
"E00176597",136,22,12,10,0,87,5,82,24,24,0,0,0,3
"E00176598",93,72,9,63,0,3,0,3,18,17,0,1,0,0
"E00176599",90,36,13,23,0,42,10,32,10,8,0,2,0,2
"E00176600",112,23,4,19,0,10,4,6,78,76,0,2,0,1
"E00176601",138,113,14,99,0,4,0,4,20,18,0,2,0,1
"E00176602",77,7,4,3,0,28,4,24,40,39,0,1,0,2
"E00176603",113,50,9,41,0,3,1,2,59,56,0,3,0,1
"E00176604",99,21,5,16,0,3,0,3,74,70,0,4,0,1
"E00176605",124,27,5,22,0,2,2,0,92,88,0,3,1,3
"E00176606",118,34,4,30,0,4,0,4,78,73,0,5,0,2
"E00176607",104,13,2,11,0,3,0,3,88,85,0,2,1,0
"E00176608",135,53,13,40,0,2,1,1,80,75,0,5,0,0
"E00176609",144,42,30,12,0,82,7,75,16,14,0,1,1,4
"E00176610",176,30,14,16,0,127,49,78,15,12,0,0,3,4
"E00176611",52,12,6,6,0,3,0,3,37,33,0,2,2,0
"E00176612",108,42,19,23,3,4,0,4,59,57,0,2,0,0
"E00176613",93,24,5,19,2,3,0,3,64,60,0,4,0,0
"E00176614",136,30,13,17,1,12,0,12,92,89,0,3,0,1
"E00176615",222,40,16,24,0,41,4,37,140,45,1,1,93,1
"E00176616",108,10,1,9,0,4,0,4,92,85,0,0,7,2
"E00176617",817,25,17,8,0,187,27,160,603,178,1,1,423,2
"E00176618",89,27,14,13,0,43,12,31,17,16,0,1,0,2
"E00176619",128,23,11,12,21,6,2,4,78,75,0,3,0,0
"E00176620",134,41,23,18,0,15,1,14,78,75,1,2,0,0
"E00176621",88,5,3,2,0,1,0,1,80,80,0,0,0,2
"E00176622",102,31,10,21,1,1,0,1,69,65,0,4,0,0
"E00176623",63,6,3,3,0,1,0,1,54,52,0,2,0,2
"E00176624",109,10,5,5,0,48,8,40,50,49,0,0,1,1
"E00176625",114,22,4,18,0,1,0,1,91,88,1,1,1,0
"E00176626",156,15,0,15,0,3,1,2,137,136,0,1,0,1
"E00176627",112,15,4,11,0,51,3,48,44,43,0,1,0,2
"E00176628",121,4,1,3,1,5,1,4,107,106,0,1,0,4
"E00176629",125,17,11,6,2,19,0,19,85,82,0,1,2,2
"E00176630",130,105,45,60,1,4,1,3,20,19,0,1,0,0
"E00176631",85,53,25,28,0,21,8,13,11,11,0,0,0,0
"E00176632",95,67,21,46,0,7,2,5,20,19,0,1,0,1
"E00176633",80,17,4,13,0,22,5,17,41,39,0,0,2,0
"E00176634",326,20,14,6,0,104,3,101,201,191,1,0,9,1
"E00176635",127,15,8,7,0,2,0,2,109,107,0,0,2,1
"E00176636",123,6,3,3,0,25,1,24,91,90,0,1,0,1
"E00176637",92,3,1,2,7,35,1,34,47,47,0,0,0,0
"E00176638",138,24,12,12,0,3,0,3,109,108,0,1,0,2
"E00176639",82,7,5,2,0,31,0,31,44,37,2,1,4,0
"E00176640",175,34,22,12,0,34,1,33,105,104,0,1,0,2
"E00176641",79,5,3,2,1,49,1,48,23,21,0,0,2,1
"E00176642",180,34,8,26,1,3,0,3,139,136,0,3,0,3
"E00176643",130,33,10,23,0,2,0,2,92,90,1,1,0,3
"E00176644",115,9,4,5,0,26,1,25,78,73,0,0,5,2
"E00176645",116,13,4,9,0,0,0,0,99,98,0,0,1,4
"E00176646",117,8,1,7,1,55,8,47,52,51,0,0,1,1
"E00176647",129,20,5,15,3,12,1,11,93,90,0,2,1,1
"E00176648",190,137,63,74,0,4,1,3,49,49,0,0,0,0
"E00176649",115,5,4,1,13,91,7,84,5,5,0,0,0,1
"E00176650",124,24,5,19,0,3,1,2,95,91,0,4,0,2
"E00176651",108,45,24,21,0,40,6,34,19,17,0,0,2,4
"E00176652",136,14,4,10,2,12,1,11,106,98,0,2,6,2
"E00176653",243,26,8,18,1,6,3,3,208,204,0,3,1,2
"E00176654",125,53,12,41,0,7,0,7,61,57,0,4,0,4
"E00176655",117,15,5,10,0,55,7,48,46,37,0,0,9,1
"E00176656",135,61,25,36,0,2,1,1,69,69,0,0,0,3
"E00176657",138,17,3,14,0,1,1,0,119,117,0,2,0,1
"E00176658",125,9,3,6,1,10,0,10,104,102,0,0,2,1
"E00176659",117,16,3,13,6,35,1,34,59,58,0,1,0,1
"E00176660",110,43,10,33,9,1,0,1,53,52,0,1,0,4
"E00176661",61,2,0,2,0,4,1,3,53,52,0,0,1,2
"E00176662",122,79,18,61,0,5,1,4,38,38,0,0,0,0
"E00176663",138,26,12,14,0,39,3,36,72,68,0,4,0,1
"E00176664",92,49,23,26,1,4,0,4,36,35,0,1,0,2
"E00176665",211,10,6,4,0,176,34,142,21,9,0,3,9,4
"E00176666",90,48,19,29,0,1,0,1,40,33,2,1,4,1
"E00176667",188,89,40,49,0,6,2,4,90,74,7,4,5,3
"E00176668",208,118,41,77,2,54,9,45,33,29,0,4,0,1
"E00176669",111,53,27,26,2,15,3,12,35,32,0,3,0,6
"E00176670",149,62,18,44,0,3,1,2,81,76,0,5,0,3
"E00176671",159,87,43,44,1,46,9,37,23,22,1,0,0,2
"E00176672",92,28,3,25,3,5,0,5,56,55,0,1,0,0
"E00176673",115,28,12,16,0,28,4,24,57,55,0,1,1,2
"E00176674",116,1,0,1,0,1,0,1,111,109,0,2,0,3
"E00176675",248,53,30,23,0,17,0,17,175,170,0,2,3,3
"E00176676",117,6,3,3,1,63,3,60,47,45,0,0,2,0
"E00176677",127,100,42,58,1,4,0,4,22,21,0,1,0,0
"E00176678",126,100,34,66,0,4,1,3,22,20,0,2,0,0
"E00176679",160,5,1,4,0,4,0,4,150,150,0,0,0,1
"E00176680",171,8,4,4,0,1,0,1,162,160,1,0,1,0
"E00176681",119,6,4,2,0,2,0,2,111,111,0,0,0,0
"E00176682",132,12,5,7,0,1,0,1,118,116,0,2,0,1
"E00176683",119,15,4,11,2,2,0,2,100,98,0,2,0,0
"E00176684",134,26,5,21,0,3,0,3,105,102,0,3,0,0
"E00176685",116,19,7,12,1,80,7,73,14,14,0,0,0,2
"E00176686",127,15,8,7,0,7,3,4,105,102,0,0,3,0
"E00176687",135,18,5,13,3,13,0,13,101,97,0,2,2,0
"E00176688",138,11,6,5,2,29,3,26,94,78,0,0,16,2
"E00176689",60,4,2,2,0,16,1,15,40,34,0,0,6,0
"E00176690",100,1,1,0,2,39,7,32,55,39,3,0,13,3
"E00176691",91,6,2,4,0,16,1,15,67,66,1,0,0,2
"E00176692",132,7,6,1,0,6,1,5,116,112,0,4,0,3
"E00176693",84,13,2,11,3,4,0,4,64,61,0,2,1,0
"E00176694",121,14,6,8,0,36,0,36,69,57,1,1,10,2
"E00176695",108,16,3,13,2,39,3,36,49,29,3,0,17,2
"E00176696",177,72,27,45,0,83,27,56,18,17,0,1,0,4
"E00176697",128,68,26,42,0,14,4,10,46,43,0,3,0,0
"E00176698",45,8,3,5,0,5,0,5,32,30,0,0,2,0
"E00176699",126,39,24,15,0,41,6,35,43,41,0,2,0,3
"E00176700",117,5,2,3,1,6,1,5,105,103,0,1,1,0
"E00176701",146,28,4,24,0,2,0,2,114,109,0,4,1,2
"E00176702",77,26,10,16,0,12,0,12,38,34,0,4,0,1
"E00176703",112,101,8,93,0,1,0,1,8,7,0,1,0,2
"E00176704",107,39,14,25,0,20,3,17,47,47,0,0,0,1
"E00176705",79,3,0,3,0,10,2,8,65,62,0,2,1,1
"E00176706",131,103,15,88,0,3,0,3,25,24,0,1,0,0
"E00176707",108,28,1,27,0,61,10,51,17,16,0,1,0,2
"E00176708",89,3,1,2,1,79,3,76,5,5,0,0,0,1
"E00176709",158,6,5,1,0,46,3,43,106,32,4,1,69,0
"E00176710",152,8,3,5,0,111,6,105,28,26,0,0,2,5
"E00176711",121,8,2,6,1,39,0,39,70,65,1,4,0,3
"E00176712",58,2,0,2,0,6,0,6,50,47,1,1,1,0
"E00176713",48,6,5,1,0,27,9,18,11,8,0,1,2,4
"E00176714",88,31,14,17,0,44,10,34,7,7,0,0,0,6
"E00176715",83,14,8,6,0,62,0,62,6,6,0,0,0,1
"E00176716",108,30,13,17,0,5,0,5,73,69,0,4,0,0
"E00176717",92,5,4,1,2,64,3,61,21,18,0,2,1,0
"E00176718",93,7,4,3,0,72,8,64,11,10,0,0,1,3
"E00176719",122,41,12,29,0,1,0,1,80,76,0,4,0,0
"E00176720",122,96,44,52,1,2,0,2,22,22,0,0,0,1
"E00176721",126,78,18,60,0,0,0,0,47,44,0,3,0,1
"E00176722",118,108,16,92,0,0,0,0,10,6,0,4,0,0
"E00176723",110,92,52,40,0,1,0,1,14,13,0,1,0,3
"E00176724",81,5,2,3,0,19,2,17,55,54,0,0,1,2
"E00176725",111,61,28,33,0,4,0,4,46,45,1,0,0,0
"E00176726",130,28,16,12,0,42,2,40,60,57,0,1,2,0
"E00176727",151,49,13,36,2,54,12,42,46,41,1,3,1,0
"E00176728",84,29,13,16,0,20,5,15,35,34,0,0,1,0
"E00176729",108,75,29,46,0,3,0,3,29,28,0,1,0,1
"E00176730",89,33,16,17,0,4,0,4,51,50,0,1,0,1
"E00176731",73,2,0,2,1,34,1,33,34,34,0,0,0,2
"E00176732",145,46,30,16,1,39,1,38,57,54,0,1,2,2
"E00176733",127,10,5,5,0,57,6,51,56,56,0,0,0,4
"E00176734",62,8,4,4,0,6,1,5,48,45,0,3,0,0
"E00176735",127,7,1,6,1,4,0,4,114,106,1,6,1,1
"E00176736",123,17,3,14,0,5,2,3,100,97,0,3,0,1
"E00176737",114,12,4,8,1,6,0,6,95,94,0,1,0,0
"E00176738",62,3,1,2,0,53,9,44,5,3,0,1,1,1
"E00176739",124,8,3,5,0,3,0,3,112,110,0,1,1,1
"E00176740",118,8,7,1,0,44,1,43,66,64,1,0,1,0
"E00176741",116,29,15,14,0,81,16,65,5,4,0,1,0,1
"E00176742",103,36,4,32,0,3,0,3,62,61,0,1,0,2
"E00176743",113,31,4,27,1,36,1,35,45,43,0,2,0,0
"E00176744",54,5,4,1,0,21,6,15,25,25,0,0,0,3
"E00176745",111,47,20,27,0,11,0,11,52,51,1,0,0,1
"E00176746",330,78,18,60,2,126,14,112,115,110,0,5,0,9
"E00176747",52,13,4,9,0,23,2,21,16,16,0,0,0,0
"E00176748",113,11,2,9,2,1,0,1,98,96,0,2,0,1
"E00176749",157,16,7,9,0,2,0,2,138,130,3,3,2,1
"E00176750",119,63,19,44,0,24,7,17,30,28,0,2,0,2
"E00176751",119,76,16,60,8,7,0,7,26,25,0,1,0,2
"E00176752",151,21,10,11,6,84,8,76,37,36,0,1,0,3
"E00176753",95,11,5,6,0,76,25,51,8,7,0,0,1,0
"E00176754",148,42,21,21,0,93,20,73,9,9,0,0,0,4
"E00176755",135,44,21,23,1,78,5,73,11,9,0,2,0,1
"E00176756",136,39,7,32,0,1,0,1,95,86,0,3,6,1
"E00176757",135,38,6,32,0,30,4,26,65,63,0,2,0,2
"E00176758",55,0,0,0,0,44,8,36,11,10,0,0,1,0
"E00176759",104,15,9,6,0,78,20,58,11,10,0,0,1,0
"E00176760",78,27,11,16,0,42,14,28,7,5,0,0,2,2
"E00176761",102,58,6,52,0,23,7,16,18,18,0,0,0,3
"E00176762",94,13,2,11,0,72,25,47,7,5,0,0,2,2
"E00176763",40,3,2,1,0,32,12,20,4,4,0,0,0,1
"E00176764",116,31,15,16,0,68,11,57,14,13,0,1,0,3
"E00176765",108,20,6,14,1,3,0,3,84,80,1,1,2,0
"E00176766",118,18,6,12,0,8,0,8,91,87,0,4,0,1
"E00176767",94,38,16,22,0,49,16,33,6,5,0,0,1,1
"E00176768",179,46,18,28,2,113,19,94,15,13,0,0,2,3
"E00176769",111,4,0,4,50,21,2,19,36,34,0,2,0,0
"E00176770",57,41,15,26,0,3,1,2,12,12,0,0,0,1
"E00176771",44,42,23,19,0,0,0,0,2,1,0,0,1,0
"E00176772",98,91,55,36,0,2,2,0,5,5,0,0,0,0
"E00176773",107,42,6,36,0,2,1,1,61,61,0,0,0,2
"E00176774",53,14,5,9,0,32,4,28,3,3,0,0,0,4
