"GeographyCode","QS602EW0001","QS602EW0002","QS602EW0003","QS602EW0004","QS602EW0005","QS602EW0006","QS602EW0007","QS602EW0008","QS602EW0009","QS602EW0010","QS602EW0011","QS602EW0012","QS602EW0013","QS602EW0014","QS602EW0015","QS602EW0016"
"E00034165",93,47,14,18,0,1,1,1,12,0,46,17,0,11,17,1
"E00034167",194,89,24,35,1,0,0,6,21,2,105,56,2,8,36,3
"E00034168",127,76,10,52,0,0,1,4,7,2,51,26,1,4,19,1
"E00034169",152,123,20,81,0,2,1,6,13,0,29,16,1,0,10,2
"E00034170",119,73,9,51,0,2,2,5,3,1,46,25,1,6,9,5
"E00034171",113,71,15,44,0,2,0,5,4,1,42,32,0,1,7,2
"E00034172",127,88,20,56,0,1,0,5,4,2,39,24,6,2,6,1
"E00034173",122,91,11,63,0,1,3,6,6,1,31,17,0,3,9,2
"E00034174",111,72,16,47,0,0,0,5,4,0,39,24,2,3,6,4
"E00034175",116,58,14,33,0,2,1,1,7,0,58,37,2,5,11,3
"E00034176",81,61,7,49,0,1,1,2,1,0,20,14,0,5,1,0
"E00034177",134,86,16,50,0,3,1,8,8,0,48,37,0,4,3,4
"E00034178",160,107,13,74,0,1,2,5,12,0,53,33,4,2,11,3
"E00034180",153,113,25,73,0,1,3,5,6,0,40,24,1,9,6,0
"E00034182",72,33,9,14,0,1,0,0,9,0,39,24,0,3,11,1
"E00034184",121,76,21,40,0,2,1,3,9,0,45,23,1,5,13,3
"E00034185",117,53,12,28,0,0,1,5,7,0,64,37,0,3,13,11
"E00034187",137,71,9,40,1,0,0,3,18,0,66,29,0,4,30,3
"E00034188",142,88,21,55,1,0,3,4,2,2,54,32,1,7,12,2
"E00034189",119,65,13,42,0,0,0,2,8,0,54,30,1,9,14,0
"E00034190",103,55,14,34,0,0,0,1,5,1,48,24,1,5,14,4
"E00034191",110,65,16,36,0,0,1,5,7,0,45,24,0,4,15,2
"E00034192",152,85,25,50,0,2,2,0,6,0,67,36,2,12,13,4
"E00034193",125,72,15,42,0,0,0,4,11,0,53,33,0,3,13,4
"E00034194",105,56,9,34,0,0,2,2,8,1,49,22,0,7,17,3
"E00034195",106,65,22,32,1,0,0,2,6,2,41,19,0,2,14,6
"E00034196",141,70,17,31,0,1,1,5,13,2,71,29,0,18,22,2
"E00034197",135,69,19,42,0,1,1,1,4,1,66,38,0,7,17,4
"E00034199",130,54,7,30,0,0,1,3,10,3,76,41,0,8,21,6
"E00034200",128,51,13,17,0,2,0,1,5,13,77,37,5,2,24,9
"E00034201",157,85,13,43,0,2,0,6,18,3,72,28,14,3,18,9
"E00034202",124,48,14,18,0,0,2,4,10,0,76,49,2,1,15,9
"E00034203",173,94,24,31,0,1,0,1,16,21,79,30,33,2,10,4
"E00034208",156,73,18,30,2,2,1,1,16,3,83,51,5,4,20,3
"E00034209",115,63,14,30,0,0,0,1,17,1,52,25,6,0,17,4
"E00034211",126,65,13,37,0,0,1,6,6,2,61,24,13,4,15,5
"E00034212",141,80,23,30,1,0,1,3,12,10,61,13,10,1,30,7
"E00034213",203,82,21,46,1,3,3,1,5,2,121,90,2,4,18,7
"E00034215",50,25,8,3,0,0,0,3,6,5,25,9,5,1,7,3
"E00034216",205,92,28,42,2,1,1,3,8,7,113,43,31,8,24,7
"E00034219",142,80,19,21,0,1,2,7,26,4,62,32,3,3,18,6
"E00034221",128,48,11,31,0,1,0,3,2,0,80,52,0,3,18,7
"E00034222",202,116,28,52,2,2,3,5,7,17,86,36,22,2,18,8
"E00034223",126,58,22,14,0,4,2,2,4,10,68,36,4,4,18,6
"E00034224",137,81,8,27,0,2,0,2,9,33,56,26,8,4,14,4
"E00034225",140,78,10,25,1,1,2,5,14,20,62,25,11,4,13,9
"E00034227",128,71,13,23,0,0,1,4,7,23,57,19,21,4,13,0
"E00034228",149,87,15,21,1,0,0,3,9,38,62,28,27,0,6,1
"E00034230",150,97,16,39,0,1,1,5,13,22,53,19,23,3,5,3
"E00034231",156,96,12,43,0,0,0,6,3,32,60,34,11,1,10,4
"E00034234",147,80,20,32,0,1,1,4,21,1,67,25,3,16,16,7
"E00034235",127,77,14,45,0,1,0,8,8,1,50,24,1,11,10,4
"E00034236",144,83,12,44,1,0,1,2,20,3,61,32,2,5,11,11
"E00034237",133,88,22,57,0,0,0,1,8,0,45,28,2,3,9,3
"E00034238",53,24,2,19,1,0,1,0,1,0,29,14,0,4,11,0
"E00034239",144,80,17,41,1,2,2,3,13,1,64,20,1,14,23,6
"E00034240",134,69,16,38,0,1,2,1,11,0,65,38,1,6,16,4
"E00034241",127,81,17,41,1,2,1,5,13,1,46,25,0,4,16,1
"E00034242",115,52,18,23,0,3,0,1,7,0,63,39,0,6,14,4
"E00034243",172,108,33,47,1,2,1,3,20,1,64,21,0,21,15,7
"E00034244",117,68,10,47,0,2,1,5,2,1,49,29,1,10,7,2
"E00034245",128,69,13,41,0,0,2,5,8,0,59,30,0,7,17,5
"E00034246",121,58,9,36,0,2,0,2,9,0,63,30,2,12,13,6
"E00034247",126,64,19,36,0,0,0,4,5,0,62,39,0,6,11,6
"E00034248",116,50,11,28,0,1,0,4,6,0,66,45,3,3,14,1
"E00034249",147,62,14,29,0,3,3,2,11,0,85,34,2,11,32,6
"E00034250",168,100,22,45,0,1,2,5,24,1,68,30,0,13,20,5
"E00034251",143,82,18,48,1,2,0,3,10,0,61,30,1,2,22,6
"E00034252",183,124,25,73,3,6,3,4,10,0,59,33,1,7,11,7
"E00034253",168,96,18,46,0,0,2,3,26,1,72,23,2,14,27,6
"E00034254",144,79,20,40,0,1,2,0,15,1,65,30,0,9,19,7
"E00034255",136,67,16,38,0,2,0,0,10,1,69,34,2,20,9,4
"E00034256",139,74,17,41,0,0,0,2,10,4,65,36,1,9,16,3
"E00034257",150,73,13,33,0,1,2,6,18,0,77,31,1,7,33,5
"E00034258",133,73,15,37,0,0,4,4,11,2,60,23,1,15,16,5
"E00034259",131,74,23,31,2,2,1,1,14,0,57,16,0,10,21,10
"E00034260",117,56,12,27,0,2,2,6,7,0,61,32,3,10,14,2
"E00034261",108,68,15,36,0,0,2,3,11,1,40,21,0,12,4,3
"E00034262",121,77,5,53,1,1,2,5,10,0,44,25,2,8,6,3
"E00034263",122,60,10,27,1,0,2,6,14,0,62,28,1,2,28,3
"E00034264",140,83,16,49,0,0,0,2,16,0,57,26,1,8,19,3
"E00034265",238,163,29,101,0,3,5,17,7,1,75,62,1,1,11,0
"E00034266",140,83,16,48,0,4,1,6,7,1,57,39,0,2,12,4
"E00034267",99,65,5,39,0,9,1,8,3,0,34,29,0,0,2,3
"E00034268",207,139,23,85,0,4,5,7,14,1,68,29,1,13,21,4
"E00034269",109,61,9,33,0,1,1,7,10,0,48,22,0,3,19,4
"E00034270",145,100,16,55,0,1,3,8,16,1,45,19,7,0,16,3
"E00034271",118,83,15,54,0,2,4,3,5,0,35,21,1,3,7,3
"E00034272",168,99,13,59,0,0,4,5,14,4,69,28,11,2,24,4
"E00034273",95,54,6,38,0,0,2,2,6,0,41,14,5,1,20,1
"E00034274",124,98,8,39,0,1,3,6,38,3,26,2,2,2,18,2
"E00034275",117,74,12,50,0,1,3,8,0,0,43,37,2,0,4,0
"E00034276",127,81,16,51,0,2,2,6,3,1,46,29,1,6,8,2
"E00034277",104,66,9,42,0,1,1,6,3,4,38,33,1,1,1,2
"E00034278",127,92,9,56,0,4,3,11,8,1,35,16,3,1,12,3
"E00034279",189,121,16,64,1,1,2,6,26,5,68,18,2,4,34,10
"E00034280",122,56,7,11,0,1,2,2,27,6,66,29,0,2,34,1
"E00034281",109,68,9,39,0,0,2,1,14,3,41,6,0,0,27,8
"E00034282",180,125,18,77,1,1,7,8,10,3,55,23,3,5,18,6
"E00034283",157,105,19,65,1,3,3,7,6,1,52,31,2,5,9,5
"E00034284",123,85,9,39,0,2,5,11,18,1,38,28,1,1,2,6
"E00034285",141,63,17,34,0,0,2,2,8,0,78,50,1,5,20,2
"E00034286",121,63,16,27,0,1,3,3,13,0,58,33,0,4,16,5
"E00034287",116,56,13,21,0,3,2,4,12,1,60,25,5,8,17,5
"E00034288",128,83,21,44,0,1,1,7,9,0,45,31,1,1,9,3
"E00034289",109,67,17,39,0,0,0,0,10,1,42,18,0,5,13,6
"E00034290",115,68,18,37,0,0,3,3,6,1,47,21,0,10,14,2
"E00034291",100,59,13,33,0,0,1,3,3,6,41,17,1,8,10,5
"E00034292",112,74,15,43,1,0,4,5,6,0,38,12,5,8,10,3
"E00034293",136,80,17,47,0,1,0,3,11,1,56,32,1,7,7,9
"E00034294",234,186,23,131,0,5,1,12,10,4,48,28,1,6,8,5
"E00034295",103,81,15,42,0,1,1,0,19,3,22,6,0,7,5,4
"E00034296",136,88,14,55,0,1,1,11,6,0,48,29,2,5,7,5
"E00034297",129,78,16,38,0,2,3,5,12,2,51,30,2,3,14,2
"E00034298",148,89,12,59,0,1,0,5,11,1,59,39,2,4,11,3
"E00034299",120,78,22,38,0,0,3,4,10,1,42,24,0,6,10,2
"E00034300",105,53,10,35,0,1,0,2,5,0,52,39,3,3,7,0
"E00034301",136,82,15,39,1,2,0,2,20,3,54,22,5,6,12,9
"E00034302",117,82,11,56,1,1,0,9,4,0,35,19,0,5,6,5
"E00034303",138,73,12,40,0,0,2,3,15,1,65,44,0,3,14,4
"E00034304",133,87,16,48,0,1,0,6,15,1,46,21,4,1,13,7
"E00034305",132,76,17,44,0,3,1,5,5,1,56,37,2,0,14,3
"E00034306",140,88,25,38,0,1,0,10,13,1,52,23,0,5,20,4
"E00034307",120,96,5,57,0,2,2,3,26,1,24,8,3,2,9,2
"E00034308",151,100,14,69,0,0,4,2,9,2,51,29,3,5,11,3
"E00034309",120,68,11,36,0,1,1,2,13,4,52,25,4,2,15,6
"E00034310",149,97,14,52,0,0,2,6,20,3,52,16,1,10,21,4
"E00034311",132,81,9,45,1,0,4,3,17,2,51,18,5,7,17,4
"E00034312",144,95,22,50,0,1,0,4,14,4,49,27,3,8,7,4
"E00034313",140,77,16,38,0,0,1,5,12,5,63,22,9,9,16,7
"E00034314",119,71,20,37,0,0,1,1,11,1,48,22,3,8,12,3
"E00034315",168,43,7,31,0,0,0,0,5,0,125,102,0,0,18,5
"E00034316",111,51,11,32,1,1,0,4,2,0,60,35,1,5,14,5
"E00034317",185,98,15,63,0,2,3,3,12,0,87,40,3,7,30,7
"E00034318",106,49,14,23,0,0,3,1,8,0,57,33,1,7,16,0
"E00034319",161,84,14,55,0,0,1,7,5,2,77,55,3,2,13,4
"E00034320",94,49,10,25,0,0,0,3,8,3,45,27,0,3,11,4
"E00034321",47,26,9,14,0,0,0,1,2,0,21,15,0,2,3,1
"E00034322",127,68,20,30,1,1,4,5,5,2,59,42,0,3,11,3
"E00034323",142,68,17,37,0,0,1,4,6,3,74,37,0,8,26,3
"E00034324",128,49,16,21,0,0,1,0,9,2,79,46,1,8,22,2
"E00034325",126,67,14,37,0,3,4,5,3,1,59,39,0,4,16,0
"E00034326",119,62,9,42,2,0,1,8,0,0,57,49,0,1,6,1
"E00034327",108,77,10,49,1,1,2,12,1,1,31,26,0,0,4,1
"E00034328",125,101,14,58,0,9,2,11,7,0,24,22,1,1,0,0
"E00034329",112,53,16,25,1,1,0,2,8,0,59,36,0,4,19,0
"E00034330",103,48,13,26,0,1,0,3,4,1,55,45,0,1,7,2
"E00034331",116,46,8,37,0,0,0,0,1,0,70,44,1,9,12,4
"E00034332",146,88,20,51,0,3,0,3,11,0,58,32,0,7,19,0
"E00034333",138,79,13,47,0,2,2,3,10,2,59,45,2,3,9,0
"E00034334",140,47,10,22,0,1,6,0,5,3,93,73,0,2,13,5
"E00034335",95,57,15,30,1,0,2,5,4,0,38,22,0,8,7,1
"E00034336",106,60,19,30,0,0,1,5,5,0,46,34,0,3,6,3
"E00034337",140,101,12,76,0,0,1,7,3,2,39,35,1,1,2,0
"E00034338",107,77,9,54,0,4,0,7,3,0,30,28,0,0,0,2
"E00034339",120,80,14,55,0,2,0,5,4,0,40,37,0,0,2,1
"E00034340",93,57,10,39,0,1,0,5,2,0,36,27,1,2,5,1
"E00034341",136,87,13,59,0,3,1,4,5,2,49,40,1,2,4,2
"E00034342",94,67,15,43,1,1,1,4,2,0,27,25,0,0,1,1
"E00034343",103,67,11,48,0,0,1,5,1,1,36,27,1,1,5,2
"E00034344",105,83,8,60,0,3,0,10,1,1,22,19,0,1,2,0
"E00034345",83,63,5,47,0,4,1,5,1,0,20,15,0,1,3,1
"E00034346",76,22,3,15,0,0,0,1,3,0,54,44,0,1,6,3
"E00034347",122,63,9,43,0,1,1,3,6,0,59,35,1,6,12,5
"E00034348",111,46,13,29,0,0,0,2,1,1,65,44,1,6,10,4
"E00034349",119,48,17,22,0,0,0,1,8,0,71,33,1,9,20,8
"E00034350",139,47,19,21,0,0,1,0,6,0,92,58,0,9,16,9
"E00034351",179,94,20,56,0,2,2,2,10,2,85,27,2,14,32,10
"E00034352",114,48,13,20,0,4,1,2,7,1,66,33,0,13,15,5
"E00034353",121,58,23,26,0,0,0,4,4,1,63,35,0,5,20,3
"E00034354",150,79,28,24,0,0,4,3,19,1,71,23,0,7,33,8
"E00034355",172,62,19,23,0,1,0,5,10,4,110,51,2,8,35,14
"E00034356",78,31,9,14,0,0,1,0,6,1,47,23,1,7,11,5
"E00034358",173,102,19,72,0,2,1,0,7,1,71,34,0,5,27,5
"E00034359",111,79,10,55,0,4,0,4,4,2,32,13,1,3,11,4
"E00034360",80,45,8,24,0,1,2,2,6,2,35,19,1,3,10,2
"E00034361",101,38,7,23,0,0,2,3,3,0,63,39,0,5,16,3
"E00034362",127,38,10,19,0,0,0,4,4,1,89,60,0,1,22,6
"E00034363",129,71,18,33,0,4,3,4,7,2,58,29,2,8,10,9
"E00034364",124,70,13,39,1,0,1,1,12,3,54,32,4,1,11,6
"E00034365",152,66,22,35,0,0,0,3,6,0,86,36,0,13,32,5
"E00034366",179,75,18,31,0,0,0,3,20,3,104,59,1,7,30,7
"E00034368",136,88,23,45,2,1,0,3,9,5,48,24,2,3,11,8
"E00034369",125,90,18,52,0,3,1,3,10,3,35,19,3,1,8,4
"E00034371",119,36,12,14,0,0,0,0,9,1,83,41,1,9,29,3
"E00034372",117,49,14,19,0,2,0,2,11,1,68,35,0,11,18,4
"E00034373",122,47,7,13,0,1,0,4,21,1,75,37,0,3,24,11
"E00034374",121,57,16,28,0,2,0,7,4,0,64,29,1,4,22,8
"E00034375",159,112,10,80,0,5,3,12,1,1,47,38,0,1,4,4
"E00034376",132,82,11,57,0,2,2,6,4,0,50,41,0,2,7,0
"E00034377",127,95,17,66,0,1,1,10,0,0,32,24,0,2,6,0
"E00034378",130,99,15,67,0,2,5,7,2,1,31,22,0,1,6,2
"E00034379",161,127,12,95,0,2,2,9,4,3,34,27,1,0,2,4
"E00034380",128,97,20,64,1,0,1,6,4,1,31,26,0,0,4,1
"E00034381",222,161,21,105,1,6,5,19,2,2,61,47,0,4,8,2
"E00034382",163,108,11,67,0,2,0,6,17,5,55,30,2,3,17,3
"E00034383",158,122,13,85,0,4,3,9,8,0,36,24,0,2,8,2
"E00034384",127,85,7,48,0,6,6,7,11,0,42,22,1,7,9,3
"E00034386",203,147,18,85,0,1,2,12,16,13,56,18,6,2,28,2
"E00034387",153,98,18,55,0,3,1,3,15,3,55,29,0,2,20,4
"E00034388",137,51,16,20,0,0,1,4,10,0,86,45,0,4,28,9
"E00034389",93,48,6,33,0,0,0,6,3,0,45,38,0,1,6,0
"E00034390",143,104,22,64,0,2,1,10,4,1,39,30,0,2,6,1
"E00034391",153,118,15,90,0,2,0,10,1,0,35,30,1,2,2,0
"E00034392",124,90,20,58,0,1,1,6,4,0,34,24,0,3,4,3
"E00034393",111,64,13,40,1,0,2,7,1,0,47,41,0,0,5,1
"E00034394",127,95,11,72,0,0,2,5,3,2,32,21,1,1,6,3
"E00034395",119,90,15,51,0,3,0,3,14,4,29,13,1,4,7,4
"E00034396",136,90,15,59,0,0,0,4,11,1,46,28,0,4,8,6
"E00034397",134,94,14,68,0,0,1,4,6,1,40,28,0,5,6,1
"E00034398",139,100,13,67,1,4,0,5,8,2,39,26,0,2,9,2
"E00034399",161,106,14,62,1,5,0,13,7,4,55,41,0,1,9,4
"E00034400",138,89,7,56,0,2,2,2,17,3,49,29,1,5,11,3
"E00034401",167,108,19,65,0,1,3,5,11,4,59,32,0,4,18,5
"E00034402",129,89,6,54,0,3,2,6,14,4,40,32,3,1,2,2
"E00034403",145,101,12,67,1,1,4,7,9,0,44,32,0,1,9,2
"E00034404",126,98,12,73,0,1,2,5,2,3,28,18,0,4,5,1
"E00034405",148,102,14,72,0,0,3,7,5,1,46,32,1,3,6,4
"E00034406",151,112,14,70,0,1,0,17,10,0,39,29,0,2,7,1
"E00034409",156,97,10,68,0,2,2,10,5,0,59,49,1,3,5,1
"E00034410",130,85,14,57,0,0,1,3,8,2,45,32,0,2,10,1
"E00034412",176,111,8,53,0,3,2,14,23,8,65,17,6,3,32,7
"E00034413",117,74,14,45,0,0,3,7,5,0,43,29,1,9,4,0
"E00034414",110,73,9,44,0,0,0,10,10,0,37,24,2,2,8,1
"E00034415",176,121,27,48,0,0,6,4,36,0,55,21,2,5,19,8
"E00034416",138,78,13,55,0,0,3,3,4,0,60,49,1,3,7,0
"E00034417",122,67,21,20,0,0,3,2,19,2,55,19,2,8,20,6
"E00034418",158,124,27,78,0,3,0,10,5,1,34,24,0,4,3,3
"E00034419",113,73,16,40,0,2,1,6,7,1,40,24,2,1,7,6
"E00034420",106,75,15,46,0,1,1,6,6,0,31,27,0,0,4,0
"E00034421",132,88,20,51,1,1,1,8,6,0,44,34,1,2,7,0
"E00034422",138,73,11,41,0,1,2,5,12,1,65,44,1,2,15,3
"E00034424",118,35,12,18,0,1,0,3,1,0,83,45,1,10,19,8
"E00034425",147,87,18,54,0,0,3,1,9,2,60,36,0,8,14,2
"E00034426",220,135,27,70,0,2,7,8,20,1,85,26,4,5,40,10
"E00034427",141,65,15,29,0,1,1,5,12,2,76,52,1,2,18,3
"E00034428",148,92,17,51,0,4,2,5,13,0,56,22,1,10,18,5
"E00034429",146,73,17,38,1,0,2,2,11,2,73,33,4,5,25,6
"E00034430",150,100,27,44,0,1,1,6,20,1,50,25,0,7,16,2
"E00034431",108,73,8,47,2,3,3,7,3,0,35,25,2,1,4,3
"E00034432",164,119,14,84,0,3,0,7,9,2,45,34,0,6,4,1
"E00034433",123,79,11,54,3,1,0,8,0,2,44,42,0,0,2,0
"E00034434",145,98,9,54,0,15,7,11,2,0,47,40,2,1,4,0
"E00034435",138,78,13,45,0,6,3,8,2,1,60,56,0,2,2,0
"E00034436",152,90,10,59,0,8,5,8,0,0,62,49,5,0,8,0
"E00034437",172,90,19,56,0,2,0,7,6,0,82,43,0,4,29,6
"E00034438",117,71,9,45,0,5,2,6,2,2,46,41,0,2,1,2
"E00034439",137,101,6,62,2,11,8,7,3,2,36,25,1,2,4,4
"E00034440",135,78,11,42,2,6,3,6,6,2,57,41,0,4,10,2
"E00034441",122,74,10,48,0,3,1,11,0,1,48,42,0,2,4,0
"E00034442",142,99,19,57,1,8,4,7,3,0,43,33,0,0,4,6
"E00034443",132,73,14,44,0,2,3,9,1,0,59,54,2,0,3,0
"E00034444",128,74,11,52,0,0,3,5,3,0,54,46,1,0,5,2
"E00034445",120,75,9,49,0,7,1,8,1,0,45,40,1,2,1,1
"E00034446",186,117,15,72,1,11,1,14,3,0,69,62,0,1,6,0
"E00034447",111,82,4,59,0,9,0,10,0,0,29,28,1,0,0,0
"E00034448",112,83,12,51,1,5,2,8,3,1,29,26,0,1,0,2
"E00034449",93,40,3,23,0,10,1,3,0,0,53,48,0,0,3,2
"E00034451",150,97,13,66,1,8,3,3,3,0,53,27,2,4,15,5
"E00034453",143,83,8,55,0,3,4,6,7,0,60,52,0,1,5,2
"E00034454",218,51,7,33,0,1,2,3,5,0,167,129,0,0,36,2
"E00034455",99,64,3,52,1,3,1,4,0,0,35,32,0,1,0,2
"E00034456",96,66,7,50,0,2,0,4,3,0,30,29,0,0,1,0
"E00034457",100,52,8,29,1,2,2,9,0,1,48,47,0,0,0,1
"E00034458",101,46,7,27,0,1,4,7,0,0,55,51,0,0,4,0
"E00034459",127,71,15,47,0,4,1,3,1,0,56,52,1,0,2,1
"E00034460",109,36,4,19,0,8,1,4,0,0,73,72,0,0,0,1
"E00034461",110,64,8,41,1,2,3,4,5,0,46,36,2,1,5,2
"E00034462",110,57,8,40,0,0,0,7,1,1,53,52,1,0,0,0
"E00034463",89,60,8,29,1,11,6,4,0,1,29,25,0,1,1,2
"E00034464",119,59,6,41,0,4,0,8,0,0,60,57,0,0,1,2
"E00034465",112,57,7,32,0,6,4,8,0,0,55,52,0,2,0,1
"E00034466",132,75,12,51,0,3,3,4,2,0,57,56,0,0,0,1
"E00034467",111,75,7,46,0,7,4,9,2,0,36,35,0,0,0,1
"E00034468",121,72,12,38,1,5,5,9,1,1,49,49,0,0,0,0
"E00034469",98,75,5,50,0,9,0,9,0,2,23,22,0,0,0,1
"E00034470",124,89,14,40,2,13,5,14,1,0,35,34,0,1,0,0
"E00034471",128,70,6,38,0,9,4,10,3,0,58,49,1,1,3,4
"E00034472",162,122,21,71,0,5,3,12,8,2,40,21,2,3,11,3
"E00034473",134,72,11,40,1,6,6,8,0,0,62,62,0,0,0,0
"E00034474",202,127,25,74,0,1,3,3,18,3,75,47,3,4,16,5
"E00034475",130,84,16,46,1,1,3,7,7,3,46,24,2,3,14,3
"E00034476",137,66,10,41,0,2,3,7,3,0,71,62,0,0,7,2
"E00034477",136,94,11,57,0,7,3,11,5,0,42,39,0,1,2,0
"E00034478",202,92,10,62,0,4,4,6,5,1,110,94,2,1,10,3
"E00034479",132,79,8,54,1,5,2,7,2,0,53,51,1,0,1,0
"E00034480",153,43,8,25,0,0,1,3,6,0,110,86,0,0,20,4
"E00034481",137,71,14,36,0,2,2,5,10,2,66,25,2,7,29,3
"E00034482",130,45,14,24,0,1,0,3,3,0,85,78,1,0,6,0
"E00034483",141,87,19,48,0,2,1,5,12,0,54,33,0,2,15,4
"E00034484",149,92,17,59,0,2,3,5,5,1,57,34,2,3,17,1
"E00034485",127,74,8,51,0,3,0,8,3,1,53,42,1,4,5,1
"E00165671",173,108,9,80,0,0,2,6,9,2,65,41,1,8,12,3
"E00165713",52,33,5,13,0,8,2,5,0,0,19,14,0,1,4,0
"E00165714",53,33,7,23,0,1,0,1,0,1,20,18,0,0,2,0
"E00165715",199,131,19,88,0,4,4,6,9,1,68,27,1,13,21,6
"E00165716",161,96,31,40,1,1,0,5,15,3,65,18,2,5,37,3
"E00165717",76,50,3,35,0,3,0,7,2,0,26,22,1,0,2,1
"E00165718",175,112,17,74,1,1,4,13,2,0,63,49,1,3,5,5
"E00165719",133,85,8,52,0,8,2,7,6,2,48,26,1,4,14,3
"E00165720",128,95,8,64,0,2,2,10,1,8,33,19,4,0,6,4
"E00165721",54,41,2,21,3,4,2,5,3,1,13,12,0,0,0,1
"E00165722",167,114,20,71,0,2,1,3,14,3,53,31,1,1,20,0
"E00165723",85,66,7,38,0,7,1,9,2,2,19,14,0,1,1,3
"E00165724",166,127,14,88,0,1,2,9,10,3,39,29,1,2,6,1
"E00165725",75,38,5,14,0,6,5,6,2,0,37,33,0,0,2,2
"E00165726",210,85,18,57,1,0,0,2,7,0,125,72,1,11,30,11
"E00165727",85,54,8,33,0,0,2,5,6,0,31,21,0,1,9,0
"E00165729",143,90,15,49,0,1,5,11,9,0,53,38,1,3,11,0
"E00165730",176,140,15,84,3,11,6,15,4,2,36,25,0,1,5,5
"E00165731",108,77,11,53,0,4,2,0,7,0,31,20,2,4,4,1
"E00165758",66,42,5,28,0,1,2,4,1,1,24,21,0,0,2,1
"E00165759",93,53,7,39,0,2,1,4,0,0,40,26,0,0,12,2
"E00165760",137,27,7,17,0,0,0,2,1,0,110,94,1,0,15,0
"E00165762",163,115,11,80,0,4,4,9,4,3,48,31,2,7,4,4
"E00165763",119,51,14,23,0,2,0,4,8,0,68,32,1,6,25,4
"E00176596",136,77,13,51,1,1,1,2,6,2,59,44,1,1,10,3
"E00176597",136,53,13,17,0,8,1,4,10,0,83,50,3,9,16,5
"E00176598",93,87,9,65,1,2,0,7,1,2,6,1,1,3,1,0
"E00176599",90,46,13,22,0,1,0,4,6,0,44,23,0,5,14,2
"E00176600",112,87,13,57,0,0,0,11,4,2,25,3,3,7,6,6
"E00176601",138,129,19,89,0,6,2,8,5,0,9,4,1,4,0,0
"E00176602",77,61,16,30,1,0,0,4,7,3,16,3,2,0,9,2
"E00176603",113,104,3,83,0,1,2,8,5,2,9,4,3,1,0,1
"E00176604",99,87,1,69,0,2,3,6,3,3,12,1,6,0,3,2
"E00176605",124,118,6,94,0,0,2,6,4,6,6,0,5,0,0,1
"E00176606",118,101,6,81,0,0,2,7,2,3,17,7,6,0,1,3
"E00176607",104,95,6,71,0,0,2,4,4,8,9,0,8,0,0,1
"E00176608",135,121,5,100,0,1,3,5,6,1,14,6,5,1,1,1
"E00176609",144,69,26,20,0,5,2,4,8,4,75,32,1,13,21,8
"E00176610",176,75,16,35,0,0,3,5,11,5,101,51,4,2,36,8
"E00176611",52,43,2,14,0,0,1,3,0,23,9,2,4,0,2,1
"E00176612",108,78,7,30,1,0,0,7,5,28,30,13,7,1,6,3
"E00176613",93,78,8,46,0,2,1,4,3,14,15,2,12,1,0,0
"E00176614",136,100,11,28,1,2,0,4,6,48,36,6,17,2,8,3
"E00176615",222,70,8,28,0,0,1,1,1,31,152,10,139,1,1,1
"E00176616",108,74,0,41,0,0,4,1,6,22,34,2,26,0,5,1
"E00176617",817,214,11,14,1,0,0,3,8,177,603,3,598,0,2,0
"E00176618",89,45,15,23,1,1,0,1,4,0,44,26,3,1,13,1
"E00176619",128,101,4,62,0,5,2,7,3,18,27,6,16,0,4,1
"E00176620",134,102,10,51,0,4,3,12,1,21,32,12,10,0,7,3
"E00176621",88,73,4,51,0,2,1,5,1,9,15,0,15,0,0,0
"E00176622",102,90,5,67,0,3,3,8,1,3,12,6,4,0,0,2
"E00176623",63,50,11,30,0,1,1,3,3,1,13,2,5,1,5,0
"E00176624",109,48,3,29,1,0,0,2,0,13,61,31,19,0,10,1
"E00176625",114,102,3,77,0,3,1,8,5,5,12,1,8,0,2,1
"E00176626",156,139,6,100,1,2,3,10,7,10,17,1,12,0,2,2
"E00176627",112,63,3,44,0,1,2,5,4,4,49,25,9,2,10,3
"E00176628",121,107,4,77,0,1,0,5,3,17,14,0,10,1,1,2
"E00176629",125,91,7,57,0,3,3,4,4,13,34,7,26,0,1,0
"E00176630",130,87,10,61,0,5,3,5,2,1,43,35,0,1,6,1
"E00176631",85,50,11,31,1,1,0,2,3,1,35,25,0,5,4,1
"E00176632",95,77,11,55,2,1,2,4,2,0,18,11,0,1,5,1
"E00176633",80,58,9,38,0,1,0,5,1,4,22,6,5,0,6,5
"E00176634",326,113,5,16,0,1,1,1,2,87,213,1,209,0,3,0
"E00176635",127,98,5,64,0,1,1,8,2,17,29,1,26,1,0,1
"E00176636",123,73,8,46,0,0,0,2,7,10,50,0,43,0,6,1
"E00176637",92,54,6,31,0,0,4,1,6,6,38,4,26,1,7,0
"E00176638",138,114,10,80,1,3,1,12,3,4,24,16,3,0,4,1
"E00176639",82,30,0,3,0,1,0,0,5,21,52,1,50,0,1,0
"E00176640",175,110,13,64,0,0,2,7,9,15,65,33,11,1,17,3
"E00176641",79,39,8,18,0,0,0,2,4,7,40,6,20,3,11,0
"E00176642",180,154,5,113,2,2,1,17,1,13,26,3,21,1,0,1
"E00176643",130,109,5,86,0,1,2,5,1,9,21,3,15,1,1,1
