"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E01006726",1565,1063,61,1,10,29,30,9,2,23,23,22,46,0,77,19,1,31,0,6,0,1,0,0,1,0,0,0,2,15,0,0,0,0,1,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,6,0,0,0,0,0,0,2,22,5,14,0,15,0,1,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,1,0,0
"E01006727",1441,1183,25,2,5,15,13,16,2,9,4,9,15,1,33,5,0,2,0,0,0,2,0,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,1,0,0,0,8,0,0,0,4,3,1,0,0,0,0,3,1,0,0,2,4,17,0,17,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
"E01006728",1623,1261,33,1,6,36,19,6,6,9,36,9,26,0,31,17,5,28,1,0,0,0,0,0,0,1,0,0,3,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,6,1,0,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,1,11,0,1,0,22,0,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0
"E01006729",1400,1331,7,0,2,4,4,1,1,5,0,0,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006730",1326,1255,5,0,2,9,7,0,3,1,0,4,6,2,13,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006731",1196,1124,7,0,4,0,1,2,0,12,0,3,8,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"E01006732",1643,1545,4,0,3,7,4,4,2,5,0,0,9,0,11,1,2,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006734",1412,1277,5,0,12,3,12,1,1,8,0,1,6,0,19,0,0,10,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006735",1309,1235,5,0,0,3,7,1,3,27,0,0,3,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006736",1460,1352,5,0,6,7,7,4,0,8,0,0,3,1,22,2,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006737",1435,1367,13,0,0,7,6,2,0,6,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006738",1501,1462,5,0,3,1,1,7,1,0,3,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006739",1769,1622,13,0,5,25,7,10,3,5,0,1,11,0,30,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006740",1280,1100,13,0,7,1,5,2,1,2,10,0,20,0,2,5,3,30,0,0,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,2,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
"E01006741",1815,1738,9,0,4,5,11,9,3,0,0,0,1,1,7,5,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006742",1394,1302,13,0,3,17,6,3,0,2,0,0,3,0,5,2,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,8,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E01006743",2175,1907,23,1,3,17,13,3,4,10,0,10,33,0,21,9,1,6,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,19,0,11,0,53,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006744",1482,1357,25,0,2,15,7,6,1,4,7,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,4,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,6,0,19,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
"E01006745",1879,1619,28,0,12,25,25,11,0,20,0,0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,1,33,0,7,0,34,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
"E01006746",1513,1160,29,1,4,19,8,9,3,64,1,9,45,1,51,5,1,12,0,0,0,0,0,0,0,10,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,0,9,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,5,1,6,0,4,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,1,0,0
"E01006747",3552,1935,147,8,12,31,12,35,1,187,121,19,518,6,162,14,4,47,3,4,0,0,0,0,1,10,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,4,3,0,13,37,6,3,4,18,0,1,5,3,0,1,9,2,22,0,0,4,0,1,5,4,18,1,27,0,21,0,0,1,0,0,0,0,25,4,0,12,3,0,0,3,2,4,0,1,0,0
"E01006748",1936,1319,72,1,4,15,15,12,6,83,16,6,105,3,67,7,1,5,1,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,11,9,0,0,3,7,0,1,0,0,1,1,0,1,58,33,0,0,0,0,0,2,4,4,14,0,26,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,0,0
"E01006751",2572,1410,41,0,10,50,44,24,17,115,30,4,351,0,133,25,2,117,3,0,0,8,0,0,0,4,0,0,3,27,0,0,0,0,1,0,0,0,0,7,0,4,0,0,1,0,0,4,0,5,2,1,3,0,5,1,4,2,0,17,1,7,0,0,2,2,0,0,2,5,7,13,0,21,0,0,0,0,18,1,0,10,4,0,1,0,0,0,3,0,0,0,0,0,0
"E01006752",1012,565,23,0,17,15,16,15,9,16,4,36,52,2,78,10,1,52,2,0,0,0,0,0,0,6,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,7,0,0,1,14,0,0,0,0,0,0,10,2,0,0,0,0,4,0,0,2,0,14,5,0,11,0,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0
"E01006753",1557,1474,4,0,4,16,10,7,0,0,5,0,1,0,17,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006754",1627,1427,27,0,22,5,9,8,5,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,18,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,49,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E01006755",1587,1438,6,1,4,18,8,7,3,0,0,7,6,1,34,2,0,8,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,4,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006756",1820,1614,5,0,10,19,12,8,0,1,4,1,17,0,41,2,0,1,0,0,0,0,0,0,0,9,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,13,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006757",1491,1381,8,0,0,15,5,5,8,0,1,0,11,0,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"E01006758",1527,1403,8,0,1,22,4,2,7,0,0,1,10,0,23,0,0,5,0,0,0,0,0,0,0,10,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006759",1095,924,9,1,4,0,12,11,2,4,6,0,8,2,27,3,0,18,1,0,1,0,0,0,0,2,0,0,2,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,10,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006760",1611,1229,39,1,10,12,12,4,3,5,9,4,24,1,57,4,0,50,0,0,0,0,1,0,1,6,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,1,0,4,0,0,1,0,6,3,0,0,0,0,0,0,11,3,4,4,14,0,62,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"E01006761",1644,1445,24,0,4,9,11,9,3,29,4,1,36,0,9,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,14,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,5,0,7,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
"E01006762",1692,1594,13,0,3,3,2,4,0,4,4,0,13,0,3,0,0,8,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,6,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"E01006763",1471,1394,24,0,1,8,0,5,0,5,1,1,6,0,10,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"E01006764",1522,1310,9,0,4,15,14,2,4,9,1,6,8,1,31,10,1,19,0,1,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,8,0,6,0,18,0,0,0,0,0,0,2,4,0,0,0,4,0,0,1,0,0,0,0,0,0
"E01006765",1468,1367,21,1,7,3,4,6,1,4,0,0,6,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,14,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006766",1266,1052,14,0,9,8,12,1,0,17,5,0,11,1,45,4,2,10,1,1,0,1,1,0,0,4,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"E01006767",1787,1548,21,3,4,9,10,3,3,12,1,0,22,0,63,3,5,15,0,0,0,0,0,0,2,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,8,2,2,0,25,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
"E01006768",1359,1162,25,1,3,5,9,4,5,6,6,6,20,0,19,1,1,19,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,4,3,0,1,0,3,0,2,1,0,0,0,13,0,0,2,0,0,0,0,0,1,3,0,0,0,18,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006769",1270,1183,9,1,1,7,9,8,1,0,0,0,4,0,7,3,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,6,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"E01006770",1002,942,4,0,0,5,13,8,0,2,0,2,8,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"E01006771",1425,1351,11,0,1,6,11,5,3,5,0,0,6,1,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E01006772",1091,1003,12,0,6,5,2,4,0,8,1,0,15,0,8,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006773",1379,1298,11,0,2,5,3,7,1,7,5,0,7,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"E01006774",1445,1243,10,0,0,11,5,4,0,25,17,0,94,0,9,7,1,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"E01006775",1319,1228,19,0,3,11,10,2,0,5,0,0,19,0,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
"E01006776",1677,1552,22,4,2,1,2,7,1,3,0,0,18,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006778",2205,1937,16,0,10,23,4,11,1,7,7,0,20,1,65,7,0,5,4,0,0,0,1,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,29,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006779",1968,1856,7,0,3,13,5,11,0,1,0,0,4,0,9,1,0,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0
"E01006780",1465,1405,20,0,0,3,3,7,1,5,0,0,5,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006781",1470,1433,10,0,1,3,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006782",1560,1463,15,0,0,12,4,3,1,13,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0
"E01006783",1548,1482,8,0,0,3,0,6,2,16,0,0,8,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"E01006784",1347,1287,9,1,1,7,7,3,0,1,0,0,9,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006785",1769,1648,23,2,1,4,4,10,0,12,0,0,2,0,31,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E01006786",1820,1766,12,0,1,3,5,0,1,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006787",2330,2003,29,6,9,20,7,1,2,37,10,8,16,1,40,10,2,27,2,0,0,0,0,0,0,4,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,14,0,0,0,1,0,5,0,7,0,20,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E01006788",1825,1731,9,1,5,7,4,5,0,26,0,0,3,0,8,0,2,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E01006790",1587,1487,10,0,4,6,0,7,1,4,2,0,0,0,16,8,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"E01006791",1674,1530,12,0,0,3,4,4,0,11,0,1,8,0,25,13,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E01006792",1368,1256,12,0,4,0,2,12,0,8,0,0,10,0,7,1,0,17,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,2,1,0,0,3,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006793",1494,1348,14,1,1,4,10,11,8,20,5,0,17,0,2,2,0,6,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,7,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,3,0,5,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E01006794",1593,1434,16,0,6,7,9,7,2,35,6,0,11,1,11,1,0,2,9,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0
"E01006795",1407,1305,21,0,4,9,3,13,0,17,0,0,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E01006796",1591,1337,19,0,6,2,6,4,3,50,32,5,18,1,3,0,2,38,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,0,7,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,8,0,4,0,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
"E01006797",1499,1424,17,0,0,3,9,6,0,0,1,0,6,0,4,4,0,0,0,0,0,0,0,0,4,0,0,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
