"GeographyCode","QS701EW0001","QS701EW0002","QS701EW0003","QS701EW0004","QS701EW0005","QS701EW0006","QS701EW0007","QS701EW0008","QS701EW0009","QS701EW0010","QS701EW0011","QS701EW0012","QS701EW0013"
"E00034395",175,2,1,5,24,1,1,50,7,2,16,0,66
"E00034396",231,3,1,14,30,1,0,65,3,3,24,0,87
"E00034397",248,1,0,14,26,1,0,83,12,3,22,1,85
"E00034398",228,2,1,16,14,1,0,87,10,4,17,0,76
"E00034399",265,7,3,27,18,3,0,95,7,3,11,1,90
"E00034400",206,0,2,14,20,3,0,47,4,4,15,0,97
"E00034401",288,5,2,29,19,3,0,82,10,4,21,2,111
"E00034402",229,3,3,20,17,0,0,69,6,6,21,0,84
"E00034403",246,2,0,23,12,0,3,77,22,1,21,0,85
"E00034404",218,3,3,31,13,3,0,78,5,3,17,1,61
"E00034405",272,3,0,30,23,4,0,78,12,3,18,3,98
"E00034406",265,4,3,30,11,3,0,97,16,6,15,1,79
"E00034409",287,6,3,35,11,1,0,97,13,4,12,0,105
"E00034410",232,0,0,22,20,3,0,79,14,2,10,0,82
"E00034412",279,4,0,18,21,4,0,74,12,2,8,0,136
"E00034413",191,2,2,9,16,1,2,60,3,4,12,2,78
"E00034414",207,3,1,17,13,1,1,49,17,4,19,0,82
"E00034415",272,1,2,9,41,1,8,52,6,2,8,1,141
"E00034416",248,3,0,21,19,4,0,77,15,3,14,0,92
"E00034417",202,1,0,1,15,4,0,34,7,1,4,0,135
"E00034418",322,5,0,11,40,2,0,117,19,4,23,1,100
"E00034419",191,2,0,2,26,1,0,72,8,2,5,0,73
"E00034420",189,2,1,3,19,1,0,83,12,4,2,3,59
"E00034421",238,4,0,5,24,3,3,84,7,4,13,1,90
"E00034422",227,3,1,3,33,3,1,48,4,3,13,1,114
"E00034424",178,0,0,5,17,2,1,27,2,2,6,0,116
"E00034425",231,0,0,5,42,1,0,51,9,4,12,0,107
"E00034426",332,0,0,16,41,1,0,82,16,6,16,3,151
"E00034427",177,2,0,6,30,1,0,32,4,0,4,0,98
"E00034428",252,2,0,10,32,3,0,52,14,2,17,1,119
"E00034429",204,4,0,0,30,2,0,37,10,1,12,0,108
"E00034430",211,3,0,3,32,0,0,45,10,0,17,0,101
"E00034431",183,1,0,15,9,1,0,59,10,3,17,2,66
"E00034432",277,5,3,29,26,6,1,98,12,2,20,1,74
"E00034433",214,3,0,3,12,2,4,88,9,5,2,1,85
"E00034434",291,17,0,4,12,1,1,132,9,3,4,0,108
"E00034435",234,8,1,13,16,0,0,83,9,2,4,0,98
"E00034436",228,10,2,9,13,1,0,105,7,0,4,0,77
"E00034437",270,3,0,4,23,1,5,68,11,3,17,0,135
"E00034438",183,5,0,10,9,3,1,76,5,4,5,0,65
"E00034439",228,13,2,10,12,2,0,111,4,3,8,0,63
"E00034440",208,3,2,3,16,2,0,89,9,1,3,0,80
"E00034441",207,4,0,12,15,0,0,101,4,3,7,3,58
"E00034442",216,4,1,10,15,0,1,106,4,4,11,0,60
"E00034443",200,2,0,2,13,2,2,90,4,0,7,2,76
"E00034444",210,6,0,3,14,2,0,98,4,1,6,0,76
"E00034445",213,10,0,3,9,1,1,106,4,0,6,0,73
"E00034446",308,17,1,10,18,2,1,130,11,2,5,1,110
"E00034447",253,12,1,8,4,0,0,132,9,3,8,1,75
"E00034448",213,15,0,6,9,0,2,96,8,2,3,0,72
"E00034449",116,3,0,0,5,1,0,47,5,0,3,0,52
"E00034451",211,7,0,6,17,0,0,98,3,2,11,1,66
"E00034453",184,4,0,8,19,0,2,75,6,0,9,1,60
"E00034454",201,2,0,0,16,2,0,32,0,0,5,0,144
"E00034455",186,2,5,6,9,0,0,97,10,1,1,0,55
"E00034456",196,6,1,7,20,1,2,73,9,2,6,2,67
"E00034457",168,4,0,4,16,1,1,65,8,1,4,0,64
"E00034458",151,4,0,2,7,2,0,62,0,0,4,1,69
"E00034459",216,3,0,2,15,1,1,90,9,0,7,1,87
"E00034460",134,3,0,1,7,0,0,44,1,0,1,2,75
"E00034461",133,5,0,7,7,0,0,52,5,1,1,0,55
"E00034462",182,5,0,5,12,0,0,78,7,3,7,0,65
"E00034463",171,5,0,2,10,0,0,83,6,1,5,0,59
"E00034464",184,6,0,6,14,4,0,80,10,0,6,0,58
"E00034465",194,11,1,2,12,0,1,67,11,2,4,2,81
"E00034466",211,8,0,4,17,3,1,96,6,2,2,0,72
"E00034467",210,6,0,7,6,0,0,104,8,0,2,3,74
"E00034468",201,7,0,3,15,3,1,90,9,2,2,2,67
"E00034469",211,12,0,10,11,2,1,98,6,1,6,1,63
"E00034470",257,15,3,5,10,1,0,120,5,2,4,1,91
"E00034471",211,14,1,6,5,1,0,92,3,0,3,1,85
"E00034472",250,10,1,14,25,2,1,90,10,1,9,1,86
"E00034473",226,10,0,5,8,1,0,92,6,2,9,0,93
"E00034474",237,4,0,9,34,1,0,78,8,0,10,0,93
"E00034475",199,5,0,3,21,0,1,63,4,4,8,0,90
"E00034476",172,5,0,7,13,1,0,65,4,1,8,1,67
"E00034477",229,4,1,11,9,0,1,107,11,5,8,1,71
"E00034478",228,9,0,6,4,1,0,89,8,10,1,1,99
"E00034479",247,9,1,2,12,1,0,114,8,0,10,0,90
"E00034480",147,1,0,0,15,0,0,30,3,0,2,0,96
"E00034481",185,1,0,4,27,1,3,46,3,2,11,0,87
"E00034482",107,3,0,3,5,2,0,33,4,0,9,0,48
"E00034483",229,5,1,9,28,1,1,62,12,1,7,2,100
"E00034484",216,9,0,8,25,2,1,65,8,0,19,0,79
"E00034485",209,2,1,1,17,2,1,94,9,3,7,1,71
"E00165671",290,2,1,16,24,4,1,99,13,0,14,2,114
"E00165713",100,10,0,1,4,1,0,41,0,0,5,0,38
"E00165714",108,0,0,1,10,0,1,36,4,0,8,0,48
"E00165715",333,1,6,34,23,6,1,79,10,3,21,1,148
"E00165716",259,0,0,20,21,2,3,41,9,2,15,3,143
"E00165717",126,2,0,5,6,0,0,65,4,0,0,0,44
"E00165718",303,5,0,8,30,2,0,134,11,2,12,7,92
"E00165719",185,5,1,3,20,1,0,68,4,5,1,1,76
"E00165720",253,6,0,8,27,3,0,93,12,4,10,2,88
"E00165721",108,6,1,4,3,2,1,39,3,1,1,1,46
"E00165722",269,1,3,8,43,3,0,77,10,7,18,1,98
"E00165723",170,5,3,6,10,0,3,75,6,2,5,0,55
"E00165724",290,11,8,36,19,2,1,89,8,14,9,1,92
"E00165725",131,10,0,3,4,1,1,36,4,1,2,1,68
"E00165726",339,2,0,3,53,2,1,62,5,4,22,1,184
"E00165727",136,1,0,3,24,1,1,30,3,3,14,0,56
"E00165729",259,1,0,2,17,2,1,102,20,5,5,1,103
"E00165730",362,12,3,24,16,1,0,174,15,0,4,2,111
"E00165731",206,6,11,29,25,1,0,51,8,7,4,1,63
"E00165758",123,0,1,4,7,3,0,53,2,0,9,0,44
"E00165759",203,3,0,3,17,2,1,77,9,1,25,2,63
"E00165760",107,4,0,0,9,0,0,20,0,1,3,0,70
"E00165762",274,7,0,1,41,4,0,121,14,1,1,1,83
"E00165763",170,1,0,1,19,2,0,40,5,1,9,1,91
"E00176596",175,2,2,3,12,4,0,51,8,3,18,1,71
"E00176597",193,21,0,1,19,4,2,16,0,0,10,0,120
"E00176598",188,3,0,1,21,1,0,109,11,5,5,1,31
"E00176599",158,0,0,1,13,1,1,33,4,1,14,0,90
"E00176600",159,1,2,0,14,3,1,78,8,0,6,0,46
"E00176601",266,8,1,1,14,1,0,166,12,4,7,2,50
"E00176602",108,0,0,1,28,1,0,22,3,3,10,1,39
"E00176603",169,3,3,12,14,1,1,87,6,6,6,0,30
"E00176604",145,3,2,22,4,0,0,71,6,0,8,1,28
"E00176605",191,3,1,19,8,0,0,105,13,2,8,0,32
"E00176606",172,8,3,17,16,0,1,75,8,4,9,0,31
"E00176607",174,0,9,51,6,1,0,59,6,2,3,1,36
"E00176608",200,3,4,30,15,0,1,84,7,11,5,2,38
"E00176609",230,4,0,4,24,2,3,29,4,2,19,2,137
"E00176610",251,1,0,4,30,5,1,32,6,0,17,1,154
"E00176611",185,1,0,1,24,1,0,26,2,2,13,3,112
"E00176612",305,3,0,5,36,2,1,47,5,2,16,3,185
"E00176613",218,6,0,4,43,1,0,47,4,3,8,0,102
"E00176614",525,6,0,13,50,5,0,59,8,4,28,2,350
"E00176615",267,1,0,1,10,1,4,36,7,1,13,0,193
"E00176616",226,2,2,10,8,3,0,15,2,2,76,2,104
"E00176617",847,3,1,7,38,3,0,39,7,6,22,5,716
"E00176618",165,0,0,4,20,0,0,18,1,1,37,2,82
"E00176619",230,7,3,15,15,1,0,26,3,4,82,2,72
"E00176620",238,13,1,7,17,1,0,38,3,2,81,2,73
"E00176621",134,4,0,8,6,2,0,35,2,5,31,1,40
"E00176622",167,2,0,9,12,0,3,82,8,5,20,1,25
"E00176623",97,2,1,3,7,0,0,29,3,0,19,0,33
"E00176624",945,8,5,25,27,2,0,69,35,1,92,2,679
"E00176625",160,8,5,16,13,4,0,21,1,1,61,3,27
"E00176626",221,2,5,8,11,3,1,56,6,9,65,0,55
"E00176627",173,3,1,8,9,0,0,29,4,0,31,0,88
"E00176628",194,2,1,21,11,1,0,27,2,1,85,1,42
"E00176629",202,3,4,16,15,2,0,18,2,0,58,2,82
"E00176630",242,6,2,16,7,2,1,96,9,0,22,0,81
"E00176631",153,1,0,1,23,1,0,44,7,0,10,1,65
"E00176632",175,0,0,1,23,2,2,86,11,3,5,0,42
"E00176633",137,2,1,7,6,3,0,21,3,4,43,0,47
"E00176634",427,3,0,10,12,1,2,18,7,3,51,1,319
"E00176635",249,6,3,20,12,0,0,24,2,2,75,1,104
"E00176636",195,2,0,6,11,0,0,10,4,0,53,0,109
"E00176637",118,3,1,7,8,0,1,13,0,1,23,0,61
"E00176638",196,3,1,7,17,0,0,60,7,4,42,2,53
"E00176639",584,2,1,3,9,4,0,20,7,2,48,4,484
"E00176640",330,3,0,10,34,7,0,44,16,5,77,0,134
"E00176641",99,2,0,3,6,0,0,4,2,3,18,0,61
"E00176642",276,9,4,27,16,0,0,48,6,5,93,5,63
"E00176643",189,4,6,14,4,1,0,46,4,2,64,1,43
"E00176644",181,8,2,3,12,1,0,21,2,1,33,0,98
"E00176645",172,6,2,13,13,0,0,31,2,1,63,0,41
"E00176646",173,3,2,11,13,2,0,14,1,0,34,1,92
"E00176647",201,3,2,14,5,3,0,19,4,1,70,1,79
"E00176648",361,1,0,9,48,3,3,116,8,1,25,3,144
"E00176649",151,1,0,1,16,3,0,29,5,2,6,0,88
"E00176650",185,3,2,13,11,0,0,30,4,2,79,2,39
"E00176651",165,2,0,1,29,3,2,39,8,2,12,1,66
"E00176652",211,3,1,15,9,5,0,20,4,1,62,4,87
"E00176653",410,2,4,36,33,5,2,76,7,6,118,1,120
"E00176654",182,6,0,6,1,2,1,104,2,0,21,1,38
"E00176655",464,6,2,6,11,0,1,20,2,0,37,0,379
"E00176656",193,6,0,9,7,0,0,83,5,3,35,1,44
"E00176657",194,3,4,22,12,0,0,19,2,3,77,0,52
"E00176658",245,6,2,22,21,1,0,16,5,1,88,1,82
"E00176659",333,3,1,24,20,2,0,27,6,0,65,2,183
"E00176660",164,1,3,16,12,3,0,37,5,2,58,0,27
"E00176661",191,2,1,4,23,3,0,10,4,1,23,1,119
"E00176662",224,2,0,8,17,3,0,109,13,2,9,1,60
"E00176663",230,4,1,11,38,2,0,52,4,3,18,0,97
"E00176664",169,2,0,21,16,0,1,52,8,4,11,0,54
"E00176665",322,1,0,7,44,2,1,34,4,2,38,1,188
"E00176666",934,13,2,12,59,0,2,96,12,6,31,1,700
"E00176667",648,15,2,17,29,3,1,166,13,1,12,3,386
"E00176668",369,4,0,6,39,3,0,141,12,5,22,1,136
"E00176669",161,2,0,2,19,0,0,65,4,1,5,0,63
"E00176670",231,2,0,12,33,3,0,78,11,6,28,0,58
"E00176671",243,3,1,18,24,4,0,60,16,3,15,0,99
"E00176672",127,0,0,15,29,1,0,36,4,2,10,0,30
"E00176673",153,7,1,8,26,1,0,44,2,5,6,0,53
"E00176674",190,2,2,24,10,2,0,35,3,0,80,0,32
"E00176675",349,7,3,27,11,0,0,59,2,3,118,3,116
"E00176676",173,3,0,3,10,1,0,18,1,2,21,2,112
"E00176677",227,3,0,5,25,1,0,92,10,1,7,1,82
"E00176678",230,1,2,10,20,1,0,88,11,5,17,0,75
"E00176679",222,9,5,16,13,5,2,50,6,4,70,0,42
"E00176680",243,3,4,20,12,1,0,67,5,0,70,1,60
"E00176681",182,4,2,15,9,2,0,37,7,5,67,3,31
"E00176682",173,3,4,16,7,2,0,35,5,1,63,1,36
"E00176683",176,4,6,10,5,2,0,32,1,1,72,0,43
"E00176684",220,2,1,15,19,4,1,54,4,1,69,2,48
"E00176685",249,0,3,13,15,2,1,17,6,0,38,2,152
"E00176686",182,4,1,12,12,0,0,21,3,1,49,3,76
"E00176687",1303,7,6,45,54,6,1,66,26,3,173,2,914
"E00176688",1360,14,6,54,26,6,2,70,40,1,122,0,1019
"E00176689",885,4,2,10,15,1,1,28,12,0,66,2,744
"E00176690",418,1,0,4,7,1,2,14,3,2,31,1,352
"E00176691",205,6,0,5,5,1,1,18,3,0,41,1,124
"E00176692",232,5,0,19,6,1,0,30,4,1,60,0,106
"E00176693",156,1,2,8,10,1,0,15,1,1,30,0,87
"E00176694",163,6,0,9,7,0,0,27,2,2,36,1,73
"E00176695",218,10,2,5,12,1,0,19,4,1,47,1,116
"E00176696",330,2,0,1,38,2,1,89,16,4,18,0,159
"E00176697",239,2,5,16,20,0,0,73,8,3,13,0,99
"E00176698",610,2,2,13,17,13,0,38,17,1,50,2,455
"E00176699",185,0,0,4,23,1,0,32,4,6,10,0,105
"E00176700",186,4,1,7,15,2,0,24,5,3,79,0,46
"E00176701",227,8,0,8,8,8,0,70,7,0,58,2,58
"E00176702",240,1,1,4,21,0,0,38,5,8,8,0,154
"E00176703",203,9,1,13,13,0,0,133,15,3,0,1,15
"E00176704",160,1,0,7,19,4,0,39,3,1,10,2,74
"E00176705",103,4,0,6,11,1,0,33,4,2,10,0,32
"E00176706",251,4,2,10,22,3,1,116,12,5,19,2,55
"E00176707",206,0,2,7,17,4,1,43,27,3,23,1,78
"E00176708",132,0,0,1,7,1,0,14,3,1,8,0,97
"E00176709",315,3,2,5,15,0,0,10,6,0,37,1,236
"E00176710",204,0,0,4,18,3,0,11,1,1,18,1,147
"E00176711",735,2,1,10,31,2,0,26,9,3,56,0,595
"E00176712",238,3,0,6,8,2,0,16,5,0,49,0,149
"E00176713",352,1,0,1,19,4,0,28,5,3,50,0,241
"E00176714",127,0,1,0,17,1,0,26,1,0,8,0,73
"E00176715",68,0,0,0,8,0,0,13,1,1,1,1,43
"E00176716",164,6,0,3,9,2,0,81,7,1,22,1,32
"E00176717",116,1,0,4,11,1,0,16,3,2,13,0,65
"E00176718",158,0,0,2,13,0,0,25,0,1,10,1,106
"E00176719",174,2,2,32,7,1,1,92,7,2,5,0,23
"E00176720",191,7,2,20,9,3,1,97,8,3,3,0,38
"E00176721",185,8,4,22,4,3,0,102,4,2,4,1,31
"E00176722",236,7,2,9,11,0,1,146,10,4,5,1,40
"E00176723",207,10,4,16,13,0,1,91,5,0,3,2,62
"E00176724",135,0,0,6,9,0,0,36,4,1,39,0,40
"E00176725",153,11,2,10,11,0,0,53,0,2,36,1,27
"E00176726",315,3,0,3,24,1,1,36,3,6,47,0,191
"E00176727",261,1,1,5,37,1,0,51,6,2,23,0,134
"E00176728",831,13,3,4,16,5,0,67,4,13,73,3,630
"E00176729",177,2,0,12,17,3,1,65,8,4,9,0,56
"E00176730",117,2,2,12,8,1,0,32,3,1,11,1,44
"E00176731",99,1,0,5,16,2,0,13,4,1,3,1,53
"E00176732",269,2,1,4,44,2,0,33,7,0,31,0,145
"E00176733",181,1,4,0,26,1,0,16,3,0,11,0,119
"E00176734",102,1,4,9,6,2,0,25,3,0,24,0,28
"E00176735",191,5,1,20,8,1,2,17,4,1,55,0,77
"E00176736",209,7,1,19,13,2,1,26,5,2,75,4,54
"E00176737",184,3,6,14,12,0,0,13,6,1,72,0,57
"E00176738",88,1,1,3,9,1,0,5,0,0,10,0,58
"E00176739",213,5,2,20,8,1,1,34,3,3,76,0,60
"E00176740",536,5,2,14,9,2,0,6,1,0,47,1,449
"E00176741",162,3,0,2,10,0,0,23,3,0,16,0,105
"E00176742",155,1,1,8,15,6,0,58,6,3,20,0,37
"E00176743",179,0,0,12,14,0,0,76,11,6,10,2,48
"E00176744",440,2,0,2,20,1,0,11,1,1,26,0,376
"E00176745",188,4,2,12,7,4,2,66,4,6,21,1,59
"E00176746",461,8,0,7,58,2,1,95,8,6,35,3,238
"E00176747",105,6,0,1,12,1,0,7,10,1,6,0,61
"E00176748",188,2,4,10,1,0,0,47,3,2,51,0,68
"E00176749",243,8,3,19,13,1,0,55,4,1,86,0,53
"E00176750",176,1,0,1,18,2,2,62,10,4,13,0,63
"E00176751",185,6,0,9,15,3,0,73,10,0,17,1,51
"E00176752",234,2,0,4,23,2,0,40,7,1,25,2,128
"E00176753",149,1,0,1,25,1,0,26,8,1,3,0,83
"E00176754",176,1,0,1,27,2,1,36,2,2,9,0,95
"E00176755",206,0,0,0,24,3,0,66,9,1,4,0,99
"E00176756",202,4,2,18,6,1,0,32,2,1,80,2,54
"E00176757",189,3,0,7,5,1,0,66,9,4,38,0,56
"E00176758",680,5,5,7,26,8,0,22,15,0,61,0,531
"E00176759",169,2,0,1,32,1,0,24,3,5,12,0,89
"E00176760",117,0,1,2,19,0,0,25,5,1,7,0,57
"E00176761",162,1,0,6,22,2,0,76,4,0,5,2,44
"E00176762",151,0,0,0,25,3,1,23,3,2,3,1,90
"E00176763",67,0,0,0,11,0,0,14,6,3,2,0,31
"E00176764",182,2,0,1,19,2,0,47,12,1,8,2,88
"E00176765",181,2,2,12,15,3,1,39,8,4,39,4,52
"E00176766",170,3,2,15,7,2,0,34,2,0,71,0,34
"E00176767",164,1,0,1,34,3,0,35,4,1,17,0,68
"E00176768",302,0,0,3,27,1,0,69,9,0,17,0,176
"E00176769",159,3,2,16,6,0,0,28,2,4,69,1,28
"E00176770",907,42,0,11,8,0,0,48,13,3,191,7,584
"E00176771",588,7,0,5,41,2,1,92,29,0,35,3,373
"E00176772",200,16,1,4,5,1,0,96,3,1,7,0,66
"E00176773",139,2,0,1,22,4,4,70,12,1,5,0,18
"E00176774",74,2,0,1,5,0,1,18,4,0,3,1,39
