"GeographyCode","QS502EW0001","QS502EW0002","QS502EW0003","QS502EW0004","QS502EW0005","QS502EW0006","QS502EW0007","QS502EW0008","QS502EW0009","QS502EW0010","QS502EW0011","QS502EW0012","QS502EW0013","QS502EW0014"
"E00034315",218,138,39,10,23,24,7,4,8,3,1,9,14,0
"E00034316",228,107,67,15,37,30,8,14,17,9,3,7,21,2
"E00034317",286,137,72,31,34,58,13,9,29,14,5,11,33,7
"E00034318",217,100,55,18,29,41,4,12,16,8,5,9,22,0
"E00034319",247,98,70,47,49,50,6,10,37,9,6,8,39,2
"E00034320",149,65,41,15,21,20,6,8,9,12,3,8,22,5
"E00034321",81,22,32,13,18,13,1,5,7,6,4,3,14,0
"E00034322",240,101,73,30,46,44,10,19,36,13,7,12,34,2
"E00034323",245,101,71,33,41,51,9,10,18,14,3,15,29,2
"E00034324",237,124,63,30,29,35,5,5,22,4,1,4,21,0
"E00034325",218,85,55,26,53,32,10,22,24,16,6,15,36,4
"E00034326",234,83,59,14,58,29,9,26,21,22,3,27,44,4
"E00034327",226,49,76,21,82,40,15,35,31,27,15,21,41,8
"E00034328",267,36,114,34,106,44,14,56,33,52,23,50,54,9
"E00034329",218,117,49,25,23,39,11,9,22,5,4,8,30,0
"E00034330",194,90,45,19,27,23,14,8,19,7,4,12,31,1
"E00034331",220,114,49,18,26,38,6,13,19,13,3,13,19,4
"E00034332",254,95,85,32,36,59,11,15,37,15,5,11,40,3
"E00034333",254,115,69,29,36,46,8,16,27,15,5,11,26,4
"E00034334",182,103,36,12,16,18,2,7,16,2,3,7,17,0
"E00034335",186,58,74,30,36,36,13,15,26,14,4,11,20,3
"E00034336",198,87,54,24,23,33,12,7,19,10,7,6,20,4
"E00034337",292,62,109,25,96,50,25,56,48,51,19,42,55,7
"E00034338",221,38,80,21,80,41,17,41,36,38,9,30,41,3
"E00034339",250,47,80,21,85,51,29,38,42,39,15,39,50,3
"E00034340",191,59,52,14,55,27,9,23,24,32,8,22,36,6
"E00034341",277,64,103,37,91,54,22,45,41,23,17,29,67,5
"E00034342",184,44,65,16,63,30,14,27,16,24,7,22,34,2
"E00034343",208,50,70,17,79,36,12,40,32,34,11,29,44,2
"E00034344",235,38,96,24,100,49,14,45,35,47,16,33,49,5
"E00034345",183,18,64,8,82,18,10,44,18,49,12,38,44,16
"E00034346",107,57,16,5,19,10,6,9,9,10,3,4,12,1
"E00034347",201,80,56,34,38,45,20,16,20,19,4,20,35,8
"E00034348",209,115,49,17,26,36,4,11,16,6,1,4,21,1
"E00034349",246,136,51,35,31,22,9,9,18,8,3,8,29,4
"E00034350",203,125,45,19,8,27,2,6,7,6,2,3,14,6
"E00034351",268,115,60,21,50,31,7,24,20,24,5,13,35,25
"E00034352",211,111,35,21,37,28,7,12,17,7,5,3,16,1
"E00034353",224,105,58,25,29,29,9,11,23,8,1,9,17,1
"E00034354",222,105,61,36,20,25,4,14,12,13,4,11,27,8
"E00034355",267,155,62,29,25,25,6,12,19,7,3,5,21,2
"E00034356",113,70,17,10,11,9,5,5,8,4,1,2,9,0
"E00034358",296,98,101,26,74,63,8,40,37,32,10,19,44,6
"E00034359",210,66,71,20,49,27,10,21,29,29,20,23,30,9
"E00034360",141,68,28,13,21,19,2,10,16,19,4,4,6,5
"E00034361",176,97,32,18,23,20,5,11,16,13,0,9,21,1
"E00034362",208,144,34,11,14,12,6,8,5,11,0,4,14,0
"E00034363",222,102,55,19,40,27,6,24,21,20,4,15,31,7
"E00034364",193,81,40,20,39,30,5,23,20,29,4,14,33,17
"E00034365",262,140,64,33,29,44,9,11,30,6,6,6,28,1
"E00034366",283,149,62,33,37,40,6,18,23,10,2,12,24,4
"E00034368",226,76,57,34,57,29,13,23,20,27,4,8,24,10
"E00034369",221,74,63,30,61,40,5,26,25,25,8,16,31,11
"E00034371",199,134,36,17,16,21,4,4,8,5,5,1,14,1
"E00034372",216,116,49,17,30,21,6,11,16,12,4,9,17,4
"E00034373",181,113,33,16,20,11,2,7,9,5,1,5,9,0
"E00034374",220,113,46,21,21,32,3,7,18,5,2,5,18,8
"E00034375",358,78,143,44,111,55,33,41,50,28,19,34,66,0
"E00034376",271,83,106,34,69,41,11,30,29,37,14,32,44,6
"E00034377",266,62,97,34,90,46,14,37,36,33,6,32,34,10
"E00034378",256,62,109,43,77,56,15,26,37,25,13,24,49,2
"E00034379",286,55,101,29,93,81,11,42,47,36,14,37,56,3
"E00034380",269,55,108,37,88,51,26,33,30,35,19,33,63,1
"E00034381",427,102,172,62,122,93,38,52,65,42,14,48,51,5
"E00034382",294,70,109,43,67,53,11,37,37,45,8,30,57,16
"E00034383",353,71,115,49,117,76,23,47,53,38,15,36,41,9
"E00034384",248,66,74,42,61,57,14,28,32,23,7,21,33,16
"E00034386",339,89,112,52,84,74,9,41,48,40,10,37,59,27
"E00034387",206,68,60,17,48,40,15,21,27,14,6,14,36,9
"E00034388",212,95,65,19,40,35,10,12,18,7,4,11,18,0
"E00034389",182,45,77,22,45,30,12,18,23,13,7,18,30,0
"E00034390",296,77,105,37,79,57,17,33,39,30,8,32,52,0
"E00034391",317,71,118,37,123,59,24,56,50,50,20,40,51,2
"E00034392",248,65,104,32,62,58,14,22,41,19,12,20,44,0
"E00034393",215,63,83,23,59,35,11,30,26,16,8,15,26,2
"E00034394",243,47,100,39,73,52,21,25,39,27,14,17,36,0
"E00034395",185,58,57,30,54,48,5,17,30,21,6,15,26,1
"E00034396",248,69,76,29,72,58,17,32,36,26,10,21,52,5
"E00034397",261,61,102,25,64,55,10,27,34,21,16,22,37,5
"E00034398",246,62,98,29,68,38,13,36,25,31,11,30,40,9
"E00034399",282,73,88,32,92,47,22,40,37,28,9,35,52,0
"E00034400",224,68,80,26,57,44,7,28,25,20,6,19,27,7
"E00034401",309,89,99,39,81,63,12,39,46,33,7,24,47,5
"E00034402",248,66,90,29,59,46,19,24,43,21,13,30,36,6
"E00034403",267,62,94,16,72,48,25,29,26,29,8,26,43,6
"E00034404",229,42,96,31,81,66,11,42,45,33,10,27,39,4
"E00034405",291,70,110,36,91,58,20,35,46,30,10,18,46,0
"E00034406",282,57,114,42,91,69,13,43,44,32,10,25,65,0
"E00034409",320,85,114,30,96,58,16,42,37,43,15,28,53,2
"E00034410",249,66,87,21,65,42,16,31,35,23,9,24,45,2
"E00034412",288,85,86,42,64,62,15,22,33,34,10,20,46,27
"E00034413",209,67,57,22,59,35,12,21,29,28,11,21,23,8
"E00034414",221,64,80,35,52,44,13,16,31,14,14,13,26,9
"E00034415",283,109,74,24,45,44,9,18,25,21,6,21,31,30
"E00034416",289,91,104,29,74,50,21,28,35,21,16,22,47,2
"E00034417",208,101,64,24,17,29,8,6,9,7,7,4,16,5
"E00034418",332,78,125,64,96,88,23,28,58,21,8,35,48,8
"E00034419",204,64,73,25,44,38,16,22,29,18,14,12,23,4
"E00034420",205,64,81,25,48,41,17,20,34,17,9,13,33,4
"E00034421",250,72,99,33,50,47,18,25,26,21,17,20,57,7
"E00034422",247,103,79,36,48,47,14,20,30,12,7,18,25,2
"E00034424",209,122,33,7,23,20,5,6,11,11,0,9,24,0
"E00034425",260,117,67,32,36,53,10,6,23,7,5,10,28,9
"E00034426",347,130,99,46,75,66,12,38,41,25,10,29,42,11
"E00034427",206,101,56,19,33,26,9,11,15,9,8,10,20,2
"E00034428",266,91,87,32,51,56,14,17,36,13,8,16,27,10
"E00034429",224,96,66,25,34,41,10,7,22,12,6,15,26,2
"E00034430",227,80,74,30,41,49,8,19,31,12,5,13,28,0
"E00034431",198,53,86,17,57,33,8,23,22,17,12,28,33,2
"E00034432",305,71,130,48,87,60,15,40,32,29,15,27,53,4
"E00034433",241,43,73,17,109,35,17,59,29,61,20,56,31,5
"E00034434",324,44,100,19,169,36,19,100,26,105,22,74,42,23
"E00034435",274,42,74,9,131,34,17,77,33,64,14,75,52,8
"E00034436",265,45,74,11,123,26,15,95,19,90,17,80,49,10
"E00034437",304,114,91,28,72,45,14,38,29,37,5,16,36,6
"E00034438",214,49,51,15,87,22,14,44,25,50,14,45,40,10
"E00034439",246,34,81,15,139,19,14,89,26,95,18,67,34,8
"E00034440",244,67,88,23,74,43,18,33,37,37,10,37,32,3
"E00034441",243,54,84,31,79,47,21,47,36,34,9,36,49,2
"E00034442",244,36,98,21,122,31,22,75,26,69,9,49,42,8
"E00034443",248,66,71,17,66,34,22,45,30,37,14,45,45,15
"E00034444",249,59,66,15,71,28,17,36,26,31,12,29,52,4
"E00034445",253,59,83,15,90,28,15,49,20,45,11,49,41,7
"E00034446",361,75,108,17,153,43,28,97,34,90,20,72,59,14
"E00034447",269,16,89,9,180,25,10,115,29,118,18,97,44,8
"E00034448",228,39,62,12,98,37,12,65,21,63,12,57,49,3
"E00034449",155,35,44,6,61,12,10,39,9,45,8,37,29,3
"E00034451",245,74,71,9,102,25,5,61,17,72,10,59,30,5
"E00034453",231,73,64,24,82,33,13,62,32,56,10,41,35,6
"E00034454",276,144,35,14,49,22,20,27,13,17,6,27,21,7
"E00034455",209,28,78,12,94,25,20,44,21,42,11,32,43,5
"E00034456",219,42,84,16,99,31,14,56,27,50,18,37,38,1
"E00034457",211,48,71,4,67,29,20,32,20,24,10,31,31,5
"E00034458",188,48,58,7,71,23,23,30,24,25,11,32,35,2
"E00034459",254,58,91,20,83,42,26,40,39,34,7,39,47,6
"E00034460",191,39,45,7,72,20,20,37,17,40,7,47,31,11
"E00034461",154,42,56,17,49,27,16,24,15,27,9,28,23,4
"E00034462",216,47,61,19,76,26,23,43,24,41,4,43,37,2
"E00034463",194,25,68,6,108,23,11,74,13,72,9,80,20,3
"E00034464",235,71,55,19,72,50,31,29,31,22,12,27,36,1
"E00034465",236,40,68,10,115,16,10,65,12,66,12,65,36,11
"E00034466",249,68,86,27,71,27,25,39,22,38,12,37,39,1
"E00034467",245,28,80,10,127,31,15,77,34,80,19,72,31,0
"E00034468",249,44,92,17,97,40,19,51,28,48,12,44,31,9
"E00034469",227,13,92,11,124,28,16,81,30,96,20,86,42,3
"E00034470",281,33,95,13,144,23,8,106,20,91,12,98,48,15
"E00034471",256,46,63,6,132,17,20,73,22,73,12,80,36,5
"E00034472",263,49,87,24,120,35,11,72,27,67,11,41,41,9
"E00034473",277,44,81,18,136,28,22,79,26,77,14,94,46,8
"E00034474",281,91,86,22,78,41,10,43,34,52,6,25,36,13
"E00034475",209,53,85,37,46,46,13,30,31,23,9,13,25,5
"E00034476",224,57,72,27,87,36,15,49,34,46,18,48,34,5
"E00034477",260,27,107,19,131,37,16,72,25,80,10,78,62,4
"E00034478",295,89,85,19,113,27,17,58,34,63,12,55,46,2
"E00034479",278,33,103,14,150,27,23,88,34,72,11,74,41,6
"E00034480",201,119,32,9,24,18,16,9,9,14,5,11,21,0
"E00034481",202,74,61,19,51,27,10,22,17,21,11,13,29,1
"E00034482",164,87,27,11,29,18,8,13,17,21,8,16,30,3
"E00034483",254,81,81,26,67,40,10,36,33,33,11,21,30,2
"E00034484",248,85,76,28,69,30,10,37,25,37,6,28,32,5
"E00034485",242,51,71,27,89,44,16,41,30,52,8,48,40,6
"E00165671",314,94,119,40,67,62,18,29,41,30,7,30,45,9
"E00165713",108,17,41,5,39,13,8,16,7,15,2,21,22,3
"E00165714",123,38,46,17,32,23,8,15,12,12,2,9,7,0
"E00165715",339,111,116,46,94,54,12,62,41,60,13,23,39,11
"E00165716",266,100,57,31,49,37,12,14,24,17,7,11,39,21
"E00165717",138,19,39,9,71,19,14,39,25,41,12,31,24,0
"E00165718",348,87,120,26,121,63,28,74,39,69,26,42,61,13
"E00165719",217,43,63,23,93,26,6,61,22,58,15,41,31,14
"E00165720",268,37,87,12,150,32,9,108,30,95,20,56,55,11
"E00165721",113,21,36,3,48,11,6,34,15,33,6,24,21,7
"E00165722",291,80,97,33,102,41,6,68,26,64,12,35,37,13
"E00165723",183,30,61,16,66,19,18,28,24,36,12,26,27,11
"E00165724",306,72,95,27,140,40,15,99,40,98,13,50,50,10
"E00165725",155,59,42,3,35,11,14,20,11,17,9,15,16,6
"E00165726",384,199,103,23,50,45,10,24,25,21,6,11,28,2
"E00165727",149,52,56,14,26,23,4,10,17,11,6,10,18,1
"E00165729",277,104,69,22,51,32,21,29,22,28,14,17,55,1
"E00165730",374,53,130,29,141,59,28,69,44,93,20,73,55,13
"E00165731",224,40,71,24,104,26,7,80,20,82,12,30,27,11
"E00165758",140,28,51,13,54,19,15,20,22,20,12,22,19,0
"E00165759",222,67,56,21,57,33,9,33,27,41,6,43,31,15
"E00165760",185,116,36,12,11,17,9,4,10,4,0,11,10,1
"E00165762",294,74,98,32,96,59,18,36,44,36,23,24,48,14
"E00165763",200,104,53,29,19,34,9,9,17,4,3,3,26,1
"E00176596",205,75,35,19,57,33,13,21,21,35,5,22,26,15
"E00176597",235,131,46,9,30,22,3,9,5,8,0,7,10,8
"E00176598",188,28,85,25,85,42,8,43,27,40,12,32,32,3
"E00176599",169,80,43,11,28,18,6,4,19,3,4,5,17,1
"E00176600",160,16,75,32,64,42,9,38,24,28,5,23,31,5
"E00176601",270,24,118,39,117,57,18,60,42,59,14,50,44,11
"E00176602",109,42,29,11,20,19,5,7,13,11,3,8,16,14
"E00176603",169,11,66,14,94,20,5,85,20,84,8,39,24,20
"E00176604",146,6,62,12,80,16,4,69,15,79,11,33,24,10
"E00176605",191,5,67,22,95,37,8,78,22,99,8,43,34,23
"E00176606",175,16,66,16,93,24,8,78,21,79,10,34,26,10
"E00176607",174,1,77,20,110,37,3,95,26,90,6,26,21,13
"E00176608",202,13,75,37,115,38,14,74,23,88,9,36,29,15
"E00176609",254,126,54,29,30,28,3,17,25,17,3,12,13,23
"E00176610",276,140,65,34,23,31,4,12,21,11,4,10,24,9
"E00176611",186,13,71,9,133,11,1,122,6,28,1,10,14,9
"E00176612",310,36,124,23,195,23,8,185,17,53,11,22,23,16
"E00176613",218,3,73,11,158,23,1,133,14,68,6,26,23,21
"E00176614",526,26,234,20,399,35,4,378,32,67,7,26,39,20
"E00176615",272,16,115,14,218,22,0,190,23,49,1,19,30,6
"E00176616",226,7,96,10,169,28,3,136,20,82,6,21,23,21
"E00176617",848,16,382,39,713,54,4,694,37,67,6,16,72,63
"E00176618",171,85,34,16,23,26,6,12,14,22,5,8,17,8
"E00176619",235,16,87,14,153,18,6,131,27,116,9,40,34,33
"E00176620",250,14,84,12,162,18,4,143,22,102,10,39,30,21
"E00176621",134,1,47,10,88,20,3,69,19,68,11,13,17,18
"E00176622",168,5,52,16,91,24,12,74,21,94,12,40,40,11
"E00176623",98,6,38,9,50,10,6,46,13,45,3,26,15,21
"E00176624",960,46,391,50,660,85,7,544,125,83,23,21,67,95
"E00176625",160,6,53,13,98,23,3,85,16,91,11,25,19,23
"E00176626",221,9,84,23,114,26,7,101,15,115,9,62,38,29
"E00176627",183,51,51,14,68,20,7,61,21,50,7,16,23,18
"E00176628",194,4,63,18,104,23,4,83,27,78,5,29,23,36
"E00176629",204,6,65,14,96,21,8,78,12,83,4,24,29,52
"E00176630",265,67,84,31,82,61,21,34,40,34,14,27,34,11
"E00176631",172,75,36,18,33,33,8,9,26,7,3,14,25,2
"E00176632",185,31,78,40,55,48,17,19,24,24,6,15,29,8
"E00176633",139,33,49,21,42,22,5,32,16,34,5,12,17,12
"E00176634",428,24,125,13,239,24,0,223,27,87,7,19,29,100
"E00176635",250,6,104,22,157,17,1,143,21,118,3,38,28,39
"E00176636",195,21,54,18,69,24,4,56,15,80,10,13,15,60
"E00176637",119,14,34,5,50,7,2,38,11,44,9,15,16,20
"E00176638",202,23,74,16,106,34,11,84,25,81,9,44,30,9
"E00176639",584,5,198,27,386,44,2,332,29,139,7,7,38,116
"E00176640",348,77,100,27,103,36,8,86,16,66,7,43,27,55
"E00176641",102,27,25,10,29,14,3,26,10,24,2,10,8,19
"E00176642",277,10,114,18,176,31,5,148,31,150,18,57,38,40
"E00176643",193,6,62,20,116,21,4,90,22,94,12,31,38,38
"E00176644",181,17,46,6,79,4,2,66,7,90,2,20,20,35
"E00176645",172,8,63,11,98,19,4,76,17,93,8,39,29,32
"E00176646",173,12,44,14,66,28,4,59,13,56,3,14,13,44
"E00176647",201,7,66,8,111,14,4,107,12,104,8,31,30,48
"E00176648",381,110,98,39,94,59,13,40,41,58,16,33,47,47
"E00176649",180,102,35,16,28,22,6,8,8,9,9,4,16,2
"E00176650",187,11,74,20,106,31,5,85,26,81,8,35,22,31
"E00176651",188,72,52,19,45,34,6,12,18,10,6,12,32,7
"E00176652",211,10,79,6,106,19,3,93,9,72,6,24,28,44
"E00176653",410,12,131,41,228,45,8,186,46,189,18,75,42,68
"E00176654",182,12,57,16,104,19,15,79,21,91,14,56,43,24
"E00176655",465,42,113,18,156,23,5,153,22,169,7,23,32,147
"E00176656",194,16,67,9,111,20,10,73,24,94,13,58,29,23
"E00176657",194,8,69,20,118,32,4,95,35,91,6,17,29,21
"E00176658",246,12,84,18,132,25,3,117,26,93,6,23,29,40
"E00176659",334,23,118,26,188,40,6,165,24,87,13,20,38,44
"E00176660",164,7,56,9,106,11,1,90,19,103,8,33,28,23
"E00176661",191,8,58,12,93,12,1,85,8,63,4,8,14,43
"E00176662",238,48,97,26,77,46,12,41,21,44,10,25,38,9
"E00176663",233,44,56,20,81,32,3,54,29,65,3,31,26,39
"E00176664",182,48,60,27,61,29,8,42,23,23,10,20,29,10
"E00176665",348,165,83,26,49,47,3,20,35,20,3,23,17,5
"E00176666",946,17,419,28,768,34,13,759,30,113,13,54,94,54
"E00176667",715,82,284,17,458,39,8,428,38,152,13,78,69,34
"E00176668",396,103,121,39,137,60,26,77,53,72,17,57,75,11
"E00176669",182,50,67,15,53,23,4,43,21,37,8,21,18,7
"E00176670",239,44,85,29,76,52,18,41,32,37,12,22,35,25
"E00176671",272,106,72,30,57,52,18,18,29,24,5,20,44,5
"E00176672",128,13,38,16,51,32,2,36,22,33,4,20,23,18
"E00176673",158,33,58,21,48,31,8,20,26,23,10,22,19,12
"E00176674",191,2,79,14,111,21,8,92,19,94,9,25,34,23
"E00176675",349,12,116,36,197,39,12,146,39,174,18,57,30,67
"E00176676",173,25,51,8,62,19,1,44,14,53,3,17,9,32
"E00176677",249,55,82,19,80,48,19,38,37,35,10,27,42,3
"E00176678",245,66,86,34,93,42,17,45,31,40,19,34,42,0
"E00176679",222,3,87,16,133,22,8,104,16,121,9,41,42,44
"E00176680",243,7,77,19,141,26,6,118,23,124,6,54,33,42
"E00176681",182,3,82,20,103,21,8,90,12,83,10,32,32,37
"E00176682",175,3,54,16,119,14,4,91,11,93,6,33,30,29
"E00176683",177,4,79,23,127,26,2,106,21,93,8,33,29,20
"E00176684",220,7,80,30,123,28,5,105,34,123,14,46,39,30
"E00176685",254,116,58,18,42,39,10,20,19,23,7,11,25,18
"E00176686",182,6,50,15,91,27,7,75,15,52,9,24,19,36
"E00176687",1303,11,502,74,953,118,12,820,148,132,16,41,104,89
"E00176688",1361,25,544,70,833,87,13,756,113,118,28,12,69,241
"E00176689",885,21,306,36,539,50,8,500,63,128,18,14,50,189
"E00176690",425,45,107,19,156,15,4,146,18,70,4,14,22,142
"E00176691",211,24,73,5,109,14,2,116,15,39,2,14,17,29
"E00176692",233,8,72,9,131,18,1,129,7,92,3,20,15,37
"E00176693",157,18,49,13,65,18,6,48,13,54,4,23,14,31
"E00176694",169,16,58,10,87,18,1,78,10,79,8,24,30,20
"E00176695",221,37,62,22,95,24,4,75,16,84,9,23,21,40
"E00176696",359,132,114,46,60,72,15,22,32,15,9,33,60,10
"E00176697",250,70,80,27,67,51,16,33,32,22,12,19,45,5
"E00176698",610,6,255,23,438,30,1,447,36,38,11,10,35,62
"E00176699",200,84,44,18,34,22,11,26,8,21,2,7,20,24
"E00176700",186,6,57,13,83,22,10,65,17,79,4,27,38,33
"E00176701",227,5,69,17,124,26,5,95,17,127,13,55,36,40
"E00176702",247,23,94,9,180,28,5,163,19,33,6,12,25,11
"E00176703",205,10,77,17,118,28,10,90,26,97,10,68,51,15
"E00176704",170,50,45,25,49,33,5,23,17,19,7,9,30,9
"E00176705",103,10,51,14,44,23,7,21,15,18,8,14,19,3
"E00176706",255,41,95,40,92,77,13,51,48,50,7,33,38,12
"E00176707",220,70,56,21,37,19,4,16,20,27,2,20,38,30
"E00176708",149,67,30,10,18,21,3,10,10,11,6,7,9,13
"E00176709",316,7,98,11,182,21,4,175,20,97,7,19,27,66
"E00176710",238,121,53,20,50,17,8,33,17,10,0,7,17,12
"E00176711",737,51,180,32,339,30,1,309,37,144,7,19,22,225
"E00176712",239,13,109,10,154,27,2,109,39,30,2,13,20,26
"E00176713",355,46,133,30,205,38,4,184,30,28,6,9,29,29
"E00176714",145,60,44,7,24,13,3,15,13,11,3,13,14,2
"E00176715",109,67,14,4,12,12,3,3,2,4,2,6,12,4
"E00176716",168,14,55,12,98,21,7,72,22,79,12,43,43,13
"E00176717",121,31,35,23,31,25,10,17,6,33,4,9,6,11
"E00176718",171,67,37,18,26,16,2,16,19,22,4,9,17,20
"E00176719",180,12,72,13,101,32,4,81,26,92,11,45,33,11
"E00176720",209,13,72,11,119,23,13,72,26,90,15,60,40,7
"E00176721",194,13,83,13,114,30,12,87,28,88,12,57,38,18
"E00176722",238,24,93,27,130,40,6,96,34,103,11,68,45,12
"E00176723",236,16,58,7,162,15,7,113,16,113,8,91,38,13
"E00176724",136,22,52,13,72,17,4,63,15,58,3,20,18,14
"E00176725",165,8,59,18,82,21,10,65,22,77,6,46,29,13
"E00176726",350,98,100,28,143,45,8,118,26,44,5,22,25,16
"E00176727",270,89,59,30,80,37,4,59,28,51,6,29,24,28
"E00176728",844,286,293,245,126,196,64,38,82,23,31,43,173,21
"E00176729",197,45,83,26,57,37,14,25,24,19,7,14,22,2
"E00176730",131,32,43,23,37,36,7,23,18,18,6,14,25,2
"E00176731",100,38,21,10,25,7,4,9,8,10,4,3,16,16
"E00176732",280,81,73,37,60,46,9,25,23,34,3,19,20,33
"E00176733",184,54,46,18,42,26,7,15,12,17,4,5,12,31
"E00176734",105,16,35,5,59,13,4,54,11,46,4,11,7,8
"E00176735",191,3,80,15,117,16,4,98,17,86,8,16,25,25
"E00176736",209,8,79,21,143,22,4,113,24,100,8,25,26,26
"E00176737",185,8,68,12,112,17,1,101,10,95,4,28,22,31
"E00176738",94,49,25,5,15,12,1,7,4,2,0,2,8,0
"E00176739",213,4,82,19,138,18,2,117,18,102,11,28,29,33
"E00176740",536,38,115,19,205,20,2,210,21,146,11,9,20,170
"E00176741",188,103,34,13,24,18,4,14,10,16,9,12,21,1
"E00176742",156,17,73,34,60,41,5,29,27,26,4,14,34,17
"E00176743",179,22,67,29,65,46,8,34,21,32,6,22,23,22
"E00176744",445,45,124,19,162,23,3,174,10,89,9,12,18,133
"E00176745",203,40,77,24,62,33,6,37,22,39,6,19,26,26
"E00176746",488,180,136,49,112,65,12,81,37,112,13,47,60,65
"E00176747",109,59,18,8,11,14,1,5,7,3,1,3,6,6
"E00176748",188,6,70,12,112,25,3,100,12,96,7,35,15,21
"E00176749",243,6,74,23,162,25,9,147,22,140,13,61,42,32
"E00176750",194,71,76,35,31,46,13,14,29,13,3,7,22,3
"E00176751",188,37,73,22,69,38,4,37,31,45,12,37,28,10
"E00176752",251,114,53,21,56,34,7,37,21,39,7,17,21,14
"E00176753",153,64,39,26,31,29,5,7,9,4,5,2,17,2
"E00176754",203,90,68,30,28,36,11,6,16,4,4,5,20,5
"E00176755",227,88,76,35,40,37,12,11,24,9,4,15,29,10
"E00176756",202,7,67,12,124,27,5,107,16,111,6,46,24,28
"E00176757",195,32,65,22,103,20,3,78,18,93,12,36,36,19
"E00176758",685,45,244,36,404,44,3,380,64,85,9,12,37,103
"E00176759",175,76,44,23,33,30,6,9,17,7,1,7,12,5
"E00176760",132,59,36,6,27,21,2,4,7,4,2,5,13,2
"E00176761",166,32,70,26,42,33,7,26,22,34,9,20,24,19
"E00176762",155,70,38,26,30,31,2,8,12,7,3,8,10,7
"E00176763",68,18,22,12,12,16,0,9,4,11,3,8,4,9
"E00176764",188,63,60,34,35,48,11,15,24,11,8,13,33,6
"E00176765",182,41,58,22,54,30,3,28,19,27,11,17,15,32
"E00176766",170,4,61,14,107,13,2,84,25,101,7,30,23,24
"E00176767",180,58,55,22,33,34,7,15,15,13,8,13,32,6
"E00176768",458,261,63,23,65,41,10,12,33,22,8,27,42,7
"E00176769",159,4,64,10,97,17,2,82,17,73,6,19,19,24
"E00176770",911,368,264,195,109,189,50,41,79,23,19,37,126,30
"E00176771",595,10,258,33,425,64,6,369,87,37,23,31,56,24
"E00176772",217,32,63,7,119,15,12,69,19,65,11,60,39,7
"E00176773",142,15,68,25,52,30,11,38,30,29,8,28,31,7
"E00176774",87,49,20,8,9,13,3,2,8,3,2,4,10,0
