"GeographyCode","QS801EW0001","QS801EW0002","QS801EW0003","QS801EW0004","QS801EW0005","QS801EW0006","QS801EW0007","QS801EW0008","QS801EW0009","QS801EW0010","QS801EW0011","QS801EW0012","QS801EW0013"
"E00034395",242,227,0,0,1,0,1,2,1,6,3,0,1
"E00034396",307,297,0,0,1,0,0,1,0,3,3,1,1
"E00034397",322,311,0,1,1,0,0,2,1,1,3,0,2
"E00034398",289,275,0,0,0,1,2,2,1,2,3,3,0
"E00034399",337,330,0,0,2,3,1,1,0,0,0,0,0
"E00034400",272,253,0,0,2,2,1,0,0,2,9,2,1
"E00034401",389,374,1,0,1,0,2,1,0,2,2,5,1
"E00034402",285,271,0,0,2,3,0,0,5,1,1,2,0
"E00034403",306,289,0,1,1,0,1,0,6,1,2,4,1
"E00034404",300,290,0,0,2,1,0,1,1,3,2,0,0
"E00034405",349,341,0,0,1,0,1,2,2,2,0,0,0
"E00034406",350,335,0,3,0,1,0,2,7,0,0,2,0
"E00034409",388,379,0,0,5,0,0,1,2,0,1,0,0
"E00034410",320,309,0,0,2,3,0,0,0,0,0,6,0
"E00034412",341,272,0,0,2,4,3,4,3,4,5,12,32
"E00034413",267,261,0,0,0,1,1,0,2,1,1,0,0
"E00034414",285,270,0,1,0,0,0,0,4,1,1,4,4
"E00034415",339,291,0,1,1,0,1,0,3,4,18,14,6
"E00034416",365,356,0,2,0,1,1,1,0,2,1,1,0
"E00034417",291,274,0,0,0,1,0,0,2,4,4,5,1
"E00034418",441,421,0,0,0,2,1,1,0,5,2,9,0
"E00034419",246,238,0,1,1,0,3,0,2,0,1,0,0
"E00034420",240,231,0,0,0,1,0,1,0,0,1,5,1
"E00034421",298,285,0,0,0,0,3,0,2,4,0,4,0
"E00034422",301,288,0,0,1,1,4,0,2,1,4,0,0
"E00034424",249,248,0,0,1,0,0,0,0,0,0,0,0
"E00034425",310,286,0,0,0,0,1,1,2,4,6,8,2
"E00034426",418,392,0,1,0,0,1,4,2,3,11,4,0
"E00034427",235,230,0,0,0,2,0,0,0,0,1,1,1
"E00034428",345,331,0,0,1,0,0,3,2,0,1,7,0
"E00034429",272,270,0,0,0,0,0,0,0,1,1,0,0
"E00034430",290,285,0,0,0,0,1,0,1,0,1,0,2
"E00034431",247,238,0,0,3,1,0,0,0,1,3,0,1
"E00034432",387,367,0,2,3,1,1,0,0,0,10,1,2
"E00034433",287,275,0,0,1,1,3,0,1,6,0,0,0
"E00034434",392,317,0,1,0,4,8,6,9,5,15,14,13
"E00034435",325,310,0,0,1,3,1,1,5,0,2,0,2
"E00034436",303,281,0,1,1,2,4,5,1,3,1,4,0
"E00034437",361,347,0,0,1,1,5,1,2,1,2,1,0
"E00034438",254,231,1,0,2,5,4,1,4,1,4,1,0
"E00034439",279,261,0,1,1,0,7,0,0,1,3,4,1
"E00034440",297,289,0,1,0,1,0,1,3,1,1,0,0
"E00034441",312,301,0,3,2,0,0,2,1,0,1,2,0
"E00034442",286,277,0,0,2,0,0,3,2,1,1,0,0
"E00034443",281,260,0,0,1,5,2,1,4,3,2,0,3
"E00034444",279,270,0,0,0,0,2,3,0,1,2,1,0
"E00034445",288,261,1,1,5,6,5,6,1,1,1,0,0
"E00034446",432,396,1,3,3,7,3,1,5,6,6,1,0
"E00034447",357,330,0,1,4,2,2,2,7,1,0,0,8
"E00034448",261,251,0,1,0,3,2,0,2,1,1,0,0
"E00034449",171,161,1,1,0,2,4,1,0,0,1,0,0
"E00034451",287,275,0,1,1,0,1,1,0,0,4,4,0
"E00034453",255,242,0,0,1,1,1,0,0,3,5,0,2
"E00034454",276,262,0,3,1,5,1,0,0,4,0,0,0
"E00034455",243,233,0,1,1,1,0,0,0,0,4,3,0
"E00034456",252,249,0,0,0,0,1,2,0,0,0,0,0
"E00034457",238,229,0,0,1,3,0,3,0,0,0,2,0
"E00034458",213,205,0,0,2,3,3,0,0,0,0,0,0
"E00034459",299,280,0,2,2,2,0,0,6,0,2,4,1
"E00034460",205,181,0,1,1,12,2,1,2,4,0,1,0
"E00034461",165,147,0,0,2,2,3,2,1,6,2,0,0
"E00034462",243,229,1,1,0,3,4,3,2,0,0,0,0
"E00034463",240,216,1,1,2,6,5,5,0,1,3,0,0
"E00034464",257,244,0,2,2,5,2,1,1,0,0,0,0
"E00034465",269,249,1,0,2,5,4,2,2,2,2,0,0
"E00034466",288,282,0,0,4,0,1,0,1,0,0,0,0
"E00034467",299,289,1,1,1,0,1,0,1,0,2,3,0
"E00034468",291,275,0,1,1,3,3,1,2,1,3,1,0
"E00034469",287,267,0,0,0,2,2,7,1,7,0,1,0
"E00034470",333,294,0,1,6,10,7,2,1,0,1,0,11
"E00034471",293,279,0,1,0,3,1,4,2,0,0,3,0
"E00034472",320,291,0,1,1,3,5,1,9,1,4,2,2
"E00034473",320,299,1,5,2,2,0,4,4,1,0,1,1
"E00034474",346,317,0,0,1,0,0,1,2,5,6,11,3
"E00034475",259,245,0,0,0,1,3,1,3,1,1,3,1
"E00034476",261,248,0,0,3,0,0,0,5,3,2,0,0
"E00034477",336,330,0,0,0,1,1,0,3,0,1,0,0
"E00034478",336,322,0,0,1,5,0,2,4,0,0,2,0
"E00034479",323,298,1,2,4,7,5,0,6,0,0,0,0
"E00034480",208,203,0,1,0,1,0,0,1,2,0,0,0
"E00034481",241,235,0,0,0,1,0,1,1,3,0,0,0
"E00034482",180,172,0,2,2,0,2,0,1,1,0,0,0
"E00034483",288,281,0,0,2,0,0,1,3,1,0,0,0
"E00034484",279,269,0,0,0,1,1,1,0,2,1,3,1
"E00034485",298,287,1,0,1,1,2,0,1,1,4,0,0
"E00165671",381,366,0,0,0,1,3,2,2,2,1,3,1
"E00165713",137,130,0,0,0,2,1,0,1,0,2,1,0
"E00165714",146,144,0,0,1,0,0,0,0,0,1,0,0
"E00165715",394,368,0,1,0,0,1,1,7,5,6,5,0
"E00165716",310,270,0,0,1,0,0,0,6,3,18,10,2
"E00165717",148,145,0,0,1,2,0,0,0,0,0,0,0
"E00165718",398,369,0,1,1,6,5,4,1,2,8,1,0
"E00165719",253,220,2,1,1,3,2,1,4,13,5,1,0
"E00165720",312,285,0,1,0,3,4,4,2,3,4,1,5
"E00165721",145,127,0,0,0,0,5,1,3,3,3,2,1
"E00165722",332,306,0,1,1,0,3,4,4,6,0,6,1
"E00165723",227,203,0,1,0,0,3,0,2,4,7,7,0
"E00165724",361,335,0,1,1,3,0,1,3,4,4,5,4
"E00165725",180,162,0,1,1,3,2,5,3,1,0,1,1
"E00165726",460,450,0,0,2,1,0,0,2,1,2,0,2
"E00165727",174,167,0,0,1,0,0,0,0,1,1,4,0
"E00165729",303,300,0,0,0,1,2,0,0,0,0,0,0
"E00165730",480,426,0,0,2,6,9,5,15,6,6,5,0
"E00165731",260,234,0,1,3,0,0,1,2,1,6,11,1
"E00165758",167,163,1,0,0,0,0,1,1,0,1,0,0
"E00165759",247,222,0,0,1,0,0,0,2,4,6,4,8
"E00165760",189,188,0,1,0,0,0,0,0,0,0,0,0
"E00165762",364,338,0,0,0,2,1,3,2,4,9,0,5
"E00165763",242,240,0,0,0,0,0,0,1,1,0,0,0
"E00176596",235,218,0,0,0,0,0,0,5,2,3,6,1
"E00176597",301,265,0,0,2,0,2,1,4,8,11,8,0
"E00176598",247,233,0,0,1,0,0,2,4,0,6,1,0
"E00176599",208,203,0,1,0,0,0,0,2,0,2,0,0
"E00176600",211,202,0,0,0,2,1,0,2,1,2,1,0
"E00176601",413,383,0,0,0,3,3,2,10,5,4,3,0
"E00176602",123,82,0,1,0,0,1,0,5,14,8,8,4
"E00176603",179,145,0,0,0,0,4,0,6,5,7,10,2
"E00176604",151,129,0,0,0,1,1,0,3,0,3,7,7
"E00176605",200,154,0,0,0,0,0,2,12,6,12,12,2
"E00176606",183,149,0,0,0,1,1,2,4,3,10,12,1
"E00176607",183,156,0,0,0,0,0,2,2,1,8,8,6
"E00176608",208,178,0,0,2,3,0,1,5,3,5,5,6
"E00176609",376,279,0,1,2,4,3,8,18,18,11,20,12
"E00176610",307,272,1,0,0,2,1,6,4,8,3,7,3
"E00176611",196,163,0,0,1,1,2,3,12,1,3,8,2
"E00176612",332,290,0,0,0,1,0,1,7,7,5,19,2
"E00176613",242,194,0,0,1,1,2,1,7,5,15,12,4
"E00176614",554,505,0,1,0,2,3,8,9,8,4,6,8
"E00176615",291,247,0,1,0,1,1,3,12,1,4,8,13
"E00176616",230,195,0,0,0,0,0,1,3,0,6,20,5
"E00176617",862,716,0,0,0,0,1,0,26,5,18,28,68
"E00176618",190,175,0,0,0,0,0,0,0,1,2,7,5
"E00176619",244,197,0,1,1,2,0,3,2,4,7,21,6
"E00176620",262,218,0,1,1,1,2,2,4,5,5,14,9
"E00176621",143,109,0,0,0,1,0,0,2,7,9,8,7
"E00176622",173,139,0,0,0,0,0,1,1,2,4,22,4
"E00176623",110,78,0,1,0,0,0,0,4,4,6,4,13
"E00176624",967,808,0,0,1,0,0,3,18,7,17,65,48
"E00176625",165,125,0,0,0,0,1,3,5,5,10,10,6
"E00176626",228,160,0,0,0,0,1,2,6,8,11,28,12
"E00176627",198,142,0,2,2,5,4,5,4,1,12,15,6
"E00176628",203,139,0,0,0,0,2,3,4,1,12,24,18
"E00176629",213,111,0,0,0,1,2,2,3,5,11,42,36
"E00176630",306,292,0,0,0,1,3,1,1,0,4,3,1
"E00176631",211,206,0,0,0,0,0,1,0,3,0,1,0
"E00176632",253,223,0,0,0,0,0,0,1,10,8,9,2
"E00176633",165,133,0,0,0,2,0,1,1,1,5,14,8
"E00176634",432,260,0,0,0,0,1,1,4,10,5,46,105
"E00176635",253,180,0,0,0,0,1,2,4,1,8,36,21
"E00176636",195,98,0,0,0,0,1,2,5,5,23,42,19
"E00176637",124,88,0,0,1,1,1,1,2,4,7,6,13
"E00176638",207,190,0,0,1,0,1,0,2,6,3,4,0
"E00176639",587,376,0,0,0,0,0,2,13,11,13,22,150
"E00176640",402,283,0,0,0,0,0,5,5,19,30,23,37
"E00176641",119,82,0,0,0,2,2,3,8,5,5,6,6
"E00176642",283,210,0,0,2,0,0,3,6,6,15,21,20
"E00176643",196,140,0,0,0,0,1,2,5,5,7,23,13
"E00176644",194,106,0,0,0,0,0,3,9,9,15,28,24
"E00176645",176,125,0,0,0,0,0,0,5,7,10,17,12
"E00176646",177,85,0,0,0,0,1,3,2,15,13,38,20
"E00176647",208,119,0,0,1,0,0,4,7,8,12,26,31
"E00176648",471,354,0,2,3,2,9,12,29,8,17,18,17
"E00176649",200,191,0,1,2,0,0,1,2,0,3,0,0
"E00176650",200,147,0,0,0,1,2,2,4,4,6,26,8
"E00176651",252,240,0,0,0,0,0,0,6,1,3,2,0
"E00176652",215,149,0,0,0,0,0,0,4,4,15,21,22
"E00176653",429,295,0,0,0,0,1,1,7,7,32,56,30
"E00176654",195,160,0,0,1,0,2,1,11,3,8,5,4
"E00176655",489,192,0,0,0,0,2,2,13,8,19,45,208
"E00176656",198,161,0,0,1,0,0,3,5,9,7,8,4
"E00176657",197,151,0,0,0,1,0,5,3,4,6,18,9
"E00176658",249,167,0,0,1,1,0,6,5,7,12,31,19
"E00176659",335,249,0,0,0,0,0,6,2,2,10,47,19
"E00176660",169,128,0,0,0,0,2,3,4,4,10,8,10
"E00176661",210,95,0,0,0,0,0,1,4,1,5,58,46
"E00176662",331,294,0,0,0,0,3,2,12,3,4,12,1
"E00176663",293,194,0,0,1,0,2,4,17,12,23,28,12
"E00176664",216,201,0,0,0,2,0,1,2,6,0,3,1
"E00176665",444,385,0,0,0,1,0,9,7,19,12,10,1
"E00176666",969,856,0,0,0,0,0,3,27,12,13,13,45
"E00176667",751,652,0,0,1,2,2,5,14,6,21,22,26
"E00176668",479,448,1,2,4,2,2,2,4,0,5,3,6
"E00176669",218,191,0,0,0,1,5,4,7,4,2,1,3
"E00176670",284,251,0,1,0,0,2,1,4,1,10,10,4
"E00176671",327,304,0,3,1,1,1,1,3,0,0,9,4
"E00176672",150,123,0,0,0,0,0,0,1,2,9,7,8
"E00176673",194,172,0,0,1,1,0,2,5,3,2,8,0
"E00176674",195,139,0,0,0,0,0,2,1,4,11,23,15
"E00176675",362,219,0,0,0,1,0,5,16,6,23,41,51
"E00176676",189,103,0,0,1,0,2,5,8,10,11,20,29
"E00176677",310,295,1,0,0,1,2,1,1,1,4,4,0
"E00176678",308,301,0,0,1,0,1,0,5,0,0,0,0
"E00176679",227,142,0,0,0,0,1,4,5,2,12,35,26
"E00176680",250,177,0,0,0,0,0,6,2,5,8,27,25
"E00176681",190,135,0,0,0,1,0,2,7,5,10,12,18
"E00176682",177,126,0,0,0,0,0,6,1,3,5,18,18
"E00176683",180,150,0,0,1,0,0,1,3,4,2,13,6
"E00176684",231,164,0,0,0,0,2,2,7,3,14,27,12
"E00176685",315,273,0,0,0,0,0,0,8,8,5,15,6
"E00176686",187,117,0,0,0,2,0,0,7,2,11,31,17
"E00176687",1305,1100,0,0,0,1,0,3,28,8,26,57,82
"E00176688",1368,938,0,0,0,0,0,1,20,14,16,151,228
"E00176689",886,560,0,0,0,0,0,1,14,9,6,73,223
"E00176690",432,203,0,0,1,0,0,0,5,2,3,55,163
"E00176691",216,168,0,0,1,0,0,2,1,2,4,22,16
"E00176692",240,153,0,0,0,0,0,1,6,2,10,37,31
"E00176693",161,102,0,0,0,0,0,0,2,4,2,37,14
"E00176694",175,128,0,0,2,0,3,0,10,3,5,15,9
"E00176695",230,168,0,0,0,2,1,0,5,3,11,18,22
"E00176696",458,440,0,0,0,1,1,0,2,6,5,3,0
"E00176697",308,288,0,0,1,3,0,0,2,2,1,9,2
"E00176698",611,462,0,0,0,0,0,8,26,15,16,35,49
"E00176699",221,164,0,0,0,0,1,3,8,5,16,20,4
"E00176700",189,115,0,0,1,0,0,4,3,3,9,23,31
"E00176701",246,167,0,0,0,0,1,1,10,13,11,26,17
"E00176702",259,235,0,0,1,3,1,0,10,3,2,4,0
"E00176703",262,231,0,0,1,1,1,2,5,8,7,6,0
"E00176704",214,197,0,1,0,1,0,0,1,0,5,9,0
"E00176705",117,110,0,0,0,0,0,0,2,1,1,2,1
"E00176706",330,315,0,0,0,0,1,2,3,2,5,1,1
"E00176707",269,198,0,0,1,2,2,0,11,1,12,11,31
"E00176708",201,128,0,4,7,2,4,16,20,5,4,4,7
"E00176709",332,197,0,0,0,1,0,0,8,6,12,49,59
"E00176710",245,220,0,0,1,1,3,4,3,1,5,4,3
"E00176711",745,310,0,0,0,0,0,2,20,7,15,102,289
"E00176712",247,189,0,0,0,0,0,3,3,10,9,17,16
"E00176713",367,293,0,1,0,0,0,2,7,4,1,25,34
"E00176714",163,154,0,0,0,1,1,1,1,2,3,0,0
"E00176715",115,103,0,2,1,2,0,1,0,2,2,2,0
"E00176716",176,143,0,0,0,0,0,4,6,8,5,6,4
"E00176717",151,83,0,0,1,3,2,2,9,7,12,26,6
"E00176718",266,143,0,2,5,2,3,15,37,8,29,13,9
"E00176719",202,189,0,0,0,0,0,1,1,2,6,3,0
"E00176720",266,249,1,0,0,0,1,0,5,2,8,0,0
"E00176721",238,218,0,0,0,0,0,1,4,2,5,0,8
"E00176722",307,272,0,0,1,0,4,4,12,5,4,1,4
"E00176723",272,246,0,2,2,2,7,4,6,0,1,2,0
"E00176724",143,117,0,1,0,0,0,1,3,0,3,13,5
"E00176725",178,160,0,1,0,2,2,3,3,1,2,1,3
"E00176726",373,321,0,3,0,0,1,4,4,4,12,15,9
"E00176727",332,241,0,0,1,2,4,3,17,10,14,29,11
"E00176728",861,804,0,0,1,4,2,6,18,2,13,3,8
"E00176729",272,265,0,0,1,2,0,1,1,0,1,0,1
"E00176730",154,145,0,0,2,0,0,1,2,1,3,0,0
"E00176731",139,96,0,0,0,0,2,0,2,7,7,16,9
"E00176732",361,238,0,0,2,3,0,3,30,11,19,34,21
"E00176733",202,126,0,0,1,0,2,8,9,14,17,19,6
"E00176734",109,90,0,0,0,0,0,3,3,0,1,9,3
"E00176735",198,136,0,0,1,1,0,1,9,1,11,20,18
"E00176736",215,167,0,0,0,1,0,1,7,2,6,17,14
"E00176737",185,133,0,0,0,0,0,2,5,2,12,20,11
"E00176738",111,107,0,0,0,0,0,0,1,2,0,0,1
"E00176739",213,156,0,0,0,0,0,0,4,1,10,31,11
"E00176740",542,198,0,0,0,0,0,0,9,5,17,136,177
"E00176741",225,205,0,1,3,2,6,0,1,4,0,2,1
"E00176742",205,181,0,0,0,0,0,4,4,2,6,5,3
"E00176743",230,193,0,0,0,1,0,2,3,3,11,13,4
"E00176744",483,237,0,0,0,0,1,2,7,6,12,67,151
"E00176745",265,222,0,0,1,0,2,0,1,2,11,11,15
"E00176746",563,449,0,1,0,1,2,2,5,13,34,30,26
"E00176747",138,120,0,0,1,0,0,0,0,5,9,2,1
"E00176748",192,137,0,0,0,0,1,3,5,3,8,23,12
"E00176749",248,188,0,0,2,0,2,1,5,1,6,32,11
"E00176750",243,241,0,0,0,1,0,0,0,0,0,1,0
"E00176751",226,203,0,0,0,1,0,0,4,12,2,3,1
"E00176752",280,246,0,0,1,2,0,1,6,7,4,10,3
"E00176753",231,218,0,0,0,1,0,1,2,1,3,4,1
"E00176754",244,236,0,0,1,1,1,0,1,0,2,0,2
"E00176755",280,247,0,0,1,1,0,1,4,13,1,10,2
"E00176756",206,148,0,0,0,0,1,3,8,3,4,25,14
"E00176757",200,166,0,0,0,1,0,0,4,6,6,10,7
"E00176758",705,496,0,0,1,0,0,1,18,6,12,70,101
"E00176759",248,230,0,0,0,0,1,2,0,4,4,5,2
"E00176760",177,167,0,0,1,0,0,0,1,1,6,0,1
"E00176761",230,206,0,0,0,0,1,1,4,9,4,2,3
"E00176762",217,205,0,2,0,0,0,1,0,1,4,4,0
"E00176763",111,94,0,0,0,0,0,0,1,1,11,4,0
"E00176764",257,243,0,0,0,0,0,0,1,6,3,4,0
"E00176765",230,165,0,0,0,1,0,0,2,1,24,20,17
"E00176766",173,115,0,0,0,1,0,1,4,6,11,23,12
"E00176767",211,196,0,0,0,0,2,0,0,3,7,3,0
"E00176768",504,483,1,3,4,0,0,0,1,0,10,2,0
"E00176769",162,127,0,0,0,1,0,4,2,2,7,15,4
"E00176770",952,904,0,0,0,2,3,5,10,13,12,3,0
"E00176771",621,584,0,0,0,0,1,1,4,0,0,0,31
"E00176772",256,238,0,1,2,0,8,0,4,2,1,0,0
"E00176773",169,150,0,0,0,1,0,3,0,3,5,6,1
"E00176774",102,100,0,0,0,0,0,0,1,0,0,1,0
