"GeographyCode","QS112EW0001","QS112EW0002","QS112EW0003","QS112EW0004","QS112EW0005","QS112EW0006","QS112EW0007","QS112EW0008","QS112EW0009","QS112EW0010","QS112EW0011","QS112EW0012","QS112EW0013","QS112EW0014","QS112EW0015","QS112EW0016","QS112EW0017","QS112EW0018","QS112EW0019","QS112EW0020","QS112EW0021","QS112EW0022","QS112EW0023","QS112EW0024","QS112EW0025","QS112EW0026","QS112EW0027","QS112EW0028","QS112EW0029","QS112EW0030","QS112EW0031"
"E00033644",228,26,10,16,183,2,57,2,14,21,20,0,0,0,0,0,26,4,13,6,3,98,37,38,23,19,3,9,0,0,7
"E00033645",251,36,14,22,184,10,58,16,7,18,17,0,0,0,0,0,23,2,16,5,0,93,26,39,28,31,0,17,0,2,12
"E00033646",105,14,4,10,79,2,29,0,10,11,8,0,0,0,0,0,7,0,3,4,0,41,5,24,12,12,0,10,0,0,2
"E00033647",257,24,9,15,224,4,114,12,19,40,43,0,0,0,0,0,43,10,11,19,3,63,22,18,23,9,3,4,0,0,2
"E00033648",259,55,22,33,164,14,65,10,9,20,26,0,0,0,0,0,45,14,6,21,4,40,19,3,18,40,10,0,0,2,28
"E00033649",311,21,0,21,265,0,154,28,28,95,3,0,0,0,0,0,60,24,15,16,5,51,16,29,6,25,10,7,2,0,6
"E00033650",297,53,18,35,207,6,81,20,3,46,12,0,0,0,0,0,44,10,14,17,3,76,26,29,21,37,16,5,0,4,12
"E00033651",141,15,5,10,112,6,33,6,7,9,11,0,0,0,0,0,18,0,9,9,0,55,25,20,10,14,0,7,0,3,4
"E00033652",281,49,18,31,198,8,54,14,15,6,19,0,0,0,0,0,40,2,11,27,0,96,47,19,30,34,13,11,0,4,6
"E00033653",278,24,1,23,219,0,139,30,27,70,12,0,0,0,0,0,48,6,21,21,0,32,13,11,8,35,14,5,0,0,16
"E00033654",212,16,6,10,180,2,77,12,11,38,16,0,0,0,0,0,19,8,0,8,3,82,27,33,22,16,6,0,0,2,8
"E00033655",433,62,16,46,312,10,77,18,15,41,3,0,0,0,0,0,77,14,16,44,3,148,60,60,28,59,30,16,0,6,7
"E00033656",220,22,10,12,186,8,88,4,3,52,29,0,0,0,0,0,21,4,3,14,0,69,12,37,20,12,4,8,0,0,0
"E00033657",210,22,10,12,166,8,60,10,4,37,9,0,0,0,0,0,36,6,9,18,3,62,11,31,20,22,7,4,0,0,11
"E00033658",309,33,5,28,242,6,100,20,33,32,15,0,0,0,0,0,42,12,18,12,0,94,32,34,28,34,10,14,0,0,10
"E00033659",392,43,13,30,294,22,132,22,29,43,38,0,0,0,0,0,49,8,9,32,0,91,25,26,40,55,13,25,0,0,17
"E00033660",303,35,13,22,224,32,66,16,9,19,22,0,0,0,0,0,39,10,13,16,0,87,34,32,21,44,14,17,0,0,13
"E00033662",374,45,21,24,274,22,97,22,16,24,35,0,0,0,0,0,12,2,6,4,0,143,59,52,32,55,22,11,0,0,22
"E00033663",215,77,16,61,115,8,52,6,7,14,25,0,0,0,0,0,26,4,6,16,0,29,11,3,15,23,5,5,0,0,13
"E00033664",233,88,43,45,118,18,59,8,12,18,21,0,0,0,0,0,15,6,9,0,0,26,10,6,10,27,3,22,0,0,2
"E00033665",436,36,15,21,352,8,136,20,34,46,36,3,0,3,0,0,84,16,22,46,0,121,41,45,35,48,21,8,0,2,17
"E00033666",236,73,37,36,148,8,31,4,3,20,4,0,0,0,0,0,23,4,7,8,4,86,33,39,14,15,3,0,0,4,8
"E00033667",284,57,19,38,189,14,83,22,17,14,30,0,0,0,0,0,9,6,0,0,3,83,36,16,31,38,8,12,0,2,16
"E00033668",278,36,9,27,220,12,152,18,14,53,67,0,0,0,0,0,17,6,3,8,0,39,11,9,19,22,5,0,0,0,17
"E00033669",297,36,18,18,217,12,79,14,14,27,24,0,0,0,0,0,25,0,6,13,6,101,38,27,36,44,11,11,0,2,20
"E00033670",289,93,4,89,123,2,48,28,11,0,9,0,0,0,0,0,50,36,3,11,0,23,4,19,0,73,4,0,8,0,61
"E00033672",372,51,14,37,244,6,115,18,36,42,19,0,0,0,0,0,34,18,0,16,0,89,36,39,14,77,11,16,22,2,26
"E00033673",250,52,15,37,143,4,51,12,13,12,14,0,0,0,0,0,13,6,3,4,0,75,31,24,20,55,7,19,3,8,18
"E00033677",225,57,29,28,142,12,68,14,11,4,39,0,0,0,0,0,17,2,3,8,4,45,20,6,19,26,0,5,0,3,18
"E00033678",299,123,36,87,107,4,47,20,12,8,7,0,0,0,0,0,40,34,3,0,3,16,6,0,10,69,7,5,20,0,37
"E00033684",421,94,40,54,280,14,85,14,15,14,42,0,0,0,0,0,41,20,13,8,0,140,23,59,58,47,9,5,4,0,29
"E00033685",321,40,17,23,249,14,87,20,25,24,18,0,0,0,0,0,34,2,7,18,7,114,33,62,19,32,11,5,0,8,8
"E00033686",271,51,19,32,185,8,73,6,8,46,13,0,0,0,0,0,15,8,3,4,0,89,39,24,26,35,3,15,0,2,15
"E00033687",389,56,13,43,282,6,144,18,25,66,35,2,2,0,0,0,24,10,3,8,3,106,34,40,32,51,4,10,5,0,32
"E00033688",265,46,16,30,189,10,64,14,7,20,23,0,0,0,0,0,29,2,10,14,3,86,34,39,13,30,11,4,0,0,15
"E00033689",330,54,30,24,241,12,98,12,8,53,25,0,0,0,0,0,24,2,5,17,0,107,39,41,27,35,11,4,0,8,12
"E00033690",356,65,25,40,194,10,64,18,12,13,21,0,0,0,0,0,26,16,3,4,3,94,33,27,34,97,0,24,11,2,60
"E00033691",216,48,8,40,143,6,73,14,11,25,23,0,0,0,0,0,26,12,3,8,3,38,17,0,21,25,10,5,2,0,8
"E00033692",296,117,8,109,142,2,75,56,9,4,6,0,0,0,0,0,63,60,3,0,0,2,2,0,0,37,4,0,6,0,27
"E00033694",235,51,10,41,175,0,39,8,14,11,6,0,0,0,0,0,17,2,3,9,3,119,33,56,30,9,7,0,0,0,2
"E00033695",304,50,12,38,200,16,61,16,15,17,13,0,0,0,0,0,54,4,12,28,10,69,33,22,14,54,9,22,0,2,21
"E00033696",426,71,30,41,321,24,99,40,10,31,18,0,0,0,0,0,55,16,15,9,15,143,59,40,44,34,9,0,0,2,23
"E00033697",341,44,19,25,280,22,134,20,42,45,27,0,0,0,0,0,53,10,4,36,3,71,16,20,35,17,9,0,0,4,4
"E00033698",410,40,15,25,343,24,151,26,30,47,48,0,0,0,0,0,49,8,12,26,3,119,36,36,47,27,3,10,0,3,11
"E00033699",323,39,19,20,270,16,131,30,23,30,48,0,0,0,0,0,59,14,27,18,0,64,18,24,22,14,0,0,0,4,10
"E00033700",209,34,12,22,165,14,86,18,10,29,29,0,0,0,0,0,23,10,10,0,3,42,21,15,6,10,0,5,0,0,5
"E00033701",363,27,9,18,307,12,225,30,73,78,44,0,0,0,0,0,34,18,0,13,3,36,21,10,5,29,10,10,0,0,9
"E00033702",161,68,38,30,78,4,33,8,9,13,3,0,0,0,0,0,11,4,7,0,0,30,14,3,13,15,3,0,0,0,12
"E00033703",276,106,46,60,142,20,48,6,3,13,26,0,0,0,0,0,29,6,7,16,0,45,7,22,16,28,3,0,0,8,17
"E00033704",393,15,1,14,347,4,243,20,50,130,43,0,0,0,0,0,47,14,25,8,0,53,24,23,6,31,8,21,0,0,2
"E00033705",366,20,5,15,327,4,235,52,66,62,55,0,0,0,0,0,52,10,13,22,7,36,17,6,13,19,10,0,0,0,9
"E00033706",264,47,17,30,181,22,77,10,15,33,19,0,0,0,0,0,11,2,9,0,0,71,20,29,22,36,4,16,0,0,16
"E00033707",241,47,13,34,184,6,94,24,19,26,25,0,0,0,0,0,37,20,9,8,0,47,12,14,21,10,0,3,2,0,5
"E00033708",194,67,22,45,107,14,42,6,3,4,29,0,0,0,0,0,6,6,0,0,0,45,7,13,25,20,0,6,0,6,8
"E00033709",202,22,12,10,162,6,90,2,25,42,21,0,0,0,0,0,20,6,10,4,0,46,11,21,14,18,4,4,0,0,10
"E00033710",307,49,20,29,231,4,129,20,32,36,41,0,0,0,0,0,18,8,6,4,0,80,33,24,23,27,8,13,0,0,6
"E00033711",124,37,10,27,87,8,21,2,3,4,12,0,0,0,0,0,7,4,3,0,0,51,16,23,12,0,0,0,0,0,0
"E00033712",360,17,10,7,311,14,230,22,42,93,73,0,0,0,0,0,14,4,3,4,3,53,21,10,22,32,9,10,0,0,13
"E00033713",271,45,13,32,215,22,116,26,19,54,17,0,0,0,0,0,52,16,21,12,3,25,13,6,6,11,5,0,0,0,6
"E00033715",362,51,4,47,280,6,127,14,44,35,34,0,0,0,0,0,46,24,18,4,0,101,50,35,16,31,9,8,0,2,12
"E00033716",204,80,26,54,110,6,52,10,14,18,10,3,0,0,0,3,29,10,0,14,5,20,6,4,10,14,5,7,0,0,2
"E00033717",239,35,6,29,192,4,120,16,44,60,0,0,0,0,0,0,41,8,25,8,0,27,15,6,6,12,4,3,0,0,5
"E00033718",334,27,2,25,278,10,183,40,47,84,12,0,0,0,0,0,39,28,3,8,0,46,12,23,11,29,18,4,0,0,7
"E00033719",347,25,2,23,300,0,198,34,29,112,23,0,0,0,0,0,57,16,18,23,0,45,18,17,10,22,4,9,0,0,9
"E00033720",324,35,18,17,264,22,166,38,30,44,54,0,0,0,0,0,40,14,12,14,0,36,13,10,13,25,0,4,0,3,18
"E00033721",312,20,2,18,269,6,193,22,74,74,23,0,0,0,0,0,34,10,16,8,0,36,12,13,11,23,12,5,0,0,6
"E00033722",224,23,17,6,187,14,118,28,16,35,39,0,0,0,0,0,10,4,3,0,3,45,8,27,10,14,6,0,0,0,8
"E00033723",372,24,17,7,326,22,210,38,26,87,59,0,0,0,0,0,67,18,9,40,0,27,5,12,10,22,4,6,0,2,10
"E00033724",321,46,25,21,230,10,96,10,23,29,34,0,0,0,0,0,50,2,21,18,9,74,9,31,34,45,23,5,0,0,17
"E00033725",329,53,16,37,239,6,125,28,20,44,33,0,0,0,0,0,29,0,13,10,6,79,18,33,28,37,5,6,0,0,26
"E00033726",230,37,9,28,160,16,95,22,6,38,29,0,0,0,0,0,9,4,0,5,0,40,17,9,14,33,7,5,0,0,21
"E00033727",305,48,24,24,218,12,69,14,15,25,15,0,0,0,0,0,42,4,21,12,5,95,28,22,45,39,17,6,3,0,13
"E00033728",442,13,0,13,382,10,292,42,58,103,89,0,0,0,0,0,43,10,12,21,0,37,10,20,7,47,14,16,0,2,15
"E00033729",231,33,10,23,198,8,98,12,29,24,33,0,0,0,0,0,21,10,3,8,0,71,23,32,16,0,0,0,0,0,0
"E00033730",301,31,15,16,233,12,97,26,22,33,16,0,0,0,0,0,51,16,15,14,6,73,25,24,24,37,3,20,0,4,10
"E00033731",164,43,8,35,115,2,28,4,9,5,10,0,0,0,0,0,38,12,3,17,6,47,16,21,10,6,4,0,0,0,2
"E00033732",276,37,12,25,222,20,99,16,31,26,26,0,0,0,0,0,35,10,15,4,6,68,18,13,37,17,4,0,0,4,9
"E00033733",237,28,9,19,183,6,91,22,12,21,36,0,0,0,0,0,39,12,15,9,3,47,17,17,13,26,0,15,2,4,5
"E00033734",230,42,10,32,175,10,49,6,10,21,12,0,0,0,0,0,58,22,18,18,0,58,28,17,13,13,0,9,0,2,2
"E00033735",111,80,67,13,31,12,11,4,0,0,7,0,0,0,0,0,2,2,0,0,0,6,4,0,2,0,0,0,0,0,0
"E00033736",249,57,14,43,163,8,85,24,15,26,20,0,0,0,0,0,26,10,3,4,9,44,25,9,10,29,8,10,0,0,11
"E00033737",386,40,8,32,287,20,182,28,36,66,52,0,0,0,0,0,37,2,10,19,6,48,13,20,15,59,16,20,0,2,21
"E00033738",188,45,15,30,135,8,56,16,0,18,22,0,0,0,0,0,26,10,3,9,4,45,16,16,13,8,0,0,0,4,4
"E00033739",252,29,10,19,189,8,75,8,27,22,18,0,0,0,0,0,41,16,16,9,0,65,24,22,19,34,9,12,0,0,13
"E00033740",317,48,18,30,223,22,118,24,13,53,28,0,0,0,0,0,35,12,19,4,0,48,18,19,11,46,7,7,0,3,29
"E00033741",281,54,15,39,215,12,93,20,17,41,15,0,0,0,0,0,38,10,9,13,6,72,19,24,29,12,4,0,0,0,8
"E00033742",290,40,8,32,232,18,112,22,14,52,24,0,0,0,0,0,42,16,15,4,7,60,32,16,12,18,3,5,0,0,10
"E00033743",270,32,10,22,227,10,120,16,28,46,30,0,0,0,0,0,30,12,7,8,3,67,23,30,14,11,4,4,3,0,0
"E00033744",356,46,23,23,266,20,126,20,29,47,30,0,0,0,0,0,47,6,9,22,10,73,15,34,24,44,14,6,0,7,17
"E00033745",199,67,44,23,118,30,37,10,14,10,3,0,0,0,0,0,12,2,6,4,0,39,14,11,14,14,8,3,0,0,3
"E00033746",291,36,15,21,225,20,108,18,23,37,30,0,0,0,0,0,20,6,3,11,0,77,22,25,30,30,7,4,0,0,19
"E00033747",364,45,8,37,262,8,87,10,28,24,25,0,0,0,0,0,60,6,15,32,7,107,50,27,30,57,18,15,0,2,22
"E00033748",264,38,19,19,212,14,83,12,19,17,35,0,0,0,0,0,43,10,18,12,3,72,12,28,32,14,12,0,0,0,2
"E00033749",275,39,15,24,190,6,73,18,20,14,21,0,0,0,0,0,36,18,4,11,3,75,13,35,27,46,16,0,0,0,30
"E00033750",353,40,6,34,301,4,222,30,43,105,44,0,0,0,0,0,32,8,12,12,0,43,8,29,6,12,5,0,0,0,7
"E00033752",420,62,18,44,321,12,116,28,31,31,26,0,0,0,0,0,58,24,20,14,0,135,44,65,26,37,8,12,0,6,11
"E00033753",251,25,9,16,209,18,113,30,38,35,10,0,0,0,0,0,39,20,6,9,4,39,15,13,11,17,6,6,0,0,5
"E00033754",307,35,6,29,255,8,161,30,53,55,23,0,0,0,0,0,42,14,3,22,3,44,18,16,10,17,0,6,0,0,11
"E00033755",319,23,6,17,267,8,185,36,34,72,43,0,0,0,0,0,49,14,12,20,3,25,10,11,4,29,5,0,3,0,21
"E00033756",319,31,3,28,275,2,132,22,46,54,10,0,0,0,0,0,71,28,18,25,0,70,37,27,6,13,7,0,0,2,4
"E00033758",251,34,17,17,185,8,88,22,13,24,29,0,0,0,0,0,32,10,6,13,3,57,15,15,27,32,10,0,0,0,22
"E00033759",202,50,34,16,122,14,57,10,9,35,3,0,0,0,0,0,13,0,9,4,0,38,13,14,11,30,6,9,0,2,13
"E00033762",306,35,8,27,210,6,132,28,27,44,33,5,2,3,0,0,20,14,3,0,3,47,27,17,3,61,13,37,0,2,9
"E00033763",331,26,5,21,275,2,169,38,37,75,19,4,0,0,4,0,41,14,6,21,0,59,25,28,6,30,12,15,0,0,3
"E00033764",384,14,4,10,360,6,232,32,63,101,36,0,0,0,0,0,50,20,13,17,0,72,25,28,19,10,0,4,0,0,6
"E00033765",312,43,20,23,236,22,145,24,35,56,30,0,0,0,0,0,32,10,9,9,4,37,20,5,12,33,16,12,0,0,5
"E00033766",388,18,6,12,312,8,238,22,50,125,41,0,0,0,0,0,35,8,15,12,0,31,14,10,7,58,27,21,0,0,10
"E00033767",282,29,5,24,241,12,159,34,45,56,24,0,0,0,0,0,34,14,3,14,3,36,14,16,6,12,3,5,0,0,4
"E00033768",275,35,13,22,223,16,140,24,41,42,33,0,0,0,0,0,30,14,9,4,3,37,10,14,13,17,4,5,0,0,8
"E00033769",207,89,64,25,113,10,65,14,25,19,7,0,0,0,0,0,16,6,3,4,3,22,5,6,11,5,0,5,0,0,0
"E00033770",420,9,0,9,375,2,322,26,77,155,64,0,0,0,0,0,26,14,7,5,0,25,8,11,6,36,5,21,0,0,10
"E00033771",366,18,3,15,318,0,182,34,53,62,33,0,0,0,0,0,62,22,15,22,3,74,16,48,10,30,10,17,0,0,3
"E00033773",279,27,17,10,213,22,139,34,24,43,38,0,0,0,0,0,13,8,0,5,0,39,7,17,15,39,8,13,0,0,18
"E00033774",290,44,17,27,229,16,141,30,27,42,42,0,0,0,0,0,45,18,7,20,0,27,6,3,18,17,13,0,0,0,4
"E00033775",455,53,8,45,354,8,118,20,13,60,25,0,0,0,0,0,94,28,25,31,10,134,53,57,24,48,21,16,0,2,9
"E00033776",293,72,53,19,193,14,99,24,4,26,45,0,0,0,0,0,14,2,3,9,0,66,21,15,30,28,3,15,0,0,10
"E00033777",271,18,3,15,234,32,111,32,28,38,13,0,0,0,0,0,49,10,15,16,8,42,14,24,4,19,5,4,0,0,10
"E00033778",340,32,6,26,300,2,192,24,44,106,18,0,0,0,0,0,76,22,18,29,7,30,13,13,4,8,0,8,0,0,0
"E00033779",284,55,11,44,208,2,100,20,10,52,18,0,0,0,0,0,47,14,14,16,3,59,36,10,13,21,4,4,0,2,11
"E00033780",253,22,9,13,225,20,169,36,34,50,49,0,0,0,0,0,9,6,3,0,0,27,11,6,10,6,4,0,0,2,0
"E00033781",343,85,38,47,225,15,107,18,9,48,32,0,0,0,0,0,43,12,12,13,6,60,24,12,24,33,8,11,0,0,14
"E00033782",299,40,16,24,237,14,136,30,37,44,25,0,0,0,0,0,34,10,13,8,3,53,24,15,14,22,0,6,0,0,16
"E00033783",323,32,11,21,255,8,175,26,34,68,47,0,0,0,0,0,40,4,9,24,3,32,16,6,10,36,10,17,0,2,7
"E00033784",482,57,19,38,386,24,203,26,37,83,57,2,2,0,0,0,80,12,25,40,3,77,23,39,15,39,0,37,0,0,2
"E00033785",298,33,10,23,237,16,141,32,32,27,50,0,0,0,0,0,24,6,10,8,0,56,19,19,18,28,11,5,0,0,12
"E00033786",451,17,0,17,365,4,297,34,71,96,96,0,0,0,0,0,33,8,3,15,7,31,11,18,2,69,13,36,0,0,20
"E00033787",349,21,5,16,302,20,173,38,46,37,52,0,0,0,0,0,47,10,13,21,3,62,15,36,11,26,4,9,0,0,13
"E00033788",318,18,2,16,268,4,191,26,61,89,15,0,0,0,0,0,41,14,9,15,3,32,13,3,16,32,19,11,0,0,2
"E00033789",295,15,9,6,241,20,161,28,30,57,46,0,0,0,0,0,29,14,6,9,0,31,6,21,4,39,18,11,0,0,10
"E00033790",303,21,4,17,276,6,206,24,45,115,22,0,0,0,0,0,32,14,6,12,0,32,19,8,5,6,0,0,0,0,6
"E00033791",363,41,14,27,286,10,87,18,30,24,15,0,0,0,0,0,71,18,18,27,8,118,41,58,19,36,16,14,0,0,6
"E00033792",203,15,3,12,173,2,111,26,30,26,29,0,0,0,0,0,28,12,9,0,7,32,19,8,5,15,7,5,0,0,3
"E00033793",327,44,13,31,248,14,116,6,25,58,27,2,2,0,0,0,39,2,9,21,7,77,18,45,14,35,10,10,0,2,13
"E00033794",287,32,8,24,235,14,96,20,0,48,28,0,0,0,0,0,20,2,6,12,0,105,30,63,12,20,6,12,0,0,2
"E00033795",283,37,13,24,236,6,109,12,16,55,26,2,2,0,0,0,52,12,18,16,6,67,27,14,26,10,3,4,0,0,3
"E00033796",213,27,13,14,167,6,67,14,14,10,29,0,0,0,0,0,45,12,6,22,5,49,12,20,17,19,0,4,0,3,12
"E00033797",236,35,15,20,180,16,76,10,10,33,23,3,0,0,0,3,26,10,7,5,4,59,33,13,13,21,3,10,0,0,8
"E00033798",362,31,20,11,287,24,229,50,37,90,52,0,0,0,0,0,3,0,3,0,0,31,8,10,13,44,5,19,0,0,20
"E00033799",300,32,17,15,217,30,79,12,6,24,37,0,0,0,0,0,46,4,6,27,9,62,19,27,16,51,28,6,0,3,14
"E00033800",201,23,2,21,173,0,107,26,30,48,3,0,0,0,0,0,28,10,9,9,0,38,10,21,7,5,0,0,0,2,3
"E00033801",267,45,22,23,181,26,58,14,6,0,38,0,0,0,0,0,22,8,11,0,3,75,15,33,27,41,9,12,0,2,18
"E00033802",189,24,10,14,128,8,41,8,10,4,19,0,0,0,0,0,43,2,6,28,7,36,4,13,19,37,4,13,0,0,20
"E00033803",267,41,20,21,183,6,58,10,19,8,21,0,0,0,0,0,38,12,7,16,3,81,21,26,34,43,3,15,0,0,25
"E00033804",291,42,17,25,222,20,108,18,27,37,26,0,0,0,0,0,38,4,3,28,3,56,21,23,12,27,9,9,0,0,9
"E00033805",177,56,29,27,85,6,24,8,3,6,7,0,0,0,0,0,14,8,0,6,0,41,10,15,16,36,3,11,0,8,14
"E00033806",190,84,4,80,56,0,10,6,0,4,0,0,0,0,0,0,29,14,3,12,0,17,12,3,2,50,6,7,4,0,33
"E00033807",441,110,13,97,253,6,57,14,16,13,14,0,0,0,0,0,51,22,19,10,0,139,48,64,27,78,15,7,23,2,31
"E00033808",246,36,17,19,158,4,72,4,6,52,10,0,0,0,0,0,10,2,3,5,0,72,8,41,23,52,3,38,0,0,11
"E00033810",264,87,18,69,150,4,71,14,18,39,0,0,0,0,0,0,19,10,9,0,0,56,22,27,7,27,3,22,0,0,2
"E00033811",581,81,23,58,396,6,236,14,46,166,10,0,0,0,0,0,15,4,6,5,0,139,47,54,38,104,17,56,2,2,27
"E00033812",391,79,20,59,286,4,143,14,15,105,9,0,0,0,0,0,11,6,0,5,0,128,49,55,24,26,0,14,5,0,7
"E00033813",534,98,16,82,335,4,176,8,30,130,8,0,0,0,0,0,9,6,3,0,0,146,20,95,31,101,12,48,14,4,23
"E00033814",353,64,12,52,237,4,73,10,6,51,6,0,0,0,0,0,20,4,3,10,3,140,58,51,31,52,23,7,0,2,20
"E00033815",311,85,21,64,188,8,69,14,13,30,12,0,0,0,0,0,24,10,6,8,0,87,44,22,21,38,13,9,0,0,16
"E00033816",313,41,18,23,228,10,101,20,12,58,11,0,0,0,0,0,33,4,3,26,0,84,38,22,24,44,8,16,6,2,12
"E00033818",321,66,42,24,220,4,88,6,12,66,4,0,0,0,0,0,7,4,3,0,0,121,27,69,25,35,10,16,0,0,9
"E00033819",235,90,8,82,104,0,45,4,15,26,0,4,0,0,0,4,20,12,3,5,0,35,19,9,7,41,3,10,9,0,19
"E00033820",251,79,11,68,141,2,82,8,21,46,7,0,0,0,0,0,17,8,6,0,3,40,20,8,12,31,8,0,3,4,16
"E00033821",161,81,23,58,41,2,16,16,0,0,0,0,0,0,0,0,6,6,0,0,0,17,9,3,5,39,4,12,2,4,17
"E00033822",429,42,12,30,319,6,109,4,25,68,12,0,0,0,0,0,44,10,0,25,9,160,57,78,25,68,11,31,0,2,24
"E00033823",167,20,8,12,109,2,63,4,3,50,6,0,0,0,0,0,12,2,0,10,0,32,3,6,23,38,0,24,0,0,14
"E00033824",483,44,6,38,344,4,161,10,34,105,12,0,0,0,0,0,25,2,15,5,3,154,43,98,13,95,24,56,12,0,3
"E00033825",305,40,9,31,212,8,88,8,16,51,13,0,0,0,0,0,23,10,3,10,0,93,38,30,25,53,8,16,0,0,29
"E00033826",275,94,4,90,117,2,40,22,3,0,15,0,0,0,0,0,58,46,12,0,0,17,6,0,11,64,2,0,12,0,50
"E00033827",224,114,6,108,64,2,27,8,6,10,3,2,2,0,0,0,22,22,0,0,0,11,9,0,2,46,10,10,11,0,15
"E00033828",345,59,18,41,232,8,83,12,21,44,6,2,2,0,0,0,37,12,6,16,3,102,43,42,17,54,3,12,6,2,31
"E00033829",207,96,2,94,74,0,15,8,0,0,7,0,0,0,0,0,28,22,6,0,0,31,14,12,5,37,3,11,11,0,12
"E00033832",209,93,11,82,70,2,35,22,10,0,3,0,0,0,0,0,22,22,0,0,0,11,6,3,2,46,6,0,4,2,34
"E00033833",298,132,8,124,137,0,77,16,21,34,6,0,0,0,0,0,24,18,6,0,0,36,21,13,2,29,4,0,5,0,20
"E00033836",118,72,13,59,43,0,18,6,9,0,3,0,0,0,0,0,25,18,3,4,0,0,0,0,0,3,0,0,0,0,3
"E00033837",287,53,13,40,169,8,97,14,27,22,34,0,0,0,0,0,20,6,3,5,6,44,17,4,23,65,25,17,0,2,21
"E00033838",259,28,9,19,212,8,101,18,13,40,30,0,0,0,0,0,21,2,9,10,0,82,17,45,20,19,3,0,0,0,16
"E00033839",519,93,50,43,363,34,185,30,43,48,64,0,0,0,0,0,37,6,0,28,3,107,30,16,61,63,3,11,0,8,41
"E00033840",334,151,5,146,131,0,41,8,3,30,0,0,0,0,0,0,35,16,12,4,3,55,30,13,12,52,0,5,20,0,27
"E00033841",286,78,25,53,159,14,77,14,3,25,35,0,0,0,0,0,8,4,0,4,0,60,13,31,16,49,26,17,0,2,4
"E00033842",368,108,13,95,218,0,121,18,46,54,3,2,2,0,0,0,17,10,3,4,0,78,31,40,7,42,0,8,0,0,34
"E00033843",371,43,15,28,289,6,150,14,16,111,9,0,0,0,0,0,22,2,3,13,4,111,27,56,28,39,14,9,0,0,16
"E00033844",348,50,18,32,245,10,100,8,6,80,6,0,0,0,0,0,11,4,3,4,0,124,37,54,33,53,6,34,0,0,13
"E00033845",213,98,33,65,51,2,25,6,19,0,0,0,0,0,0,0,15,8,3,4,0,9,4,0,5,64,0,0,18,2,44
"E00033846",411,108,35,73,198,2,61,12,6,43,0,0,0,0,0,0,49,40,0,9,0,86,18,41,27,105,3,42,24,0,36
"E00033847",246,65,17,48,119,0,36,10,3,23,0,0,0,0,0,0,9,6,3,0,0,74,27,23,24,62,12,15,19,2,14
"E00033848",383,29,12,17,346,30,252,44,32,114,62,6,2,0,4,0,30,12,9,9,0,28,2,15,11,8,0,0,0,4,4
"E00033849",347,20,11,9,304,34,194,34,33,65,62,0,0,0,0,0,35,12,6,17,0,41,9,14,18,23,4,12,0,0,7
"E00033850",378,41,23,18,298,40,199,28,48,66,57,0,0,0,0,0,30,24,3,0,3,29,12,0,17,39,13,5,0,0,21
"E00033851",291,39,19,20,182,14,107,28,6,46,27,0,0,0,0,0,33,10,11,9,3,28,8,13,7,70,4,4,47,0,15
"E00033852",260,33,18,15,213,18,151,12,27,67,45,0,0,0,0,0,15,4,3,4,4,29,13,6,10,14,0,7,4,0,3
"E00033853",276,35,8,27,215,20,101,42,17,30,12,0,0,0,0,0,40,20,9,4,7,54,16,28,10,26,8,0,0,0,18
"E00033854",373,27,15,12,280,32,194,46,27,76,45,0,0,0,0,0,14,2,0,9,3,40,11,17,12,66,24,22,9,0,11
"E00033855",175,74,40,34,88,6,64,12,10,25,17,0,0,0,0,0,11,8,0,0,3,7,2,3,2,13,0,0,0,2,11
"E00033856",246,134,63,71,95,20,23,8,7,8,0,0,0,0,0,0,21,10,6,5,0,31,14,3,14,17,0,9,0,6,2
"E00033857",248,42,21,21,187,16,122,38,21,41,22,0,0,0,0,0,29,8,12,9,0,20,0,3,17,19,4,5,0,0,10
"E00033859",246,45,8,37,189,22,126,34,16,50,26,3,0,3,0,0,24,10,9,5,0,14,4,0,10,12,0,0,0,3,9
"E00033861",296,94,38,56,185,14,82,30,32,9,11,5,0,0,5,0,44,28,12,4,0,40,10,14,16,17,3,0,4,0,10
"E00033862",294,51,25,26,227,26,128,24,35,46,23,0,0,0,0,0,38,24,6,8,0,35,23,0,12,16,4,0,0,0,12
"E00033863",310,26,10,16,251,34,170,22,24,87,37,2,2,0,0,0,34,18,3,8,5,11,5,0,6,33,9,11,0,0,13
"E00033864",279,29,19,10,229,20,162,28,27,43,64,0,0,0,0,0,29,2,12,15,0,18,12,0,6,21,14,5,0,2,0
"E00033865",368,28,13,15,322,20,225,34,40,76,75,4,4,0,0,0,32,2,16,14,0,41,13,14,14,18,4,10,0,0,4
"E00033866",310,31,22,9,261,30,193,40,31,66,56,0,0,0,0,0,18,8,3,4,3,20,7,7,6,18,9,0,0,0,9
"E00033867",299,30,16,14,233,32,157,26,36,46,49,4,0,0,4,0,11,2,3,0,6,29,7,13,9,36,6,6,0,0,24
"E00033868",333,23,16,7,276,12,193,28,27,84,54,0,0,0,0,0,31,6,10,12,3,40,19,8,13,34,14,4,0,0,16
"E00033869",315,24,20,4,272,26,192,46,21,50,75,0,0,0,0,0,27,2,4,21,0,27,9,10,8,19,3,7,0,0,9
"E00033870",257,120,23,97,121,6,20,10,3,0,7,0,0,0,0,0,18,2,12,4,0,77,24,36,17,16,3,0,0,0,13
