"GeographyCode","QS802EW0001","QS802EW0002","QS802EW0003","QS802EW0004","QS802EW0005","QS802EW0006","QS802EW0007","QS802EW0008","QS802EW0009","QS802EW0010","QS802EW0011","QS802EW0012","QS802EW0013","QS802EW0014","QS802EW0015","QS802EW0016","QS802EW0017","QS802EW0018"
"E00034055",327,286,3,3,4,1,1,0,3,6,8,9,2,0,1,0,0,0
"E00034056",237,219,1,0,1,4,1,0,1,3,1,6,0,0,0,0,0,0
"E00034057",237,212,2,1,1,2,1,1,3,2,5,6,1,0,0,0,0,0
"E00034058",277,240,4,3,2,2,2,2,1,14,1,5,1,0,0,0,0,0
"E00034059",430,409,1,1,4,3,0,0,2,1,2,6,1,0,0,0,0,0
"E00034061",356,337,3,0,2,1,1,0,1,2,2,6,1,0,0,0,0,0
"E00034062",474,368,19,6,2,7,2,3,7,29,11,18,2,0,0,0,0,0
"E00034063",468,411,10,1,1,4,4,8,5,15,5,3,1,0,0,0,0,0
"E00034064",490,430,8,2,1,3,0,3,4,20,6,10,1,0,2,0,0,0
"E00034065",292,272,3,1,0,2,0,0,1,7,2,3,1,0,0,0,0,0
"E00034066",270,238,3,1,0,4,0,2,0,5,3,10,1,0,2,1,0,0
"E00034067",307,273,1,3,0,2,0,1,3,8,4,7,5,0,0,0,0,0
"E00034068",299,227,4,3,4,9,3,6,6,14,4,16,3,0,0,0,0,0
"E00034069",435,318,12,2,1,5,6,6,4,40,24,14,3,0,0,0,0,0
"E00034070",359,182,18,10,8,10,4,5,18,32,33,37,1,1,0,0,0,0
"E00034071",385,345,4,0,0,2,1,4,7,11,5,6,0,0,0,0,0,0
"E00034072",303,262,3,1,0,2,0,0,3,10,14,7,0,0,0,1,0,0
"E00034073",277,183,11,8,4,5,4,5,5,17,9,22,4,0,0,0,0,0
"E00034074",332,296,2,3,4,2,0,3,6,5,3,8,0,0,0,0,0,0
"E00034075",261,227,6,1,0,5,0,0,1,8,5,6,2,0,0,0,0,0
"E00034076",301,214,13,6,5,4,2,6,7,4,14,25,1,0,0,0,0,0
"E00034077",247,224,2,1,1,0,1,4,0,10,2,1,0,0,0,1,0,0
"E00034078",266,236,4,1,3,3,0,1,3,8,4,2,1,0,0,0,0,0
"E00034079",291,249,6,2,0,4,0,6,3,8,8,4,1,0,0,0,0,0
"E00034080",236,216,3,1,1,0,0,1,3,5,2,3,1,0,0,0,0,0
"E00034081",378,312,3,2,1,7,0,6,6,21,7,12,0,0,0,1,0,0
"E00034082",241,224,0,0,0,1,0,0,2,4,4,6,0,0,0,0,0,0
"E00034083",273,217,5,5,1,6,1,1,2,11,6,15,1,0,2,0,0,0
"E00034084",282,149,30,9,7,9,0,4,7,22,19,23,3,0,0,0,0,0
"E00034085",268,215,6,2,2,7,2,1,2,11,9,11,0,0,0,0,0,0
"E00034086",178,119,13,4,1,5,0,2,9,6,10,8,1,0,0,0,0,0
"E00034087",251,210,1,5,2,1,1,3,5,13,6,4,0,0,0,0,0,0
"E00034088",301,241,13,4,1,4,0,6,3,10,8,11,0,0,0,0,0,0
"E00034089",308,265,11,1,1,3,2,3,1,11,2,8,0,0,0,0,0,0
"E00034090",330,266,12,4,2,6,5,2,4,10,5,12,2,0,0,0,0,0
"E00034091",241,187,10,3,1,4,1,6,7,7,8,7,0,0,0,0,0,0
"E00034092",226,168,2,7,2,3,0,4,2,12,12,11,3,0,0,0,0,0
"E00034093",385,307,10,4,1,5,2,5,7,25,6,8,5,0,0,0,0,0
"E00034094",430,349,9,5,0,6,2,2,5,28,11,7,3,1,0,2,0,0
"E00034095",250,221,5,1,0,4,0,4,4,5,2,3,1,0,0,0,0,0
"E00034096",336,298,5,0,1,2,1,1,6,11,5,5,1,0,0,0,0,0
"E00034097",342,304,8,4,2,1,0,0,4,11,4,4,0,0,0,0,0,0
"E00034098",334,292,6,1,2,1,0,3,2,9,9,9,0,0,0,0,0,0
"E00034099",316,278,5,1,0,1,1,1,7,9,4,9,0,0,0,0,0,0
"E00034100",327,297,3,4,1,1,0,3,2,7,1,6,2,0,0,0,0,0
"E00034101",278,261,3,0,0,2,0,0,4,2,1,4,1,0,0,0,0,0
"E00034102",263,243,0,1,0,0,0,4,1,5,6,2,1,0,0,0,0,0
"E00034104",322,290,1,1,1,0,1,2,1,11,5,9,0,0,0,0,0,0
"E00034105",363,287,8,7,8,12,2,3,7,6,11,12,0,0,0,0,0,0
"E00034106",225,194,5,0,3,0,1,4,4,5,9,0,0,0,0,0,0,0
"E00034107",322,284,1,0,0,3,1,4,3,7,2,13,4,0,0,0,0,0
"E00034108",195,174,4,2,0,0,0,0,0,2,5,7,1,0,0,0,0,0
"E00034109",195,172,2,2,0,4,0,0,3,3,1,7,1,0,0,0,0,0
"E00034110",309,268,6,2,1,3,5,1,1,5,4,13,0,0,0,0,0,0
"E00034111",267,244,7,1,0,0,0,0,0,3,7,5,0,0,0,0,0,0
"E00034113",305,299,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"E00034114",316,306,1,1,0,1,0,2,0,0,1,4,0,0,0,0,0,0
"E00034115",293,279,1,1,1,4,0,0,1,1,0,4,0,0,1,0,0,0
"E00034116",337,315,4,0,0,2,1,2,4,3,1,4,1,0,0,0,0,0
"E00034117",272,250,0,0,0,6,1,1,1,3,3,5,2,0,0,0,0,0
"E00034118",222,209,2,0,0,0,0,1,0,5,3,0,2,0,0,0,0,0
"E00034119",293,286,2,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0
"E00034120",279,271,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
"E00034121",287,267,5,2,0,3,0,0,1,1,2,4,2,0,0,0,0,0
"E00034122",327,318,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
"E00034123",362,345,2,1,0,2,0,0,4,0,3,5,0,0,0,0,0,0
"E00034124",337,318,4,5,1,1,0,0,0,1,4,2,1,0,0,0,0,0
"E00034125",294,277,5,1,0,0,0,0,0,5,3,3,0,0,0,0,0,0
"E00034126",371,364,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"E00034127",350,325,5,1,2,2,1,0,3,3,4,3,1,0,0,0,0,0
"E00034130",288,272,2,1,0,2,0,1,0,1,4,5,0,0,0,0,0,0
"E00034131",379,355,3,0,3,0,0,0,2,4,4,7,1,0,0,0,0,0
"E00034132",189,183,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"E00034133",248,242,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"E00034134",311,308,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00034135",221,220,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00034136",335,315,2,3,0,2,0,0,0,1,4,6,2,0,0,0,0,0
"E00034137",269,244,2,2,1,4,1,1,2,3,6,2,0,0,0,1,0,0
"E00034138",306,285,0,0,0,2,0,3,2,2,4,6,2,0,0,0,0,0
"E00034139",299,296,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"E00034140",234,230,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"E00034141",228,217,3,0,0,1,0,0,0,2,3,2,0,0,0,0,0,0
"E00034142",388,374,4,1,0,2,1,0,0,3,1,2,0,0,0,0,0,0
"E00034143",312,301,3,1,1,0,0,1,0,1,1,2,1,0,0,0,0,0
"E00034144",361,343,1,0,0,5,0,2,1,4,2,2,1,0,0,0,0,0
"E00034145",250,236,2,1,1,1,0,0,0,0,5,4,0,0,0,0,0,0
"E00034146",310,293,6,1,0,1,2,0,0,1,3,3,0,0,0,0,0,0
"E00034147",247,240,1,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0
"E00034148",409,396,3,2,0,0,0,0,1,2,1,4,0,0,0,0,0,0
"E00034149",280,269,1,0,1,2,0,1,0,2,0,4,0,0,0,0,0,0
"E00034150",208,204,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034151",305,288,4,2,1,0,0,0,0,2,4,3,1,0,0,0,0,0
"E00034152",298,292,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"E00034153",312,309,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"E00034154",341,334,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
"E00034155",398,380,7,1,0,0,0,1,0,4,2,3,0,0,0,0,0,0
"E00034156",271,257,0,4,0,0,0,2,1,0,1,6,0,0,0,0,0,0
"E00034157",293,286,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
"E00034158",335,326,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0
"E00034159",289,278,2,0,0,1,0,1,0,1,2,2,1,0,1,0,0,0
"E00034160",267,260,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0
"E00034161",264,249,0,0,0,0,0,0,1,4,7,3,0,0,0,0,0,0
"E00034162",369,352,1,0,0,2,0,0,0,2,8,4,0,0,0,0,0,0
"E00034163",253,235,3,2,0,2,0,0,0,2,2,7,0,0,0,0,0,0
"E00034164",338,320,1,0,0,0,0,1,0,3,8,5,0,0,0,0,0,0
"E00034165",263,252,0,1,0,2,0,0,0,0,1,5,0,0,0,2,0,0
"E00034167",394,377,0,1,1,1,2,0,0,5,4,3,0,0,0,0,0,0
"E00034168",331,327,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"E00034169",287,259,1,0,0,4,0,0,1,9,6,4,1,2,0,0,0,0
"E00034170",304,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034171",244,224,0,0,0,0,1,1,1,5,5,6,1,0,0,0,0,0
"E00034172",290,283,0,0,0,1,0,1,0,4,1,0,0,0,0,0,0,0
"E00034173",243,229,2,1,0,1,0,0,0,4,3,3,0,0,0,0,0,0
"E00034174",251,240,3,1,0,1,0,0,1,0,2,2,1,0,0,0,0,0
"E00034175",248,233,2,0,0,0,0,0,1,7,2,2,1,0,0,0,0,0
"E00034176",162,158,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
"E00034177",267,247,2,0,1,1,0,0,1,6,5,3,1,0,0,0,0,0
"E00034178",295,290,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0
"E00034180",360,331,4,4,1,4,1,1,1,2,3,7,1,0,0,0,0,0
"E00034182",133,122,0,1,0,0,1,1,0,2,4,2,0,0,0,0,0,0
"E00034184",252,241,2,0,0,0,0,0,1,1,1,6,0,0,0,0,0,0
"E00034185",238,233,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"E00034187",221,198,0,0,0,2,1,1,2,9,6,2,0,0,0,0,0,0
"E00034188",335,333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00034189",276,274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034190",257,248,3,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0
"E00034191",239,229,1,0,1,0,1,0,1,4,0,2,0,0,0,0,0,0
"E00034192",352,345,2,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0
"E00034193",283,274,1,2,0,1,1,0,0,2,1,0,1,0,0,0,0,0
"E00034194",246,242,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0
"E00034195",236,210,3,1,2,3,0,0,0,9,3,5,0,0,0,0,0,0
"E00034196",337,334,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"E00034197",317,307,0,0,1,3,0,0,0,1,1,3,1,0,0,0,0,0
"E00034199",322,273,8,3,3,4,2,0,5,8,6,8,1,0,1,0,0,0
"E00034200",531,368,4,1,2,5,2,12,39,79,8,4,4,0,1,2,0,0
"E00034201",262,160,1,3,3,5,0,10,8,25,27,18,2,0,0,0,0,0
"E00034202",287,243,4,3,3,4,1,1,1,8,9,8,2,0,0,0,0,0
"E00034203",395,297,13,2,2,2,0,5,22,26,19,6,1,0,0,0,0,0
"E00034208",267,198,10,1,2,2,1,6,4,7,21,10,3,1,1,0,0,0
"E00034209",168,124,0,1,0,1,1,5,2,6,8,16,4,0,0,0,0,0
"E00034211",243,206,3,2,2,1,3,2,3,11,4,6,0,0,0,0,0,0
"E00034212",253,200,2,0,0,4,2,6,9,9,15,5,1,0,0,0,0,0
"E00034213",439,358,11,3,5,2,1,2,6,11,16,21,3,0,0,0,0,0
"E00034215",136,121,0,1,0,0,0,0,3,5,5,1,0,0,0,0,0,0
"E00034216",451,285,21,7,8,6,0,7,14,34,29,33,3,1,2,1,0,0
"E00034219",279,211,11,1,1,2,1,3,4,14,7,23,0,1,0,0,0,0
"E00034221",283,254,5,3,2,2,0,0,0,1,3,11,2,0,0,0,0,0
"E00034222",350,242,3,2,0,10,4,11,10,31,17,18,1,1,0,0,0,0
"E00034223",237,171,4,4,0,8,0,4,2,8,11,23,1,0,1,0,0,0
"E00034224",383,333,5,1,0,3,0,1,8,17,6,8,1,0,0,0,0,0
"E00034225",323,265,6,1,2,3,0,1,10,18,9,7,1,0,0,0,0,0
"E00034227",360,295,2,0,2,2,1,6,13,22,8,5,3,0,1,0,0,0
"E00034228",400,260,10,6,5,1,1,9,17,55,27,7,2,0,0,0,0,0
"E00034230",423,328,3,4,3,3,1,6,13,38,15,7,2,0,0,0,0,0
"E00034231",358,270,8,1,0,5,0,1,7,21,26,14,5,0,0,0,0,0
"E00034234",359,337,0,1,1,4,0,0,0,6,2,8,0,0,0,0,0,0
"E00034235",339,332,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
"E00034236",286,280,0,1,0,0,0,1,1,1,0,2,0,0,0,0,0,0
"E00034237",310,298,2,0,0,2,0,0,2,4,0,1,1,0,0,0,0,0
"E00034238",140,134,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0
"E00034239",349,315,3,2,2,4,1,1,0,6,5,8,2,0,0,0,0,0
"E00034240",286,272,2,0,0,3,0,1,4,0,2,1,1,0,0,0,0,0
"E00034241",293,281,1,0,0,0,0,0,1,4,3,3,0,0,0,0,0,0
"E00034242",277,261,5,1,0,3,0,1,0,3,2,1,0,0,0,0,0,0
"E00034243",431,411,4,0,2,0,0,1,0,2,4,4,3,0,0,0,0,0
"E00034244",321,304,5,2,1,0,0,0,1,3,4,1,0,0,0,0,0,0
"E00034245",297,281,2,0,2,0,0,0,2,2,5,3,0,0,0,0,0,0
"E00034246",284,271,3,1,0,2,0,1,0,1,1,2,2,0,0,0,0,0
"E00034247",255,249,1,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0
"E00034248",205,199,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0
"E00034249",289,266,5,3,0,2,0,0,1,4,2,4,2,0,0,0,0,0
"E00034250",388,370,5,1,1,1,1,0,1,3,3,2,0,0,0,0,0,0
"E00034251",277,185,5,1,0,2,0,3,4,25,22,22,8,0,0,0,0,0
"E00034252",447,384,9,2,4,9,1,1,5,15,5,11,1,0,0,0,0,0
"E00034253",429,407,5,1,0,5,0,1,0,3,2,5,0,0,0,0,0,0
"E00034254",323,307,2,0,0,0,1,0,2,6,0,3,2,0,0,0,0,0
"E00034255",337,317,3,3,0,2,0,1,0,3,3,3,1,1,0,0,0,0
"E00034256",336,319,4,3,1,1,1,1,0,0,2,4,0,0,0,0,0,0
"E00034257",298,287,1,2,0,0,0,0,1,0,1,6,0,0,0,0,0,0
"E00034258",340,333,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"E00034259",316,294,8,0,0,0,1,0,0,6,3,3,1,0,0,0,0,0
"E00034260",266,247,2,2,1,1,0,0,0,5,3,4,1,0,0,0,0,0
"E00034261",291,288,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034262",295,287,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0
"E00034263",230,216,3,2,0,1,0,0,2,1,1,3,1,0,0,0,0,0
"E00034264",315,302,0,2,1,0,0,0,0,2,4,3,0,0,1,0,0,0
"E00034265",549,533,2,1,1,0,0,0,0,4,3,5,0,0,0,0,0,0
"E00034266",311,306,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"E00034267",269,258,1,1,0,1,0,0,1,1,1,4,1,0,0,0,0,0
"E00034268",462,409,9,4,2,4,1,3,1,6,5,15,3,0,0,0,0,0
"E00034269",204,178,0,3,4,1,0,0,0,5,7,6,0,0,0,0,0,0
"E00034270",357,301,2,1,0,2,0,1,6,27,9,7,1,0,0,0,0,0
"E00034271",301,287,3,2,0,1,0,1,2,2,1,2,0,0,0,0,0,0
"E00034272",329,274,8,3,1,4,0,1,1,15,10,12,0,0,0,0,0,0
"E00034273",158,133,2,1,3,2,1,0,0,4,7,5,0,0,0,0,0,0
"E00034274",216,151,5,3,0,5,2,3,0,16,19,12,0,0,0,0,0,0
"E00034275",295,287,1,0,1,1,0,1,0,3,0,1,0,0,0,0,0,0
"E00034276",310,286,2,1,2,2,0,0,1,0,6,10,0,0,0,0,0,0
"E00034277",247,238,1,1,0,1,0,0,1,3,1,1,0,0,0,0,0,0
"E00034278",335,296,2,1,1,1,1,0,3,6,14,7,3,0,0,0,0,0
"E00034279",305,208,3,0,0,2,3,1,7,32,30,15,3,0,1,0,0,0
"E00034280",187,167,0,1,0,2,0,1,2,3,5,4,0,0,1,0,1,0
"E00034281",170,127,3,0,1,0,0,1,6,14,11,6,1,0,0,0,0,0
"E00034282",419,374,9,6,0,3,0,0,3,4,14,6,0,0,0,0,0,0
"E00034283",387,349,0,2,2,0,0,3,2,12,9,7,1,0,0,0,0,0
"E00034284",289,259,3,0,1,0,0,0,0,13,10,2,1,0,0,0,0,0
"E00034285",313,309,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"E00034286",325,317,3,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0
"E00034287",279,264,7,0,0,2,0,0,0,1,3,0,2,0,0,0,0,0
"E00034288",304,302,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E00034289",226,204,2,1,1,1,1,1,0,3,6,6,0,0,0,0,0,0
"E00034290",298,268,5,2,0,0,1,1,1,8,7,4,0,0,1,0,0,0
"E00034291",221,198,3,5,0,0,0,6,0,6,0,2,1,0,0,0,0,0
"E00034292",268,254,2,2,1,1,0,2,0,1,2,1,2,0,0,0,0,0
"E00034293",267,258,3,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
"E00034294",567,525,7,1,0,1,2,2,0,9,4,14,2,0,0,0,0,0
"E00034295",228,198,8,0,0,2,1,1,0,5,4,7,1,0,1,0,0,0
"E00034296",321,312,2,0,1,0,0,0,0,1,1,3,0,1,0,0,0,0
"E00034297",288,265,3,3,0,1,0,0,2,9,2,2,1,0,0,0,0,0
"E00034298",323,307,1,1,1,1,0,0,0,5,4,3,0,0,0,0,0,0
"E00034299",253,239,2,0,0,0,0,1,2,6,2,1,0,0,0,0,0,0
"E00034300",244,242,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"E00034301",266,212,7,2,1,1,1,4,1,7,12,16,2,0,0,0,0,0
"E00034302",289,277,2,2,0,0,0,0,1,3,1,3,0,0,0,0,0,0
"E00034303",259,248,1,1,0,2,0,0,0,0,2,3,2,0,0,0,0,0
"E00034304",259,232,2,0,0,0,0,2,2,9,10,0,2,0,0,0,0,0
"E00034305",285,265,2,1,0,3,1,3,4,1,1,1,2,0,0,1,0,0
"E00034306",315,280,4,1,0,0,0,0,0,11,10,7,1,0,1,0,0,0
"E00034307",244,229,5,0,0,1,0,0,1,5,0,3,0,0,0,0,0,0
"E00034308",353,332,3,2,0,3,0,1,0,2,6,3,1,0,0,0,0,0
"E00034309",292,272,4,1,0,2,0,0,3,0,2,6,1,1,0,0,0,0
"E00034310",337,287,6,1,5,3,2,0,7,11,8,4,2,1,0,0,0,0
"E00034311",298,242,0,0,6,1,0,0,7,9,23,8,2,0,0,0,0,0
"E00034312",302,288,1,0,0,0,0,0,0,5,5,2,1,0,0,0,0,0
"E00034313",332,296,3,1,1,0,0,0,1,9,10,11,0,0,0,0,0,0
"E00034314",259,236,2,2,0,2,2,0,0,9,0,6,0,0,0,0,0,0
"E00034315",228,226,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00034316",273,261,2,0,2,0,0,0,0,4,2,2,0,0,0,0,0,0
"E00034317",391,364,1,1,1,0,0,1,1,4,9,8,1,0,0,0,0,0
"E00034318",285,276,1,0,0,1,0,1,0,4,1,0,1,0,0,0,0,0
"E00034319",310,298,2,0,1,1,0,0,0,3,3,2,0,0,0,0,0,0
"E00034320",180,173,2,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0
"E00034321",109,107,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"E00034322",288,282,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0
"E00034323",298,291,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"E00034324",296,290,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0
"E00034325",275,267,0,1,0,0,0,0,0,4,1,2,0,0,0,0,0,0
"E00034326",256,235,3,0,1,2,1,0,2,4,4,4,0,0,0,0,0,0
"E00034327",272,260,0,0,1,2,0,1,0,1,3,4,0,0,0,0,0,0
"E00034328",336,309,4,1,3,1,0,1,2,2,5,7,0,0,1,0,0,0
"E00034329",244,237,0,1,0,1,0,0,0,1,0,0,3,0,1,0,0,0
"E00034330",231,226,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"E00034331",271,260,2,1,0,0,0,1,1,1,3,1,1,0,0,0,0,0
"E00034332",324,309,3,0,2,1,0,1,0,3,1,4,0,0,0,0,0,0
"E00034333",300,290,4,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0
"E00034334",207,205,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034335",254,247,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0
"E00034336",228,216,1,1,1,1,0,2,2,0,1,3,0,0,0,0,0,0
"E00034337",350,336,2,1,1,1,0,1,2,2,2,2,0,0,0,0,0,0
"E00034338",273,265,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"E00034339",302,288,2,0,0,2,0,0,1,1,3,4,1,0,0,0,0,0
"E00034340",230,224,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0
"E00034341",342,329,2,2,1,1,2,0,0,0,4,1,0,0,0,0,0,0
"E00034342",224,215,2,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0
"E00034343",258,247,3,0,0,1,0,0,1,4,0,2,0,0,0,0,0,0
"E00034344",277,258,5,1,1,1,0,1,1,5,2,2,0,0,0,0,0,0
"E00034345",232,182,4,2,1,4,1,6,3,12,7,8,2,0,0,0,0,0
"E00034346",111,108,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"E00034347",230,216,2,1,1,0,0,1,0,3,3,3,0,0,0,0,0,0
"E00034348",246,241,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0
"E00034349",301,292,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0
"E00034350",252,233,2,4,0,0,0,1,0,2,5,5,0,0,0,0,0,0
"E00034351",332,272,8,2,0,1,0,0,1,15,15,16,2,0,0,0,0,0
"E00034352",268,267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034353",277,272,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"E00034354",258,237,1,0,0,0,0,1,2,14,3,0,0,0,0,0,0,0
"E00034355",322,315,0,0,1,1,0,0,0,2,1,1,1,0,0,0,0,0
"E00034356",136,127,0,0,0,1,0,1,1,2,1,3,0,0,0,0,0,0
"E00034358",362,345,6,0,0,1,0,2,1,3,3,1,0,0,0,0,0,0
"E00034359",253,229,5,1,0,2,0,0,0,3,5,5,1,1,1,0,0,0
"E00034360",177,157,2,0,0,1,0,1,3,7,3,1,2,0,0,0,0,0
"E00034361",198,193,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
"E00034362",225,222,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"E00034363",263,242,1,1,0,3,0,1,3,3,5,2,0,1,1,0,0,0
"E00034364",216,188,1,0,0,2,0,5,2,9,4,3,2,0,0,0,0,0
"E00034365",308,295,3,0,0,1,0,0,6,2,0,1,0,0,0,0,0,0
"E00034366",345,312,4,2,4,4,1,0,1,4,2,11,0,0,0,0,0,0
"E00034368",271,228,5,2,0,2,0,1,0,8,8,15,2,0,0,0,0,0
"E00034369",255,231,2,0,0,1,0,1,3,6,5,6,0,0,0,0,0,0
"E00034371",246,244,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00034372",274,266,2,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0
"E00034373",204,195,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0
"E00034374",265,244,4,2,1,1,0,1,0,3,5,4,0,0,0,0,0,0
"E00034375",424,417,2,0,0,1,0,1,0,1,0,0,0,0,2,0,0,0
"E00034376",341,329,1,1,0,0,1,0,1,2,3,2,1,0,0,0,0,0
"E00034377",322,308,2,0,0,1,0,1,0,2,4,2,2,0,0,0,0,0
"E00034378",324,316,2,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0
"E00034379",348,337,1,1,0,1,0,1,1,1,2,3,0,0,0,0,0,0
"E00034380",335,331,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
"E00034381",570,560,2,1,1,1,0,0,0,2,0,3,0,0,0,0,0,0
"E00034382",358,313,4,1,1,0,6,0,6,15,4,8,0,0,0,0,0,0
"E00034383",467,451,2,3,0,1,0,0,0,1,2,4,3,0,0,0,0,0
"E00034384",330,290,9,1,1,0,0,1,5,8,2,10,1,1,1,0,0,0
"E00034386",399,345,5,3,1,1,0,8,2,11,10,10,3,0,0,0,0,0
"E00034387",240,225,2,1,0,1,0,1,0,1,7,2,0,0,0,0,0,0
"E00034388",262,250,4,2,1,1,0,0,0,1,3,0,0,0,0,0,0,0
"E00034389",208,202,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
"E00034390",363,356,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
"E00034391",387,381,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,0
"E00034392",336,334,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"E00034393",260,256,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"E00034394",290,288,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"E00034395",242,227,1,0,1,1,0,0,0,3,1,6,2,0,0,0,0,0
"E00034396",307,297,1,1,0,1,0,0,0,2,3,2,0,0,0,0,0,0
"E00034397",322,311,3,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0
"E00034398",289,275,4,0,1,0,0,1,0,2,2,3,1,0,0,0,0,0
"E00034399",337,330,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
"E00034400",272,253,4,1,0,1,1,0,2,1,4,4,1,0,0,0,0,0
"E00034401",389,374,0,2,0,0,0,0,0,3,5,4,1,0,0,0,0,0
"E00034402",285,271,1,1,0,0,0,2,0,2,6,2,0,0,0,0,0,0
"E00034403",306,289,3,0,1,2,0,0,1,3,3,4,0,0,0,0,0,0
"E00034404",300,290,2,1,0,0,0,0,2,2,0,3,0,0,0,0,0,0
"E00034405",349,341,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"E00034406",350,335,2,1,0,2,0,0,0,9,0,1,0,0,0,0,0,0
"E00034409",388,379,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
"E00034410",320,309,0,2,1,1,0,1,1,0,1,4,0,0,0,0,0,0
"E00034412",341,272,10,5,1,3,0,1,7,11,11,20,0,0,0,0,0,0
"E00034413",267,261,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0
"E00034414",285,270,0,0,1,0,2,1,2,4,5,0,0,0,0,0,0,0
