"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00034369",221,56,16,103,5,6,19,16,25.3393665158371,7.23981900452489,46.606334841629,2.26244343891403,2.71493212669683,8.5972850678733,7.23981900452489
"E00034371",199,42,10,89,4,9,29,16,21.105527638191,5.0251256281407,44.7236180904523,2.01005025125628,4.52261306532663,14.572864321608,8.04020100502512
"E00034372",216,52,14,97,4,13,17,19,24.0740740740741,6.48148148148148,44.9074074074074,1.85185185185185,6.01851851851852,7.87037037037037,8.7962962962963
"E00034373",181,28,10,106,0,7,14,16,15.4696132596685,5.52486187845304,58.5635359116022,0,3.86740331491713,7.73480662983425,8.83977900552486
"E00034374",220,56,12,99,3,6,23,21,25.4545454545455,5.45454545454545,45,1.36363636363636,2.72727272727273,10.4545454545455,9.54545454545455
"E00034375",358,196,36,93,2,2,10,19,54.7486033519553,10.0558659217877,25.9776536312849,0.558659217877095,0.558659217877095,2.79329608938547,5.3072625698324
"E00034376",271,114,20,85,4,6,12,30,42.0664206642066,7.38007380073801,31.3653136531365,1.4760147601476,2.2140221402214,4.4280442804428,11.070110701107
"E00034377",266,128,24,79,7,4,17,7,48.1203007518797,9.02255639097744,29.6992481203008,2.63157894736842,1.50375939849624,6.39097744360902,2.63157894736842
"E00034378",256,98,32,87,1,5,18,15,38.28125,12.5,33.984375,0.390625,1.953125,7.03125,5.859375
"E00034379",286,102,36,93,6,9,21,19,35.6643356643357,12.5874125874126,32.5174825174825,2.0979020979021,3.14685314685315,7.34265734265734,6.64335664335664
"E00034380",269,136,38,65,2,4,14,10,50.5576208178439,14.1263940520446,24.1635687732342,0.743494423791822,1.48698884758364,5.20446096654275,3.71747211895911
"E00034381",427,208,62,106,2,6,18,25,48.711943793911,14.519906323185,24.824355971897,0.468384074941452,1.40515222482436,4.21545667447307,5.85480093676815
"E00034382",294,86,38,122,1,9,25,13,29.2517006802721,12.9251700680272,41.4965986394558,0.340136054421769,3.06122448979592,8.50340136054422,4.42176870748299
"E00034383",353,142,42,123,3,9,19,15,40.2266288951841,11.8980169971671,34.8441926345609,0.84985835694051,2.54957507082153,5.38243626062323,4.24929178470255
"E00034384",248,80,34,91,5,10,14,14,32.258064516129,13.7096774193548,36.6935483870968,2.01612903225806,4.03225806451613,5.64516129032258,5.64516129032258
"E00034386",339,78,22,179,5,23,21,11,23.0088495575221,6.48967551622419,52.8023598820059,1.47492625368732,6.78466076696165,6.19469026548673,3.24483775811209
"E00034387",206,40,20,99,1,10,26,10,19.4174757281553,9.70873786407767,48.0582524271845,0.485436893203883,4.85436893203883,12.621359223301,4.85436893203883
"E00034388",212,44,16,87,3,4,32,26,20.7547169811321,7.54716981132075,41.0377358490566,1.41509433962264,1.88679245283019,15.0943396226415,12.2641509433962
"E00034389",182,90,18,52,1,2,8,11,49.4505494505495,9.89010989010989,28.5714285714286,0.549450549450549,1.0989010989011,4.3956043956044,6.04395604395604
"E00034390",296,106,26,114,3,13,14,20,35.8108108108108,8.78378378378378,38.5135135135135,1.01351351351351,4.39189189189189,4.72972972972973,6.75675675675676
"E00034391",317,150,40,87,2,8,18,12,47.3186119873817,12.6182965299685,27.4447949526814,0.630914826498423,2.52365930599369,5.6782334384858,3.78548895899054
"E00034392",248,110,32,70,4,7,14,11,44.3548387096774,12.9032258064516,28.2258064516129,1.61290322580645,2.82258064516129,5.64516129032258,4.43548387096774
"E00034393",215,104,18,56,0,2,21,14,48.3720930232558,8.37209302325581,26.046511627907,0,0.930232558139535,9.76744186046512,6.51162790697674
"E00034394",243,114,24,76,0,5,17,7,46.9135802469136,9.87654320987654,31.2757201646091,0,2.05761316872428,6.99588477366255,2.88065843621399
"E00034395",185,46,32,68,4,10,21,4,24.8648648648649,17.2972972972973,36.7567567567568,2.16216216216216,5.40540540540541,11.3513513513514,2.16216216216216
"E00034396",248,96,22,97,2,7,12,12,38.7096774193548,8.87096774193548,39.1129032258064,0.806451612903226,2.82258064516129,4.83870967741935,4.83870967741935
"E00034397",261,102,34,82,3,5,18,17,39.0804597701149,13.0268199233716,31.4176245210728,1.14942528735632,1.91570881226054,6.89655172413793,6.51340996168582
"E00034398",246,96,34,74,0,8,20,14,39.0243902439024,13.8211382113821,30.0813008130081,0,3.2520325203252,8.13008130081301,5.69105691056911
"E00034399",281,102,40,85,0,5,31,18,36.2989323843416,14.2348754448399,30.2491103202847,0,1.77935943060498,11.0320284697509,6.40569395017794
"E00034400",224,64,26,89,1,6,20,18,28.5714285714286,11.6071428571429,39.7321428571429,0.446428571428571,2.67857142857143,8.92857142857143,8.03571428571429
"E00034401",290,90,26,115,4,7,31,17,31.0344827586207,8.96551724137931,39.6551724137931,1.37931034482759,2.41379310344828,10.6896551724138,5.86206896551724
"E00034402",248,88,24,93,6,5,14,18,35.4838709677419,9.67741935483871,37.5,2.41935483870968,2.01612903225806,5.64516129032258,7.25806451612903
"E00034403",267,108,32,79,4,4,26,14,40.4494382022472,11.9850187265918,29.5880149812734,1.49812734082397,1.49812734082397,9.73782771535581,5.2434456928839
"E00034404",226,104,24,65,1,5,12,15,46.0176991150442,10.6194690265487,28.7610619469027,0.442477876106195,2.21238938053097,5.30973451327434,6.63716814159292
"E00034405",291,110,40,101,0,6,19,15,37.8006872852234,13.745704467354,34.7079037800687,0,2.06185567010309,6.52920962199313,5.15463917525773
"E00034406",282,94,50,98,0,7,16,17,33.3333333333333,17.7304964539007,34.7517730496454,0,2.4822695035461,5.67375886524823,6.02836879432624
"E00034409",320,144,24,91,4,4,21,32,45,7.5,28.4375,1.25,1.25,6.5625,10
"E00034410",249,102,32,71,0,2,26,16,40.9638554216867,12.85140562249,28.5140562248996,0,0.803212851405622,10.4417670682731,6.42570281124498
"E00034412",288,62,12,153,12,9,31,9,21.5277777777778,4.16666666666667,53.125,4.16666666666667,3.125,10.7638888888889,3.125
"E00034413",209,82,18,73,3,4,12,17,39.2344497607655,8.61244019138756,34.9282296650718,1.43540669856459,1.91387559808612,5.74162679425837,8.13397129186603
"E00034414",221,62,40,75,4,5,15,20,28.0542986425339,18.0995475113122,33.9366515837104,1.80995475113122,2.26244343891403,6.78733031674208,9.04977375565611
"E00034415",283,56,24,148,4,15,23,13,19.7879858657244,8.48056537102473,52.2968197879859,1.41342756183746,5.30035335689046,8.12720848056537,4.59363957597173
"E00034416",289,134,21,90,3,5,16,20,46.3667820069204,7.26643598615917,31.1418685121107,1.03806228373702,1.73010380622837,5.5363321799308,6.9204152249135
"E00034417",208,42,32,90,0,13,20,11,20.1923076923077,15.3846153846154,43.2692307692308,0,6.25,9.61538461538462,5.28846153846154
"E00034418",332,134,50,112,5,6,13,12,40.3614457831325,15.0602409638554,33.7349397590361,1.50602409638554,1.80722891566265,3.91566265060241,3.6144578313253
"E00034419",204,78,22,72,2,4,16,10,38.2352941176471,10.7843137254902,35.2941176470588,0.980392156862745,1.96078431372549,7.84313725490196,4.90196078431373
"E00034420",205,94,24,56,1,1,17,12,45.8536585365854,11.7073170731707,27.3170731707317,0.48780487804878,0.48780487804878,8.29268292682927,5.85365853658537
"E00034421",250,120,24,73,4,3,15,11,48,9.6,29.2,1.6,1.2,6,4.4
"E00034422",247,80,28,83,4,11,15,26,32.3886639676113,11.336032388664,33.6032388663968,1.61943319838057,4.45344129554656,6.07287449392713,10.5263157894737
"E00034424",209,64,12,79,3,7,17,27,30.622009569378,5.74162679425837,37.799043062201,1.43540669856459,3.34928229665072,8.13397129186603,12.9186602870813
"E00034425",260,94,20,94,6,4,19,23,36.1538461538462,7.69230769230769,36.1538461538462,2.30769230769231,1.53846153846154,7.30769230769231,8.84615384615385
"E00034426",347,60,52,170,5,14,30,16,17.2910662824208,14.985590778098,48.9913544668588,1.44092219020173,4.03458213256484,8.64553314121038,4.61095100864553
"E00034427",206,52,16,69,2,9,31,27,25.2427184466019,7.76699029126214,33.495145631068,0.970873786407767,4.36893203883495,15.0485436893204,13.1067961165049
"E00034428",266,86,30,116,3,6,18,7,32.3308270676692,11.2781954887218,43.609022556391,1.12781954887218,2.25563909774436,6.76691729323308,2.63157894736842
"E00034429",224,62,18,82,1,10,27,24,27.6785714285714,8.03571428571429,36.6071428571429,0.446428571428571,4.46428571428571,12.0535714285714,10.7142857142857
"E00034430",227,54,18,106,0,9,26,14,23.7885462555066,7.9295154185022,46.6960352422907,0,3.9647577092511,11.4537444933921,6.16740088105727
"E00034431",198,68,45,51,1,4,17,12,34.3434343434343,22.7272727272727,25.7575757575758,0.505050505050505,2.02020202020202,8.58585858585858,6.06060606060606
"E00034432",305,100,48,109,4,12,16,16,32.7868852459016,15.7377049180328,35.7377049180328,1.31147540983607,3.9344262295082,5.24590163934426,5.24590163934426
"E00034433",241,140,16,54,6,4,11,10,58.0912863070539,6.63900414937759,22.4066390041494,2.4896265560166,1.6597510373444,4.5643153526971,4.149377593361
"E00034434",319,200,16,82,3,1,5,12,62.6959247648903,5.01567398119122,25.705329153605,0.940438871473354,0.313479623824451,1.56739811912226,3.76175548589342
"E00034435",274,162,24,55,1,4,9,19,59.1240875912409,8.75912408759124,20.0729927007299,0.364963503649635,1.45985401459854,3.28467153284672,6.93430656934307
"E00034436",265,132,22,62,7,4,16,22,49.811320754717,8.30188679245283,23.3962264150943,2.64150943396226,1.50943396226415,6.0377358490566,8.30188679245283
"E00034437",304,92,34,116,0,10,24,28,30.2631578947368,11.1842105263158,38.1578947368421,0,3.28947368421053,7.89473684210526,9.21052631578947
"E00034438",214,108,24,44,1,4,11,22,50.4672897196262,11.214953271028,20.5607476635514,0.467289719626168,1.86915887850467,5.14018691588785,10.2803738317757
"E00034439",246,94,36,72,2,8,16,18,38.2113821138211,14.6341463414634,29.2682926829268,0.813008130081301,3.2520325203252,6.50406504065041,7.31707317073171
"E00034440",244,114,24,69,2,5,8,22,46.7213114754098,9.83606557377049,28.2786885245902,0.819672131147541,2.04918032786885,3.27868852459016,9.01639344262295
"E00034441",243,132,22,50,2,4,10,23,54.320987654321,9.05349794238683,20.5761316872428,0.823045267489712,1.64609053497942,4.11522633744856,9.46502057613169
"E00034442",244,106,34,68,0,9,15,12,43.4426229508197,13.9344262295082,27.8688524590164,0,3.68852459016393,6.14754098360656,4.91803278688525
"E00034443",248,124,14,64,4,4,12,26,50,5.64516129032258,25.8064516129032,1.61290322580645,1.61290322580645,4.83870967741935,10.4838709677419
"E00034444",249,124,28,53,1,6,17,20,49.7991967871486,11.2449799196787,21.285140562249,0.401606425702811,2.40963855421687,6.82730923694779,8.03212851405623
"E00034445",242,132,18,62,2,5,9,14,54.5454545454545,7.43801652892562,25.6198347107438,0.826446280991736,2.06611570247934,3.71900826446281,5.78512396694215
"E00034446",361,192,24,86,9,4,16,30,53.185595567867,6.64819944598338,23.8227146814404,2.49307479224377,1.10803324099723,4.43213296398892,8.31024930747922
"E00034447",269,158,22,66,6,1,4,12,58.7360594795539,8.17843866171004,24.5353159851301,2.23048327137546,0.371747211895911,1.48698884758364,4.46096654275093
"E00034448",225,144,14,49,0,1,9,8,64,6.22222222222222,21.7777777777778,0,0.444444444444444,4,3.55555555555556
"E00034449",155,78,10,30,3,3,6,25,50.3225806451613,6.45161290322581,19.3548387096774,1.93548387096774,1.93548387096774,3.87096774193548,16.1290322580645
"E00034451",220,52,28,91,3,12,20,14,23.6363636363636,12.7272727272727,41.3636363636364,1.36363636363636,5.45454545454545,9.09090909090909,6.36363636363636
"E00034453",231,70,30,70,2,6,21,32,30.3030303030303,12.987012987013,30.3030303030303,0.865800865800866,2.5974025974026,9.09090909090909,13.8528138528139
"E00034454",276,58,16,64,0,9,68,61,21.0144927536232,5.79710144927536,23.1884057971014,0,3.26086956521739,24.6376811594203,22.1014492753623
"E00034455",209,106,22,53,0,3,8,17,50.7177033492823,10.5263157894737,25.3588516746411,0,1.43540669856459,3.82775119617225,8.13397129186603
"E00034456",219,96,30,65,2,5,6,15,43.8356164383562,13.6986301369863,29.6803652968037,0.91324200913242,2.28310502283105,2.73972602739726,6.84931506849315
"E00034457",211,122,16,42,1,2,7,21,57.8199052132701,7.58293838862559,19.9052132701422,0.4739336492891,0.947867298578199,3.3175355450237,9.95260663507109
"E00034458",188,94,12,41,3,1,15,22,50,6.38297872340426,21.8085106382979,1.59574468085106,0.531914893617021,7.97872340425532,11.7021276595745
"E00034459",254,136,10,57,4,6,16,25,53.5433070866142,3.93700787401575,22.4409448818898,1.5748031496063,2.36220472440945,6.2992125984252,9.84251968503937
"E00034460",191,118,10,23,2,3,11,24,61.7801047120419,5.23560209424084,12.0418848167539,1.04712041884817,1.57068062827225,5.75916230366492,12.565445026178
"E00034461",154,48,8,50,6,7,21,14,31.1688311688312,5.19480519480519,32.4675324675325,3.8961038961039,4.54545454545455,13.6363636363636,9.09090909090909
"E00034462",216,130,12,41,1,6,9,17,60.1851851851852,5.55555555555556,18.9814814814815,0.462962962962963,2.77777777777778,4.16666666666667,7.87037037037037
"E00034463",194,134,4,35,1,3,1,16,69.0721649484536,2.06185567010309,18.0412371134021,0.515463917525773,1.54639175257732,0.515463917525773,8.24742268041237
"E00034464",235,134,14,49,5,3,6,24,57.0212765957447,5.95744680851064,20.8510638297872,2.12765957446809,1.27659574468085,2.5531914893617,10.2127659574468
"E00034465",236,154,4,47,2,1,2,26,65.2542372881356,1.69491525423729,19.9152542372881,0.847457627118644,0.423728813559322,0.847457627118644,11.0169491525424
"E00034466",249,142,24,45,3,3,13,19,57.0281124497992,9.63855421686747,18.0722891566265,1.20481927710843,1.20481927710843,5.22088353413655,7.63052208835341
"E00034467",245,160,14,49,3,0,8,11,65.3061224489796,5.71428571428571,20,1.22448979591837,0,3.26530612244898,4.48979591836735
"E00034468",249,116,34,63,4,4,10,18,46.5863453815261,13.6546184738956,25.3012048192771,1.60642570281124,1.60642570281124,4.01606425702811,7.2289156626506
"E00034469",227,160,10,47,0,1,2,7,70.4845814977974,4.40528634361234,20.704845814978,0,0.440528634361234,0.881057268722467,3.08370044052863
"E00034470",281,178,18,62,2,1,5,15,63.3451957295374,6.40569395017794,22.0640569395018,0.711743772241993,0.355871886120996,1.77935943060498,5.33807829181495
"E00034471",256,146,20,50,2,3,8,27,57.03125,7.8125,19.53125,0.78125,1.171875,3.125,10.546875
"E00034472",263,74,34,112,2,9,21,11,28.1368821292776,12.9277566539924,42.5855513307985,0.760456273764259,3.42205323193916,7.98479087452472,4.18250950570342
"E00034473",273,172,16,53,1,2,6,23,63.003663003663,5.86080586080586,19.4139194139194,0.366300366300366,0.732600732600733,2.1978021978022,8.42490842490843
"E00034474",281,60,28,125,3,14,22,29,21.3523131672598,9.9644128113879,44.4839857651246,1.06761565836299,4.98220640569395,7.82918149466192,10.3202846975089
"E00034475",209,52,30,79,2,7,33,6,24.8803827751196,14.3540669856459,37.799043062201,0.956937799043062,3.34928229665072,15.7894736842105,2.87081339712919
"E00034476",224,96,30,43,2,6,11,36,42.8571428571429,13.3928571428571,19.1964285714286,0.892857142857143,2.67857142857143,4.91071428571429,16.0714285714286
"E00034477",260,158,18,51,3,2,13,15,60.7692307692308,6.92307692307692,19.6153846153846,1.15384615384615,0.769230769230769,5,5.76923076923077
"E00034478",295,100,30,77,2,7,29,50,33.8983050847458,10.1694915254237,26.1016949152542,0.677966101694915,2.3728813559322,9.83050847457627,16.9491525423729
"E00034479",278,160,22,65,2,3,9,17,57.5539568345324,7.9136690647482,23.3812949640288,0.719424460431655,1.07913669064748,3.23741007194245,6.11510791366906
"E00034480",201,54,10,47,1,12,55,22,26.865671641791,4.97512437810945,23.3830845771144,0.497512437810945,5.97014925373134,27.363184079602,10.9452736318408
"E00034481",202,48,12,95,1,8,23,15,23.7623762376238,5.94059405940594,47.029702970297,0.495049504950495,3.96039603960396,11.3861386138614,7.42574257425743
"E00034482",164,30,12,32,2,6,41,41,18.2926829268293,7.31707317073171,19.5121951219512,1.21951219512195,3.65853658536585,25,25
"E00034483",254,74,24,109,0,7,19,21,29.1338582677165,9.44881889763779,42.9133858267717,0,2.75590551181102,7.48031496062992,8.26771653543307
"E00034484",248,72,22,100,4,9,23,18,29.0322580645161,8.87096774193548,40.3225806451613,1.61290322580645,3.62903225806452,9.2741935483871,7.25806451612903
"E00034485",242,94,32,74,1,3,14,24,38.8429752066116,13.2231404958678,30.5785123966942,0.413223140495868,1.2396694214876,5.78512396694215,9.91735537190083
"E00165671",314,106,36,121,5,13,19,14,33.7579617834395,11.4649681528662,38.5350318471338,1.59235668789809,4.14012738853503,6.05095541401274,4.45859872611465
"E00165713",108,60,8,26,3,3,3,5,55.5555555555556,7.40740740740741,24.0740740740741,2.77777777777778,2.77777777777778,2.77777777777778,4.62962962962963
"E00165714",123,64,6,38,1,3,3,8,52.0325203252033,4.8780487804878,30.8943089430894,0.813008130081301,2.4390243902439,2.4390243902439,6.50406504065041
"E00165715",339,56,36,187,10,15,25,10,16.5191740412979,10.6194690265487,55.1622418879056,2.94985250737463,4.42477876106195,7.37463126843658,2.94985250737463
"E00165716",266,50,22,138,3,15,26,12,18.796992481203,8.27067669172932,51.8796992481203,1.12781954887218,5.6390977443609,9.77443609022556,4.51127819548872
"E00165717",138,72,8,38,1,0,11,8,52.1739130434783,5.79710144927536,27.536231884058,0.72463768115942,0,7.97101449275362,5.79710144927536
"E00165718",348,168,46,88,2,3,15,26,48.2758620689655,13.2183908045977,25.2873563218391,0.574712643678161,0.862068965517241,4.31034482758621,7.47126436781609
"E00165719",192,52,10,84,2,7,31,6,27.0833333333333,5.20833333333333,43.75,1.04166666666667,3.64583333333333,16.1458333333333,3.125
"E00165720",268,74,38,125,2,6,8,15,27.6119402985075,14.1791044776119,46.6417910447761,0.746268656716418,2.23880597014925,2.98507462686567,5.59701492537313
"E00165721",113,72,10,21,1,0,5,4,63.716814159292,8.84955752212389,18.5840707964602,0.884955752212389,0,4.42477876106195,3.53982300884956
"E00165722",291,74,32,149,2,2,20,12,25.4295532646048,10.9965635738832,51.2027491408935,0.687285223367698,0.687285223367698,6.87285223367698,4.12371134020619
"E00165723",183,86,16,55,4,5,7,10,46.9945355191257,8.7431693989071,30.0546448087432,2.18579234972678,2.73224043715847,3.82513661202186,5.46448087431694
"E00165724",306,100,50,110,2,6,25,13,32.6797385620915,16.3398692810458,35.9477124183007,0.65359477124183,1.96078431372549,8.16993464052288,4.2483660130719
"E00165725",153,82,18,31,3,3,7,9,53.5947712418301,11.7647058823529,20.2614379084967,1.96078431372549,1.96078431372549,4.57516339869281,5.88235294117647
"E00165726",384,124,24,147,5,13,33,38,32.2916666666667,6.25,38.28125,1.30208333333333,3.38541666666667,8.59375,9.89583333333333
"E00165727",149,54,16,53,1,7,8,10,36.241610738255,10.738255033557,35.5704697986577,0.671140939597315,4.69798657718121,5.36912751677852,6.71140939597315
"E00165729",277,154,14,65,0,7,18,19,55.5956678700361,5.05415162454874,23.4657039711191,0,2.52707581227437,6.49819494584837,6.85920577617329
"E00165730",374,212,28,100,7,4,12,11,56.6844919786096,7.48663101604278,26.7379679144385,1.8716577540107,1.06951871657754,3.20855614973262,2.94117647058824
"E00165731",224,50,44,104,4,5,7,10,22.3214285714286,19.6428571428571,46.4285714285714,1.78571428571429,2.23214285714286,3.125,4.46428571428571
"E00165758",140,76,12,34,0,4,3,11,54.2857142857143,8.57142857142857,24.2857142857143,0,2.85714285714286,2.14285714285714,7.85714285714286
"E00165759",190,84,24,54,3,5,13,7,44.2105263157895,12.6315789473684,28.4210526315789,1.57894736842105,2.63157894736842,6.8421052631579,3.68421052631579
"E00165760",185,36,16,58,1,5,30,39,19.4594594594595,8.64864864864865,31.3513513513514,0.540540540540541,2.7027027027027,16.2162162162162,21.0810810810811
"E00165762",294,120,32,94,2,6,18,22,40.8163265306122,10.8843537414966,31.9727891156463,0.680272108843537,2.04081632653061,6.12244897959184,7.48299319727891
"E00165763",200,50,20,80,1,8,19,22,25,10,40,0.5,4,9.5,11
"E00176596",205,48,34,78,2,8,19,16,23.4146341463415,16.5853658536585,38.0487804878049,0.975609756097561,3.90243902439024,9.26829268292683,7.80487804878049
"E00176597",230,72,16,79,4,7,32,20,31.304347826087,6.95652173913043,34.3478260869565,1.73913043478261,3.04347826086957,13.9130434782609,8.69565217391304
"E00176598",188,80,42,51,2,4,8,1,42.5531914893617,22.3404255319149,27.1276595744681,1.06382978723404,2.12765957446809,4.25531914893617,0.531914893617021
"E00176599",169,56,14,69,2,3,13,12,33.1360946745562,8.28402366863905,40.8284023668639,1.18343195266272,1.77514792899408,7.69230769230769,7.10059171597633
"E00176600",160,30,34,77,0,6,12,1,18.75,21.25,48.125,0,3.75,7.5,0.625
"E00176601",270,138,48,60,6,5,7,6,51.1111111111111,17.7777777777778,22.2222222222222,2.22222222222222,1.85185185185185,2.59259259259259,2.22222222222222
"E00176602",109,10,14,71,5,2,4,3,9.1743119266055,12.8440366972477,65.1376146788991,4.58715596330275,1.8348623853211,3.6697247706422,2.75229357798165
"E00176603",169,24,44,86,1,0,12,2,14.2011834319527,26.0355029585799,50.887573964497,0.591715976331361,0,7.10059171597633,1.18343195266272
"E00176604",146,14,40,79,3,2,7,1,9.58904109589041,27.3972602739726,54.1095890410959,2.05479452054794,1.36986301369863,4.79452054794521,0.684931506849315
"E00176605",191,24,58,95,1,4,8,1,12.565445026178,30.3664921465969,49.738219895288,0.523560209424084,2.09424083769634,4.18848167539267,0.523560209424084
"E00176606",174,30,36,86,2,9,6,5,17.2413793103448,20.6896551724138,49.4252873563218,1.14942528735632,5.17241379310345,3.44827586206897,2.8735632183908
"E00176607",174,20,42,102,2,3,4,1,11.4942528735632,24.1379310344828,58.6206896551724,1.14942528735632,1.72413793103448,2.29885057471264,0.574712643678161
"E00176608",202,26,62,89,1,5,18,1,12.8712871287129,30.6930693069307,44.0594059405941,0.495049504950495,2.47524752475248,8.91089108910891,0.495049504950495
"E00176609",231,58,8,97,10,13,24,21,25.1082251082251,3.46320346320346,41.991341991342,4.32900432900433,5.62770562770563,10.3896103896104,9.09090909090909
"E00176610",276,44,16,133,5,14,36,28,15.9420289855072,5.79710144927536,48.1884057971014,1.81159420289855,5.07246376811594,13.0434782608696,10.1449275362319
"E00176611",186,14,6,160,2,1,1,2,7.52688172043011,3.2258064516129,86.0215053763441,1.0752688172043,0.537634408602151,0.537634408602151,1.0752688172043
"E00176612",308,48,16,225,2,4,4,9,15.5844155844156,5.19480519480519,73.0519480519481,0.649350649350649,1.2987012987013,1.2987012987013,2.92207792207792
"E00176613",218,8,26,166,8,5,4,1,3.6697247706422,11.9266055045872,76.1467889908257,3.6697247706422,2.29357798165138,1.8348623853211,0.458715596330275
"E00176614",526,34,20,453,3,4,6,6,6.4638783269962,3.80228136882129,86.1216730038023,0.570342205323194,0.760456273764259,1.14068441064639,1.14068441064639
"E00176615",272,28,20,210,2,2,8,2,10.2941176470588,7.35294117647059,77.2058823529412,0.735294117647059,0.735294117647059,2.94117647058824,0.735294117647059
"E00176616",151,4,40,97,4,1,5,0,2.64900662251656,26.4900662251656,64.2384105960265,2.64900662251656,0.662251655629139,3.3112582781457,0
"E00176617",846,14,6,817,3,0,6,0,1.6548463356974,0.709219858156028,96.5721040189125,0.354609929078014,0,0.709219858156028,0
"E00176618",171,42,16,83,4,2,10,14,24.5614035087719,9.35672514619883,48.5380116959064,2.33918128654971,1.16959064327485,5.84795321637427,8.18713450292398
"E00176619",235,28,30,164,1,3,7,2,11.9148936170213,12.7659574468085,69.7872340425532,0.425531914893617,1.27659574468085,2.97872340425532,0.851063829787234
"E00176620",250,38,26,161,1,4,11,9,15.2,10.4,64.4,0.4,1.6,4.4,3.6
"E00176621",134,12,32,83,2,2,3,0,8.95522388059701,23.8805970149254,61.9402985074627,1.49253731343284,1.49253731343284,2.23880597014925,0
"E00176622",168,24,32,96,1,5,10,0,14.2857142857143,19.047619047619,57.1428571428571,0.595238095238095,2.97619047619048,5.95238095238095,0
"E00176623",98,12,16,62,1,2,5,0,12.2448979591837,16.3265306122449,63.265306122449,1.02040816326531,2.04081632653061,5.10204081632653,0
"E00176624",190,20,26,109,1,9,12,13,10.5263157894737,13.6842105263158,57.3684210526316,0.526315789473684,4.73684210526316,6.31578947368421,6.8421052631579
"E00176625",160,32,26,86,3,8,5,0,20,16.25,53.75,1.875,5,3.125,0
"E00176626",221,30,46,118,11,8,8,0,13.5746606334842,20.8144796380091,53.393665158371,4.97737556561086,3.61990950226244,3.61990950226244,0
"E00176627",183,34,22,98,3,2,16,8,18.5792349726776,12.0218579234973,53.551912568306,1.63934426229508,1.09289617486339,8.7431693989071,4.37158469945355
"E00176628",194,10,36,135,4,0,9,0,5.15463917525773,18.5567010309278,69.5876288659794,2.06185567010309,0,4.63917525773196,0
"E00176629",190,22,26,130,4,3,5,0,11.5789473684211,13.6842105263158,68.4210526315789,2.10526315789474,1.57894736842105,2.63157894736842,0
"E00176630",265,128,22,77,1,6,12,19,48.3018867924528,8.30188679245283,29.0566037735849,0.377358490566038,2.26415094339623,4.52830188679245,7.16981132075472
"E00176631",172,68,14,61,1,3,8,17,39.5348837209302,8.13953488372093,35.4651162790698,0.581395348837209,1.74418604651163,4.65116279069767,9.88372093023256
"E00176632",185,86,28,54,2,1,6,8,46.4864864864865,15.1351351351351,29.1891891891892,1.08108108108108,0.540540540540541,3.24324324324324,4.32432432432432
"E00176633",139,28,20,79,1,4,4,3,20.1438848920863,14.3884892086331,56.8345323741007,0.719424460431655,2.87769784172662,2.87769784172662,2.15827338129496
"E00176634",418,6,8,396,4,1,2,1,1.43540669856459,1.91387559808612,94.7368421052632,0.956937799043062,0.239234449760766,0.478468899521531,0.239234449760766
"E00176635",215,20,30,154,6,2,3,0,9.30232558139535,13.953488372093,71.6279069767442,2.7906976744186,0.930232558139535,1.3953488372093,0
"E00176636",164,18,24,112,3,3,4,0,10.9756097560976,14.6341463414634,68.2926829268293,1.82926829268293,1.82926829268293,2.4390243902439,0
"E00176637",119,10,12,84,2,2,8,1,8.40336134453782,10.0840336134454,70.5882352941177,1.68067226890756,1.68067226890756,6.72268907563025,0.840336134453782
"E00176638",202,32,40,100,7,2,17,4,15.8415841584158,19.8019801980198,49.5049504950495,3.46534653465347,0.99009900990099,8.41584158415842,1.98019801980198
"E00176639",115,4,8,97,2,1,3,0,3.47826086956522,6.95652173913043,84.3478260869565,1.73913043478261,0.869565217391304,2.60869565217391,0
"E00176640",322,90,30,161,5,5,16,15,27.9503105590062,9.3167701863354,50,1.5527950310559,1.5527950310559,4.96894409937888,4.6583850931677
"E00176641",102,12,4,65,3,3,9,6,11.7647058823529,3.92156862745098,63.7254901960784,2.94117647058824,2.94117647058824,8.82352941176471,5.88235294117647
"E00176642",277,26,78,149,9,6,8,1,9.38628158844765,28.158844765343,53.7906137184115,3.24909747292419,2.16606498194946,2.88808664259928,0.36101083032491
"E00176643",193,20,36,122,4,7,3,1,10.3626943005181,18.6528497409326,63.2124352331606,2.07253886010363,3.62694300518135,1.55440414507772,0.518134715025907
"E00176644",181,18,22,121,7,6,7,0,9.94475138121547,12.1546961325967,66.8508287292818,3.86740331491713,3.31491712707182,3.86740331491713,0
"E00176645",172,14,42,99,7,6,2,2,8.13953488372093,24.4186046511628,57.5581395348837,4.06976744186047,3.48837209302326,1.16279069767442,1.16279069767442
"E00176646",164,14,28,110,5,4,3,0,8.53658536585366,17.0731707317073,67.0731707317073,3.04878048780488,2.4390243902439,1.82926829268293,0
"E00176647",201,24,30,136,5,3,3,0,11.9402985074627,14.9253731343284,67.6616915422886,2.48756218905473,1.49253731343284,1.49253731343284,0
