"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E01006767",1787,1673,1616,1583,11,10,12,0,0,0,1,0,0,9,47,46,7,0,2,2,0,0,3,39,2,29,1,7,1,0,1,63,0,39,12,26,1,22,3,0,6,7,6,2,41,15,0,15,11,11,0,0,14,0,10,0,4,0,1,0,1,0,6,2,1,1,2,1,1,0,1,4,0,4,3,1,0,0
"E01006768",1359,1273,1221,1180,4,18,19,0,0,0,0,0,1,13,38,36,2,0,0,1,0,1,0,34,0,26,0,8,2,0,2,14,2,5,0,5,0,7,0,1,3,3,0,0,66,39,3,36,13,11,1,1,10,1,8,1,0,0,4,3,1,0,6,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0
"E01006769",1270,1233,1212,1183,3,12,14,0,0,0,0,0,2,7,12,10,7,0,5,0,0,0,2,3,0,3,0,0,2,1,1,9,3,2,0,2,0,4,0,0,2,1,1,0,21,17,0,17,2,0,2,0,1,0,1,0,0,0,1,0,1,0,6,2,2,0,0,3,1,0,1,1,0,1,1,0,0,0
"E01006770",1002,977,969,961,1,2,5,0,0,0,0,0,0,4,4,4,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,17,3,1,2,6,6,0,0,7,2,3,0,0,2,1,0,1,0,6,2,0,2,0,0,4,2,2,0,0,0,0,0,0,0
"E01006771",1425,1407,1385,1363,6,9,7,0,0,0,0,0,1,9,12,9,2,0,0,1,0,0,1,7,0,3,0,4,3,2,1,9,0,0,0,0,0,9,3,0,0,1,5,0,8,3,0,3,2,2,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E01006772",1091,1059,1044,1023,4,10,7,0,0,0,0,0,0,5,10,8,6,2,0,3,0,0,1,2,0,0,2,0,2,1,1,6,0,3,0,3,0,3,0,0,1,0,2,0,22,5,5,0,8,1,7,0,6,0,5,1,0,0,3,0,3,0,2,0,0,0,0,1,1,0,1,2,0,2,0,2,0,0
"E01006773",1379,1354,1328,1315,0,4,9,0,0,0,0,0,4,6,16,14,12,0,5,4,0,1,2,2,0,1,0,1,2,2,0,5,1,1,0,1,0,3,0,0,1,1,1,0,15,1,0,1,4,3,1,0,7,0,5,2,0,0,3,0,3,0,4,3,1,2,0,1,0,0,0,1,0,1,0,1,0,0
"E01006774",1445,1340,1325,1294,10,11,10,0,0,0,0,0,0,4,11,11,7,0,5,1,0,0,1,4,0,2,1,1,0,0,0,13,1,6,0,6,0,6,1,0,3,2,0,0,83,3,0,3,46,30,16,0,22,0,18,4,0,0,12,0,12,0,7,4,3,1,0,1,2,2,0,2,0,2,1,1,0,0
"E01006775",1319,1295,1275,1247,11,6,11,0,0,0,0,0,1,14,5,5,1,0,0,0,0,1,0,4,0,2,0,2,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,14,1,0,1,9,7,2,0,2,0,2,0,0,0,2,1,1,0,6,0,0,0,2,2,2,1,1,1,0,0,0,0,1,0
"E01006776",1677,1637,1579,1546,8,11,14,0,0,0,1,0,1,15,41,29,19,2,3,6,3,2,3,10,0,6,1,3,12,1,11,13,2,5,1,4,0,6,0,0,0,6,0,0,20,4,0,4,8,5,3,0,1,0,1,0,0,0,6,3,3,1,4,4,2,2,0,0,0,0,0,3,0,3,1,2,0,0
"E01006778",2205,2107,2019,1974,7,24,14,0,0,0,0,0,0,11,77,73,15,1,3,0,1,1,9,58,0,34,2,22,4,2,2,51,2,33,0,25,8,16,5,0,0,9,2,0,37,3,3,0,13,12,1,0,17,0,2,8,7,0,4,0,4,0,9,3,2,1,0,3,3,0,3,1,0,1,1,0,0,0
"E01006779",1968,1949,1891,1869,6,10,5,1,0,0,0,0,0,7,51,45,11,0,4,1,0,3,3,34,1,9,0,24,6,5,1,6,1,0,0,0,0,5,0,0,1,4,0,0,11,5,0,5,0,0,0,0,0,0,0,0,0,0,6,2,4,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E01006780",1465,1442,1419,1389,11,11,8,0,0,0,0,0,0,13,10,10,2,0,1,0,0,0,1,8,0,3,0,5,0,0,0,7,3,3,0,3,0,1,0,0,1,0,0,0,10,2,0,2,2,2,0,0,5,0,5,0,0,0,1,1,0,0,4,2,2,0,0,1,1,0,1,2,0,2,2,0,0,0
"E01006781",1470,1454,1436,1416,5,7,8,0,0,0,0,0,1,7,10,9,3,0,1,0,0,2,0,6,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,7,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,5,0,5,2,3,0,0
"E01006782",1560,1535,1502,1479,6,7,10,0,0,0,0,0,0,14,19,17,8,0,4,0,0,1,3,9,0,7,0,2,2,1,1,5,0,4,2,1,1,1,0,0,0,0,1,0,20,0,0,0,1,0,1,0,11,0,8,0,3,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006783",1548,1516,1498,1471,8,11,8,0,0,0,0,0,1,3,14,14,7,0,2,1,0,3,1,7,0,7,0,0,0,0,0,6,1,1,1,0,0,4,3,0,0,0,1,0,22,2,0,2,3,3,0,0,10,0,10,0,0,0,7,0,7,0,2,2,2,0,0,0,0,0,0,2,0,2,2,0,0,0
"E01006784",1347,1325,1303,1288,5,6,4,0,0,0,0,0,1,10,11,11,9,0,5,1,0,1,2,2,0,2,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,18,10,0,10,7,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E01006785",1769,1718,1669,1640,8,12,9,0,0,0,0,0,0,22,27,23,9,2,6,0,0,1,0,14,0,12,0,2,4,4,0,34,2,6,0,6,0,26,15,0,3,5,3,0,12,2,1,1,1,1,0,0,7,0,7,0,0,0,2,1,1,0,3,3,2,1,0,0,0,0,0,2,0,2,2,0,0,0
"E01006786",1820,1795,1764,1737,5,12,10,0,0,1,1,0,0,6,23,22,18,0,10,3,0,2,3,4,1,0,0,3,1,1,0,5,1,0,0,0,0,3,0,0,1,2,0,1,15,8,0,8,4,4,0,0,3,0,3,0,0,0,0,0,0,0,5,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0
"E01006787",2330,2187,2099,2040,8,18,33,0,0,0,0,0,0,19,69,68,15,1,4,0,2,3,5,53,8,32,1,12,1,0,1,53,24,8,0,2,6,21,3,4,8,5,1,0,75,11,2,9,11,9,2,0,40,6,28,6,0,0,13,5,8,0,13,9,4,5,0,0,4,2,2,2,0,1,1,0,1,0
"E01006788",1825,1788,1759,1729,7,7,12,0,4,0,1,0,1,3,24,23,15,1,10,1,2,0,1,8,2,2,1,3,1,1,0,6,0,0,0,0,0,6,0,0,2,2,2,0,26,7,0,7,3,1,1,1,16,0,16,0,0,0,0,0,0,0,3,2,1,1,0,0,1,0,1,2,0,2,2,0,0,0
"E01006790",1587,1556,1528,1506,2,9,11,0,0,0,0,0,0,2,26,26,7,0,3,1,0,0,3,19,0,18,0,1,0,0,0,15,3,4,2,2,0,8,0,0,5,2,1,0,12,7,3,4,0,0,0,0,3,0,2,1,0,0,2,0,2,0,3,2,2,0,0,1,0,0,0,1,0,1,1,0,0,0
"E01006791",1674,1620,1568,1542,9,15,2,0,0,0,0,0,0,6,46,42,9,1,2,0,0,0,6,33,0,32,0,1,4,2,2,24,9,5,2,3,0,10,3,0,1,6,0,0,18,6,0,6,6,6,0,0,4,0,4,0,0,0,2,0,2,0,12,4,1,3,0,0,8,8,0,0,0,0,0,0,0,0
"E01006792",1368,1319,1291,1261,4,12,14,0,0,0,0,0,1,12,15,13,8,2,3,0,1,0,2,5,0,3,0,2,2,0,2,16,7,4,4,0,0,4,1,0,0,1,2,1,29,8,2,6,9,3,3,3,8,0,6,0,2,0,3,1,2,1,3,3,2,1,0,0,0,0,0,1,0,1,1,0,0,0
"E01006793",1494,1428,1401,1355,9,24,13,0,0,0,0,0,0,7,20,18,8,1,2,2,0,2,1,10,1,8,0,1,2,0,2,14,7,0,0,0,0,7,1,0,2,2,2,0,41,10,5,5,12,6,5,1,15,0,11,3,1,0,4,0,4,0,5,3,1,2,0,1,1,0,1,6,0,2,2,0,4,0
"E01006794",1593,1521,1492,1441,11,21,19,0,0,0,0,0,2,8,19,17,12,1,8,1,0,1,1,5,0,3,0,2,2,1,1,15,3,4,0,4,0,8,2,0,1,4,1,0,36,2,0,2,4,1,3,0,23,0,15,0,7,1,7,0,7,0,16,6,3,3,1,9,0,0,0,5,0,5,5,0,0,0
"E01006795",1407,1370,1348,1297,16,17,18,0,0,0,2,0,3,7,10,10,8,1,3,0,2,0,2,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,9,5,4,0,11,0,11,0,0,0,4,0,4,0,10,8,7,1,0,2,0,0,0,2,0,2,1,1,0,0
"E01006796",1591,1461,1406,1365,6,13,22,0,0,0,0,0,0,17,38,30,25,0,7,2,0,10,6,5,1,2,0,2,8,1,7,6,1,3,0,2,1,2,1,0,0,0,1,0,103,35,0,35,11,8,3,0,57,4,34,13,6,0,0,0,0,0,19,11,0,11,0,7,1,0,1,2,0,2,1,1,0,0
"E01006797",1499,1469,1453,1429,6,11,7,0,0,0,0,0,0,5,11,9,4,0,1,1,0,0,2,5,1,0,0,4,2,1,1,7,0,2,0,2,0,5,0,0,1,0,4,0,11,4,1,3,1,0,1,0,3,0,2,0,1,0,3,1,2,0,7,2,0,2,1,1,3,0,3,5,0,5,4,1,0,0
"E01006798",1410,1367,1332,1294,10,8,20,0,0,0,0,0,0,17,18,17,10,1,0,1,0,6,2,7,0,6,0,1,1,0,1,7,1,2,0,2,0,4,1,0,2,0,1,0,27,1,1,0,16,6,10,0,5,0,5,0,0,0,5,1,4,0,9,7,6,1,0,0,2,1,1,0,0,0,0,0,0,0
"E01006799",1821,1779,1745,1702,12,13,18,0,0,0,0,0,1,16,17,16,14,0,9,1,0,0,4,2,0,0,0,2,1,0,1,11,1,1,0,1,0,9,0,0,0,0,9,0,19,2,0,2,3,2,1,0,14,0,10,1,3,0,0,0,0,0,8,7,6,1,1,0,0,0,0,4,0,4,4,0,0,0
"E01006800",1401,1323,1302,1264,12,6,20,0,0,0,1,0,1,6,13,12,8,1,3,0,1,2,1,4,0,2,0,2,1,0,1,14,3,6,0,4,2,5,1,0,1,0,3,0,55,2,2,0,14,5,9,0,36,3,29,3,0,1,3,0,3,0,7,3,3,0,0,0,4,3,1,2,0,2,1,1,0,0
"E01006801",1355,1321,1286,1264,4,7,11,0,0,0,0,0,3,16,16,13,12,3,6,2,0,0,1,1,0,0,0,1,3,1,2,4,0,1,0,1,0,3,0,0,3,0,0,0,26,1,0,1,10,3,7,0,8,0,5,3,0,0,7,0,7,0,3,3,1,2,0,0,0,0,0,1,0,1,1,0,0,0
"E01032505",1317,1254,1194,1169,7,16,2,0,0,0,0,0,1,8,51,48,23,3,2,9,1,4,4,25,5,15,0,5,3,0,3,4,1,1,0,1,0,2,1,0,1,0,0,0,53,19,7,12,17,11,6,0,15,0,11,4,0,0,2,0,2,0,4,3,2,1,0,1,0,0,0,2,0,2,2,0,0,0
"E01032506",1403,1349,1291,1257,16,7,11,0,0,0,0,0,0,13,45,42,18,7,4,2,0,3,2,24,1,20,0,3,3,1,2,11,0,3,1,1,1,8,0,0,2,2,4,0,35,7,3,4,7,5,2,0,18,0,4,10,4,0,3,0,3,0,4,2,1,1,0,1,1,0,1,4,0,4,4,0,0,0
"E01032507",1539,1496,1438,1349,51,19,19,0,0,0,0,0,0,16,42,41,27,8,8,3,4,2,2,14,5,7,0,2,1,0,1,11,1,5,2,1,2,5,0,0,3,0,2,0,14,5,0,5,2,2,0,0,5,3,0,2,0,0,2,0,2,0,14,10,5,5,1,1,2,1,1,4,0,4,4,0,0,0
"E01032508",1723,1602,1570,1549,10,5,6,0,0,0,0,0,2,6,24,20,6,1,1,1,0,2,1,14,0,9,0,5,4,3,1,22,1,10,0,10,0,11,1,4,0,6,0,0,93,25,0,25,14,11,3,0,41,3,24,0,8,6,13,10,3,0,4,2,2,0,1,1,0,0,0,2,0,2,1,1,0,0
"E01032509",1434,1385,1344,1329,10,4,1,0,0,0,0,0,2,5,34,33,2,1,0,0,1,0,0,31,0,26,0,5,1,1,0,18,0,12,5,6,1,6,0,1,1,0,4,0,27,3,0,3,8,6,2,0,15,2,8,0,5,0,1,0,1,0,3,3,3,0,0,0,0,0,0,1,0,1,0,1,0,0
"E01032510",1809,1752,1718,1697,4,12,5,0,0,0,0,0,0,7,27,27,8,0,4,0,0,0,4,19,0,11,0,8,0,0,0,18,4,4,2,2,0,10,0,0,1,7,2,0,33,10,2,8,4,2,2,0,18,0,16,1,0,1,1,0,1,0,5,0,0,0,5,0,0,0,0,1,0,1,1,0,0,0
"E01032511",1378,1355,1328,1312,3,6,7,0,0,0,0,0,0,7,20,19,4,0,0,0,1,0,3,15,0,11,2,2,1,1,0,11,0,0,0,0,0,11,0,2,0,6,3,0,9,2,1,1,4,4,0,0,1,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0
"E01033747",1043,970,944,936,4,0,4,0,0,0,0,0,0,5,21,15,1,0,0,0,0,0,1,14,0,11,0,3,6,6,0,16,0,7,0,7,0,9,0,1,1,3,4,0,45,26,0,26,7,5,1,1,7,2,0,0,5,0,5,4,1,0,9,1,1,0,2,5,1,0,1,3,0,3,1,2,0,0
"E01033748",1277,1157,1077,967,58,20,32,0,0,0,0,0,0,14,66,62,25,3,4,6,3,1,8,37,2,23,2,10,4,1,3,40,8,16,2,14,0,16,0,1,4,2,9,0,63,16,2,14,5,2,3,0,33,0,27,6,0,0,9,2,7,0,15,9,4,5,0,5,1,1,0,2,0,2,1,1,0,0
"E01033749",1153,1023,963,857,56,6,44,0,0,0,0,0,6,4,50,42,34,3,12,9,1,1,8,8,0,2,0,6,8,0,8,33,2,18,0,16,2,13,3,1,5,3,1,0,73,27,3,24,20,14,3,3,15,0,13,2,0,0,11,0,11,0,24,20,16,4,2,0,2,1,1,0,0,0,0,0,0,0
"E01033750",1448,1235,1147,1035,45,28,39,0,0,0,1,0,4,23,60,54,41,7,9,2,1,8,14,13,0,6,4,3,6,3,3,53,10,23,0,22,1,20,3,0,12,0,5,0,129,40,4,36,29,13,3,13,52,0,43,7,2,0,8,0,8,0,26,9,4,5,4,7,6,1,5,5,0,5,4,1,0,0
"E01033751",1873,1674,1579,1395,94,18,71,0,1,1,1,0,2,38,53,47,29,3,5,5,1,1,14,18,2,9,0,7,6,0,6,64,7,17,0,8,9,40,9,0,7,11,13,0,99,32,5,27,20,9,4,7,36,1,28,3,3,1,11,1,10,0,35,33,6,27,0,2,0,0,0,1,0,1,1,0,0,0
"E01033752",1196,1024,877,786,43,24,24,0,0,0,3,0,0,29,115,107,80,10,12,16,3,20,19,27,0,11,4,12,8,3,5,19,5,2,0,2,0,12,4,1,6,1,0,0,114,69,5,64,15,5,4,6,24,1,14,9,0,0,6,2,4,0,33,11,6,5,5,15,2,0,2,6,0,4,1,3,2,0
"E01033753",1051,869,746,686,19,21,20,0,0,0,3,1,4,8,107,98,64,11,8,10,1,18,16,34,4,14,3,13,9,0,9,24,11,8,0,3,5,5,0,0,3,1,1,0,129,81,1,80,26,16,8,2,18,2,11,5,0,0,4,0,4,0,22,16,13,3,4,2,0,0,0,7,0,7,3,4,0,0
"E01033754",1452,1262,1135,1059,46,9,21,0,0,0,0,0,0,17,110,93,65,18,10,12,3,15,7,28,0,19,2,7,17,1,16,37,9,13,0,5,8,15,0,1,7,4,3,0,112,30,6,24,26,16,9,1,42,0,32,9,0,1,14,2,12,0,32,17,11,6,3,4,8,2,6,9,0,9,7,2,0,0
"E01033755",1082,952,781,676,69,16,20,0,0,0,0,0,3,35,133,118,89,14,14,38,1,6,16,29,7,18,0,4,15,4,11,22,4,10,0,10,0,8,2,0,3,1,2,0,85,34,2,32,20,9,4,7,12,0,8,4,0,0,17,0,17,2,14,7,5,2,2,3,2,0,2,9,0,9,6,3,0,0
"E01033756",1185,886,750,685,28,17,20,0,0,0,2,0,7,18,109,86,61,6,5,10,5,9,26,25,1,12,7,5,23,9,14,31,6,9,1,6,2,16,5,0,6,3,2,0,221,100,9,91,76,70,3,3,25,0,23,2,0,0,19,5,14,1,42,15,14,1,3,10,14,6,8,5,0,5,1,4,0,0
"E01033757",1025,731,670,618,30,3,19,0,0,0,1,0,0,4,56,36,27,4,6,3,3,4,7,9,0,3,2,4,20,1,19,39,0,13,0,10,3,26,0,14,3,3,6,0,223,33,6,27,159,148,5,6,13,0,9,2,2,0,18,1,17,0,29,18,17,1,0,5,6,4,2,3,0,3,0,3,0,0
"E01033758",1730,1107,984,852,77,13,42,0,0,0,1,1,2,10,109,92,52,4,8,3,0,11,26,40,2,19,3,16,17,2,15,50,11,19,4,9,6,20,2,2,5,3,8,0,557,79,3,76,373,351,16,6,41,1,25,10,4,1,64,5,59,0,14,6,3,3,0,6,2,0,2,2,0,2,1,1,0,0
"E01033759",1147,1097,1077,1060,6,7,4,0,0,0,0,0,0,3,17,16,1,0,0,0,0,0,1,15,4,9,0,2,1,1,0,27,0,15,7,5,3,12,0,0,1,10,1,0,20,13,7,6,0,0,0,0,6,0,4,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,2,0,2,2,0,0,0
"E01033760",2115,1734,1487,1234,146,25,82,0,0,3,2,0,4,23,215,184,68,4,18,9,0,17,20,116,8,6,12,90,31,8,23,37,0,22,1,17,4,15,4,0,7,2,2,0,312,45,4,41,223,214,6,3,21,3,12,2,2,2,20,1,19,3,28,21,14,7,1,4,2,1,1,4,0,4,4,0,0,0
"E01033761",1372,1138,971,866,50,21,34,0,0,0,4,1,3,24,135,109,71,13,9,15,4,17,13,38,0,24,2,12,26,5,21,52,19,16,4,7,5,17,6,0,8,0,3,0,138,49,6,43,47,37,5,5,25,4,15,2,2,2,17,3,14,0,33,22,17,5,1,7,3,1,2,11,0,11,7,4,0,0
"E01033762",1791,1570,1436,1172,169,14,81,0,0,0,4,0,2,25,103,87,41,5,11,6,0,6,13,46,2,30,3,11,16,1,15,53,15,23,2,11,10,15,2,0,5,5,3,0,155,65,7,58,37,26,5,6,26,0,18,4,4,0,26,0,26,1,10,6,3,3,1,2,1,0,1,3,0,3,3,0,0,0
"E01033763",1527,1302,1227,1179,25,12,11,0,0,0,1,0,1,8,65,63,11,1,3,0,4,2,1,52,15,16,2,19,2,0,2,68,9,30,1,9,20,29,1,4,3,11,10,0,142,59,16,43,35,34,1,0,32,2,10,10,10,0,16,1,15,0,11,2,1,1,3,4,2,0,2,4,0,4,3,1,0,0
"E01033764",2202,2106,2023,1996,11,7,9,0,0,0,0,0,0,13,70,66,15,4,3,0,2,3,3,51,1,25,6,19,4,2,2,32,11,8,0,6,2,12,0,0,3,6,3,1,49,24,5,19,9,8,1,0,13,1,9,1,2,0,3,2,1,0,15,1,1,0,0,1,13,0,13,0,0,0,0,0,0,0
"E01033765",1351,1277,1223,1186,24,5,8,0,0,1,0,0,1,18,34,26,12,5,0,3,0,2,2,14,1,10,1,2,8,3,5,21,5,7,1,4,2,9,0,0,2,5,2,0,33,11,5,6,12,10,2,0,6,0,6,0,0,0,4,0,4,0,17,7,4,3,2,2,6,6,0,3,0,3,2,1,0,0
"E01033766",1075,1028,997,913,38,14,32,0,0,0,0,0,2,8,21,19,12,1,3,2,0,4,2,7,2,1,0,4,2,0,2,12,0,7,0,0,7,4,1,2,0,0,1,1,20,12,1,11,3,0,3,0,4,0,2,1,0,1,1,0,1,0,8,5,4,1,0,0,3,0,3,7,0,7,5,2,0,0
"E01033767",1067,1003,955,927,9,12,7,0,0,0,1,0,0,3,44,33,10,1,1,0,1,4,3,23,0,11,8,4,11,3,8,29,11,14,0,4,10,4,0,4,0,0,0,0,29,17,3,14,5,2,0,3,2,0,2,0,0,0,5,1,4,0,5,1,0,1,0,3,1,1,0,1,0,1,1,0,0,0
"E01033768",1223,1016,979,926,15,17,21,0,0,0,0,0,0,6,31,28,26,4,2,4,1,7,8,2,0,1,1,0,3,0,3,69,5,31,3,19,9,33,0,9,3,8,13,0,111,61,9,52,33,28,5,0,10,1,4,2,2,1,7,0,7,0,21,6,6,0,0,6,9,2,7,6,0,6,2,4,0,0
